stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,93.68,1487.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.13,0,0,0,0,0,0,0,0,0,0,0
  5-6,34.24,568.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.21,0,0,0,0,0,10.87,0,0,0,0,0,0,0,0,0,0,0
  7-9,36.11,17.5,0,15.09,0,0,0,57.91,0,0,0,0,0,132.08,0,0,0,0,0,0,0,0,0,0,0,257.87,33.81,0,0,86.11,0,10.45,15.14,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.41,0,27.92,0,0,0,13.06,0,0,0,0,0,97.55,0,0,0,0,0,0,0,0,0,0,0,726.47,50.53,0,0,207.51,0,0,0,0,19.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,8.17,109.71,34.1,0,14.05,0,0,0,10,6.21,6.81,0,0,0.97,0,0.93,0,4.75,43.07,0,0,29.03,239.28,15.43,3.91,3.75,4.35,0,27.02,0,23.52,2.2,8.85,37.47,134.86,0,0,30.8,0,1.66
 24-34,0,0,0,3.91,46.47,2.74,0,50.73,0,5.36,1.37,16.38,2.89,5.46,4.85,0.94,1.49,0,2.59,2.81,60.01,81.38,0,0,27.03,810.19,5.7,14.91,11.03,0,1.98,58.91,0,0,1.8,1.6,12.71,296.67,0,0,128.03,0,9.59
 36-46,0,0,0.85,0,24.72,0.57,0,127.18,0,5.19,11,65.16,2.88,4.78,6.84,0.64,2.56,3.5,4.9,0,157.18,166.74,2,4.87,24.18,1766.79,10.09,31.66,6.74,0,0,109.59,0.81,0,3.95,0.56,0.74,554.23,0,0.85,62.55,0,68.08
 48-58,1.15,0,0,0,26.64,4.47,0,269.7,0.51,9.73,12.07,74.48,5.67,1.3,2.44,2.13,7.33,19.19,1.68,0,139.97,127.79,5.39,5.34,27.16,1761.86,14.53,12.37,4.8,0,2.24,25.7,0.65,0,0.65,0.4,0,501.54,0,1.5,40.5,0,59.26
 60-70,0.81,0,0.91,0,46.34,0.83,0,568.32,2.65,7.39,8.36,81.12,2.03,6.38,2.39,12.75,0,26.97,4.35,1.78,62.43,237.38,15.86,4.52,25.13,2125.7,3.47,7.95,6.74,0,2,53.86,0,0,4.15,0,0,443.71,0.61,2.09,23.86,2.6,48.66
 72-82,0,0,2.26,0,26.63,0.5,0,369.49,1.51,9.59,15.76,81.94,5.18,3.09,4.28,1.09,0.95,33.69,1.95,3.43,28.6,185.21,4,13.61,15.18,1055.25,0.57,8.81,4.94,0,2.23,55.28,0,0,2.43,1.6,0,183.49,3.07,5.57,63.52,11.91,42.36
 84-94,0,0,2.59,0,29.68,9.41,0,284.88,1.38,4.57,9.13,55.98,19.4,2.03,3.41,1.51,5.33,35.06,4.57,0.6,53.62,161.4,10.52,4.99,8.17,619.55,2.45,4.64,7.97,0,0,91.43,0,0,1.45,1.3,0,96.33,13.01,3.92,33.22,6.96,19.8
 96-106,0,0,1.69,0.66,44.26,10.11,0,212.37,2.79,4.48,0.84,48.77,30.09,0,3.77,7.13,4.24,31.7,4.75,11.81,40.34,165.44,17.49,9.74,11.6,568.67,2.12,20.87,8.24,0,3,124.89,0.76,0,1.35,0.57,0,53.51,10.95,0.88,50.65,9.51,34.83
108-118,0,0,1.15,0.74,49.08,8.49,3.29,189.88,2.54,14.2,2.71,43.76,20.57,0,0.49,1.19,5.2,63.44,5.95,8.59,39.9,163.57,16.12,9.9,8.6,488.58,7.2,5.76,8.94,0,5.82,115.04,0,0,2.21,0.46,0,22.26,10.35,5.17,36.8,11.7,49.85
120,0,0,0,4.41,21.87,19.31,0,220.64,2.16,4.49,3.8,36.17,25.89,0,0,0,2.06,44.73,0,3.79,29.83,149.28,16.64,0,10.68,829.42,8.53,18.84,0,0,9.36,48.47,0,0,2.98,3.27,0,78.41,0,0,41.09,2.48,23.83
