stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,12.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,9.4,9.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,93.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.78,0,0,0,20.47,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,20.76,0,4.7,0,8.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.85,11,0,0,88.01,0,0,4.19,28.54,0,0,0,0,0,0,0,0
 14-21,0,1.28,0,2.71,137.7,9.01,0,50.41,0,0,0,1.34,1.33,0.98,14.71,0,0,0,0,0,0,83.85,0,0,21.57,3909.09,13.72,32.86,0,36.69,0,5.11,58.2,0,88.15,28.21,588.35,0,0,1.23,0,0
 24-34,1.76,0,0,0,64.65,0,0,130.07,0,0,5.65,8.74,5,5.58,0,1.85,1.13,0,0.63,14.74,9.93,84.24,0,0,35.64,16008.86,2.05,125.51,2.21,0,0,2.4,0,5.66,45.3,17.96,1410.04,0,0,4.87,0,0
 36-46,0,0,0,0,83.69,0,0,898.34,2.15,2.79,15.73,13.34,0.86,0,7.12,0.72,0,0,0,0.87,3.69,129.78,0,0,27.84,33317.71,3.85,22.14,2.27,0,0,13.22,0,1.85,11.09,0,3076.03,0,0,10.93,0,13.66
 48-58,0,0,0,0,59.54,0,0,2005.32,3.72,21.46,13.75,143.48,6.04,0,0.49,2.76,0,6.97,1.2,15.82,12.66,236.81,0.39,5.04,35.32,30802.59,5.78,7.21,2.69,0,0.56,23.43,0,0.37,1.44,0,4282.16,0,0.64,5.47,0,94.14
 60-70,0,0,1.36,0,43.05,2.48,0,1890.36,0,4.26,34.68,90.67,1.23,0,0.88,5.07,0,7.24,0,0,0,174.23,0,6.79,6.57,26728.26,1.03,0,11.2,0,2.69,24.64,0,0,1.29,0,3394.94,0,0,3.07,0,100.62
 72-82,0,0,2.32,0,65.25,13.92,0,2037.04,0,1.43,28.44,134.37,4.69,0,1.98,21.52,0,10.67,0,6.2,8.83,264.67,5.95,0,4.64,23233.91,4.45,6.17,5.31,0,1.77,13.14,0,9.13,0,0,1625.95,2.43,5.95,27.42,12.28,135.82
 84-94,0,0,2.76,0,83.78,2.4,0,2177.89,0,2.02,16.11,194.9,1.71,0,5.79,9.75,1.38,9.06,2.67,0.68,0,263.33,0,5.82,12.79,15488.04,0.65,7.98,8.44,0,1.53,16.82,0,2.64,0,0,1159.43,3.1,10.57,8.42,5.09,28.76
 96-106,0,0,0,0,73.19,33.19,0,1098.17,3.4,4.06,27.28,180.39,6.55,0,2.1,3.92,0,14.15,1.72,21.12,0,170.57,0,3.71,5.11,12333.58,0.68,7.74,11.91,0,2.78,26.55,0,0,0,0,261.53,3.1,1.26,9.58,2.33,54.45
108-118,0,0,0,0,106.39,8.47,3.93,1231.35,5.78,9,7.55,107.57,3.17,0,0,7.7,0.76,2.41,1.38,11.53,0.59,205.24,0.81,15.38,8.08,13470.65,1.45,11.14,9.8,0,4.92,7.66,0,1.23,2.15,0,273.58,2.66,3.83,3.09,2.61,56.48
120,0,0,0,0,45.15,17.57,1.14,1619.94,13.25,17.19,39.82,257.19,1.52,0,0,28.46,1.65,0,0,0,0,284.13,5.54,28.27,11.11,19054.07,21.03,6.01,8.88,0,3.68,9.75,0,2.26,0,0,160.73,0,5.78,16.55,0,20.18
