stage,blastomeres,exocrine.pancreas,eye,glial,gut,lateral.line,mesenchyme,muscle,neural,olfactory,periderm,vasculature
  5-6,9.1,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,10.25,0,0,0
 48-58,0,0,0.86,0,0,0,0,0,0.54,0,0,0
 60-70,0,0,0,0,0,0,0,0,0.87,0,0,0
 72-82,0,7.84,0,0,0,0,0,0,0,0,0,0
 84-94,0,3.21,0,0.86,0,0,0,0,0,0,0,0
 96-106,0,12.01,0,0,2.08,0,0,0,8,0,0.75,0
108-118,0,58.77,0,0,0,0.89,7.03,1.3,4.98,0,0,1.64
120,0,44.59,0,0,0,0,1.59,0,0,10.18,0,0
