stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,180.02,4132.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.84,0,0,0,0,0,0,0,0,0,0,0
  5-6,189.75,2264.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.66,15.57,0,0,16.32,0,41.6,0,0,0,0,0,0,0,0,0,0,0
  7-9,6.75,0,0,18.69,0,0,0,0,0,0,0,0,0,124.98,0,0,0,0,0,0,0,0,0,0,0,115.82,0,0,0,21.03,0,0,21.33,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.38,0,0,0,0,0,0,0,0,0,24.16,0,0,0,0,0,3.73,0,0,0,0,0,94.2,0,0,0,4.86,0,0,5.62,0,9.53,0,0,0,0,0,0,0,0
 14-21,0,0,0,14.79,432.56,0.83,0,0,0,3.02,0,1.31,0,4.25,0,0,8.73,0,0,67.98,0,10.87,0,0,15.31,21.09,0,0,1.25,0,0,37.12,0,1.11,0,28.14,30.25,2.79,0,0,0,0,0
 24-34,0,0,0,1.21,380.57,2.09,0,23.51,1.2,32.36,0,4.44,0,11.38,16.68,0,13.97,0.7,0,47.57,0,61.21,10.88,0,70.58,113.37,1.8,2.92,0.69,0,0,73.8,0,0,0,2.93,22.89,18.26,0,0,2.06,0,9.63
 36-46,0,0,0,0.59,258.43,0,0,27.01,4.73,67.29,1.38,5.44,0.67,0.76,6.78,0,26.86,0,0,23.17,9.99,109.01,12.76,4.13,51.58,138.29,0,1.31,0,0,3.38,104.45,0,1.63,4.14,1.88,2.4,5.42,0,0,1.35,0,20.32
 48-58,0,0,0,2.98,136.98,0,0,58.29,4.7,67.71,2.09,19,3.76,1.96,6.16,0,9.74,0,0,16.43,41.13,125.43,8.01,8.61,34.23,137.11,0,6.1,0,0,0.88,60.49,0,0,1.97,5.16,0,21.48,0,0.51,9.91,0,32.14
 60-70,0,0,0,2.79,168.16,0,0,86.19,4.15,72.02,5.09,45.04,23.23,2.83,6.48,0,4.36,0,0,13.66,10.61,237.85,10.88,22.68,20.84,78.79,2.95,7.27,4.66,0,10.06,84.67,0,0,3.21,4.78,0,8.7,3.39,5.23,11.45,2.33,72.19
 72-82,0,0,0.64,3.31,92.76,0.96,0,74.45,8.52,39.6,5.74,101.66,22.83,0.5,1.61,0,3.72,0.64,0,34.71,6.52,319.4,9.5,10.8,29,149.35,0.72,3.24,4.89,0,12.52,85.25,1.65,0,2.98,0,0,2.54,16.31,17.79,23.42,7.63,72.5
 84-94,0,0,0,0,149.16,5.26,0.69,114.38,3.2,91.84,5.91,41.95,34.34,2.88,4.1,0,11.2,1.51,0,71.95,11.74,372.65,18.38,34.02,31.85,61.51,2.04,13.05,3.69,0,20.62,199.94,0,0,5.95,0.63,0,2.06,28.02,13.7,10.4,4.38,41.78
 96-106,0,0,0,0,167.89,8.61,2.83,105.78,0,84.99,2.46,141.59,24.88,1.06,4.34,9.92,9.25,1.48,0,63.33,11.43,261.48,48.7,21.96,22.71,118.78,5.21,19.67,10.44,1.2,41.2,266.68,4.11,0,8.8,0.71,0,4.83,58.84,7.01,27.9,6.01,86.95
108-118,0,0,0,0,264.39,0.66,14.73,134.61,0.5,169.56,4.49,115.39,32.78,0,5.51,3.74,8.46,2.31,0.8,133.79,30.7,262.24,30.13,23.59,44.02,137.44,0,15.01,17.94,0,62.11,245.67,0,0,8.64,4.81,0,7.85,69.63,7.62,12.66,8.4,76.25
120,1.12,0,0,0,317.78,0,2.05,87.77,0,162.79,1.44,143.45,12,0,5.44,3.52,11.63,0,0,95.77,11.71,315.67,31.05,28.93,52.14,117.87,5.58,30.38,10.52,10.96,118.91,198.98,0,0,12.71,0,0,8.23,29.93,15.58,14.3,12.16,78.09
