stage,epidermis,eye,glial,liver,mesenchyme,muscle,neural,otic,pronephros,spinal_cord
 10-12,0,0,0,0,0,0,8.69,0,0,0
 14-21,0,0,0,0,0,0,1.2,0,0,0
 24-34,0,0,0,0,0,1.64,1.82,0.64,0,0
 36-46,0,0,0,0,0,0,6.47,0,0,1.52
 48-58,0,1.3,0,0,1.02,0.66,3.45,0,4,0
 60-70,0,0,0.69,0,0,0,5.46,0,0,0
 72-82,0.62,10.68,1.66,0,0,0,0,0,0,0
 84-94,0,1.93,0,0,0,0,0,0,0,0
108-118,0,0,0,0,0,0,2.27,0,0,0
120,0,7.7,0,3.69,0,0,0,0,0,0
