stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,46.46,944.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,48.79,1210.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,0,15.13,0,24.59,0,0,0,0,0,0,0,0,0,0,0
  7-9,34.45,41.23,0,35.74,0,0,58.06,0,0,0,0,0,45.26,0,0,0,0,0,0,0,0,0,0,0,1161.8,59.04,0,0,378.76,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,35.34,0,50.04,0,0,147.8,0,0,0,0,0,6.89,0,0,0,0,0,0,0,0,0,0,0,965.69,22.19,0,0,373.28,0,0,15.33,0,30.21,0,0,0,0,0,0,0,0
 14-21,0,0,0,11.32,83.01,30.78,25.69,0,0,0,8.52,2.04,0,0.89,2.44,3.81,0,0,0,0,37.4,0,0,21.01,531.64,5.09,3.36,2.54,14.33,0,5.66,1.38,60.41,2.72,3.73,42.67,146.1,0,0,3.52,0,0
 24-34,0.88,0,0.67,2.56,37.19,2.82,96.5,0,2.55,1.47,18.91,0.92,0,1.67,0,1.42,0,1.69,0.84,0.78,74.64,1.74,0,41.53,915.79,4.14,21.34,2.09,0,0.99,18.19,0,0,6.75,0.66,10.01,196.51,0,0,26.39,0,2.81
 36-46,0,0,0,0,17.14,4.69,207.01,1.65,15.22,1.24,33.93,0,0,3.3,2.23,0,0.86,2.51,1.51,3.75,70.14,0.59,0,22.01,798.98,2.04,11.19,6.64,0,0,18.75,0.65,1.63,4.38,0.7,0,154.36,0,0,10.17,0.78,0.57
 48-58,0,0,0,0,12.83,4.21,297.96,0,11.38,4.31,42.47,1.91,1.09,1.13,2.89,0.37,0.87,1.82,1.52,0.88,102.29,0,1.51,17.6,594.62,1.31,7.2,1.25,0,0.45,16.88,0,0,1.52,0,0,102.3,0,0,11.08,0,13.75
 60-70,0,0,0,0,18.11,0,277.56,3.03,12.57,4.61,32.89,0,0,0.75,4.66,1.37,0,2.17,0,0,77.06,0.65,0,5.81,532.7,0,18.83,5.21,0,0,15.83,0,5.3,0.58,0,0,85.49,0,0,23.51,0.81,0
 72-82,0,0,3.1,0,18.82,14.97,270.12,0.59,1.43,7.32,46.71,5.94,0,2.7,2.5,2.78,0,0.79,2.73,3.31,137.09,0,7.03,12.42,500.9,0,6.24,2,0,0,16.57,0,0,1.03,0,0,59.35,0,8.21,3.68,2.77,0
 84-94,0,0,0.7,0,36.61,2.46,167.86,7.04,4.76,5.53,54.25,8.75,0.64,1.7,10.3,0,8.11,2.65,1.48,1.62,119.68,9.34,10.34,17.74,283.6,4.23,4.71,11.32,0,0.57,44.01,0,0,0,0,0,32.88,8.41,0,15.72,7.2,19.3
 96-106,0,0,4.04,0,16.51,27.68,185.07,0,2.37,5.4,60.75,8.07,0,6.12,8.35,5.15,0,6.26,0,0,94,0.77,8.64,7.62,273.42,0,17.88,5.34,0,0,24.32,0,0,0,0,0,42.8,9.06,1.96,38.84,2.72,7.6
108-118,0,0,2.57,0,36.37,11.94,214.24,0,4.72,7.75,64.61,2.85,0,0,5.59,9.63,4.37,1.02,0.59,4.64,126.97,1.07,7.48,14.16,480.76,0.47,10.27,18.06,0,1.96,31.61,0,0,1.54,0,0,31.12,1.51,0.54,19.92,9.4,4.98
120,0,0,1.22,0,46.9,12.85,182.21,0,4.39,5.18,87.49,9.89,0,3.77,24.25,4.92,8.17,0,3.69,1.54,142.59,2.14,0,13.17,672.4,0,4.78,1.12,0,14.47,34.57,0,0,5.66,0,0,29.81,0,0,19.62,3.77,3.15
