stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,424.46,5522.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0
  5-6,466.61,7746.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.23,102.95,0,0,105.69,0,96.44,0,0,0,0,0,0,0,0,0,0,0
  7-9,373.42,484.69,0,531.26,0,0,0,1172.95,0,0,0,0,0,409.06,0,0,0,0,0,0,0,0,0,0,0,9974.09,467.65,0,0,3947.35,0,20.53,65.96,0,0,0,0,0,0,0,0,0,0
 10-12,0,397.55,0,680.29,0,69.83,0,875.04,0,0,0,0,0,154.47,0,0,0,0,0,0,0,0,0,0,3.87,9841.21,351.78,0,0,3997.48,0,15.52,67.95,40.62,624.14,0,9.66,7.02,0,0,0,0,0
 14-21,0,0,1.05,15.65,239.45,81.08,0,93.41,0,0,0,29.25,1.93,3.14,2.83,0,1.31,0,0,1.16,0,116.32,0,0,68.14,1173.61,39.42,19.48,9.79,32.93,0,11.82,6.15,212.12,10.28,7.54,214.03,338.26,0,0,3.84,0,0.98
 24-34,0,0,2.01,3.39,56.31,15.25,0,207.72,0,7.17,4.61,55.05,3.83,0,4.58,1.29,5.22,4.56,2.7,3.93,6.77,183.95,0,0.91,78.58,2640.7,9.7,39.66,25.09,0,0,59.61,0,1.97,6.13,3.48,55.01,510.94,0,0,53.14,0,16.51
 36-46,0,0,2.67,0.56,36.62,0.89,0,538.09,3.31,0.58,5.89,99.8,0.61,0,4.42,0,1.37,0,5.23,0.71,17.81,195.19,2.87,1.06,56.71,3390.18,3.19,43.95,8.84,0,0,57.93,1.49,2.76,3.02,0.56,0,707.93,0,0.62,26.05,0,14.85
 48-58,0.39,0,0.95,0.86,50.75,4.07,0,1033.42,4.72,5.89,12.37,188.38,1.97,0,4.84,1.79,7.44,4.67,1.72,0.37,10.78,245.16,1.26,10.97,57.37,3381.14,10.73,13.24,8.84,0,1.12,44.66,0,0,7.34,3.73,0,669.73,0,1.26,31.69,0,19.11
 60-70,0,0,1.1,0,26.57,8.28,0,1563.46,0,5.17,7.78,179.08,4.53,0,5.34,11.52,1.49,7.11,3.7,8.32,42.26,264.28,0,23.92,26.31,3463.02,9.83,6.08,8.15,0,2.42,56.7,0,0,1.36,0,0,454.65,0.77,10.6,15.57,1.64,13.66
 72-82,0,0,9.49,0,29.58,2.4,0.52,1128.95,0,4.97,4.73,187.71,8.56,0.52,0.92,6.16,7.03,9.68,3.23,9.97,8.26,273.79,1.83,12.32,30.38,2173.63,4.35,16.6,14.58,1.13,8.78,27.45,0,0,3.43,0,0,219.72,4.67,6.24,43.01,8.94,38.98
 84-94,0,0,2.89,1,67.51,9.83,1.86,784.68,2.73,9.92,11.18,145.84,22.05,0,5.05,10.9,5.72,3.69,2,2.3,2.65,211.29,1.77,28.57,40.88,1444.13,4.96,7.65,18.07,0,6.82,66.3,0,0,6.47,0,0,193.18,3.93,5.11,33.97,5.01,5.6
 96-106,0,0,4.59,0,54.81,12.4,0,593.39,2.78,16.16,4.03,158.82,4.56,0,7.89,11.26,1.46,7.88,7.14,12.45,0.98,181.22,4.59,8.55,26.22,1090.55,1.78,20.64,24.63,0,6.44,41.76,0.7,0,2.56,2.12,0,54.11,2.12,3.5,34.15,4.93,14.76
108-118,0,0,1.4,3.18,48.1,10.31,0,621.69,0.46,11.55,7.8,142.16,7.12,0,0.8,12.36,4.49,15.51,7.06,3.32,5.82,168.33,0.93,8.52,23.92,1537.97,4.8,9.74,21,0,9.69,45.85,0.42,0,0.9,1.2,0,60.69,1.81,6.27,29.48,6.56,6.22
120,0,0,1.22,0,54.51,4.34,1.05,470.72,0,12.22,5.89,170.53,10.99,0,1.17,7.89,7.68,6.34,9.69,1.05,4.69,148.95,0,16.56,26.13,1920.89,3.31,17.78,41.54,0,2.76,31.53,0,0,1.08,1.69,0,56.75,6.83,0,29.27,6.02,6
