stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,266.44,4859.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.44,0,0,0,0,0,0,0,0,0,0,0
  5-6,149.47,1705.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.94,6.07,0,0,0,0,26.65,0,0,0,0,0,0,0,0,0,0,0
  7-9,36.48,41.32,0,36.89,0,0,84.13,0,0,0,0,0,19.24,0,0,0,0,0,0,0,0,0,0,0,581.16,20.44,0,0,183.72,0,6.63,37.03,0,0,0,0,0,0,0,0,0,0
 10-12,0,38.01,0,178.27,0,105.49,109.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.59,29.75,0,0,268.82,0,4.49,18.67,0,305.56,0,0,9.29,0,0,0,0,0
 14-21,0,0,1.24,56.98,233.6,713.67,94,0,0,0,11.23,18.31,1.35,11.27,11.02,5.81,4.17,0,0,39.16,105.5,0,0,78.48,427.01,47.21,1.04,19.12,6.14,0,6.78,4.35,35.92,119.08,7.1,53.96,196.6,0,0,203.14,0,43.1
 24-34,0,0,1.41,11.46,112.54,76.96,310.76,0,2.74,0,13.71,2.02,0,40.67,56.49,24.65,23.5,1.63,0.65,219.93,171.63,5.71,1.52,79.85,844.15,9.61,31.74,9.37,0,1.61,32.82,1.84,0,22.02,0.88,11.63,217.24,0,0,629.4,0,131.68
 36-46,0,0,0,1.52,46.86,12.46,248.56,0,5.66,8.65,44.28,0.66,0,10.58,42.25,15.73,63.99,2.03,3.37,243.1,123.67,6.91,2.53,37.55,899.39,10.76,32.56,9.52,0,0,54.37,1.61,0,18.05,0,0,196.54,0,0.85,253.38,0,134.47
 48-58,0,0,0,0.43,45,1.99,251.65,0,1.2,2.63,90.86,0,1.19,10.22,50.16,10.17,74.59,0.43,0,207.19,158.93,1.71,9.97,20.47,986.96,4.5,19.95,4.09,0,0.45,23.67,0,0,12.05,0,0,201.01,0,1.02,205.06,0,160.58
 60-70,0,0,3.11,1.02,19.68,0,384.22,0,8.63,5.68,86.01,11.47,0,27.62,60.08,7.23,182.21,0.66,1.06,118.69,177.56,4.12,6.61,13.82,844.32,2.4,23.11,7.7,0,11.13,24.96,0,0,14.33,0,0,123.92,2.13,10.49,189.5,1.35,132.3
 72-82,0,0,8.22,2.19,33.2,0,320.75,0,3.95,9.16,130.59,23.73,0,24.75,68.94,8.38,128.61,4.91,1.33,83.95,269.32,10.79,38.16,20.59,809.8,1.13,22.66,14.86,0,9.35,13.32,0,0,11.88,0,0,80.67,3.86,10.24,275.07,8.85,80.24
 84-94,0,0,3.62,1.27,79,17.65,424.34,0,6.08,3.13,102.21,45.84,0,37.72,77.4,23.24,183.08,4.44,2.23,187.85,257.78,5.64,33.43,18.53,513.37,1.26,37.53,17.03,0,10.42,31.99,0,0,54.28,0,0,49.39,10.33,9.73,264.92,19.35,87.76
 96-106,0,0,4.84,1.36,53.35,14.39,278.5,0,8.83,13.31,94.52,39.68,0,46.62,108.31,28.99,179.27,1.84,1.58,73.1,189.54,4.79,20.89,17.25,503.02,2.88,35.84,12.13,0,12.05,60.82,0,0,26.31,0,0,29,5.8,11.91,326.81,21.41,72.21
108-118,0,0,8.03,2.36,71.58,5.61,261.44,0,26.84,2.98,115.86,52.05,0,13.73,105.88,25.94,297.59,5.16,2.84,93.93,204.93,9.21,28.48,22.55,573.91,7.42,44.56,30.65,0,13.76,41.73,0,0,42.64,0,0,30.05,12.74,0.69,261.66,4.62,105.7
120,1.12,0,2.94,4.41,86.81,6.7,150.95,3.52,12.31,41.13,200.29,44.15,0,42.17,163.49,24.09,188.69,4.26,8.03,19.95,263.27,3.93,58.7,24.99,688.31,8.81,47.62,22.36,0,32,87.59,0,0,57.42,0,0,25.37,3.75,18.5,346.3,11.12,19.43
