stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,393.56,5771.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.62,0,0,0,0,0,0,0,0,0,0,0
  5-6,290.1,3805.35,0,0,0,0,0,0,0,0,0,0,0,54.56,0,0,0,0,0,0,0,0,0,0,0,127.79,0,0,0,82.82,0,14.82,0,0,0,0,0,0,0,0,0,0,0
  7-9,39.63,90.06,0,104.9,0,0,0,269.5,0,0,0,0,0,92.13,0,0,0,0,0,0,0,0,0,0,0,2404.12,45.6,0,0,786.82,0,8.28,10.58,0,0,0,0,0,0,0,0,0,0
 10-12,0,79.92,0,128.3,0,35,0,204.88,0,0,0,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,2551.53,49.04,0,0,863.62,0,0,0,6.12,122.77,0,9.66,0,0,0,0,0,0
 14-21,0,0,0,21.95,174.08,72.54,0,127.61,0,0.95,0,61.29,13.04,6.15,2.74,0,10.08,0,0,1.76,0.94,94.45,0,0,70.77,1813.09,19.23,8.92,24.35,28.9,0,91.14,1.23,94.32,6.54,3.34,102.56,497.97,0,0,10.94,0,0
 24-34,0,0,1.99,6.74,49.01,30.6,0,356.23,0,0.81,1.26,64.17,1.35,0,3.56,8.26,3.45,6.46,3.74,6.17,3.06,237.86,0.6,1.52,92.83,3000.17,20.25,29.73,22.64,0,0.99,149.42,0,0,4.26,2.19,13.8,652.07,0,0,81.39,0,6.49
 36-46,0,0,0,0,55.05,25.17,0,616.47,0,17.95,2.22,85.33,3.94,0,6.53,9.78,2.04,4.35,2.9,1.5,11.01,154.83,0.56,7.09,34.5,2543.39,7.82,23.22,17.31,0,0,139.29,0,0,0.56,0,1.02,466.13,0,0,25.35,0,10.94
 48-58,0,0,0,0.81,37.82,5.27,0,844.1,1.52,9.52,12.72,155.95,7.86,1.42,4.41,14.93,2.39,2.07,2.93,11.71,6.88,263.11,2.42,7.1,42.65,1795.96,6.05,20.8,9.61,0,0,85.91,0.56,0,0.73,2.63,0,325.24,0,0,32.37,0.48,28.04
 60-70,0,0,0,0,35.01,4.8,0,734.7,3.32,3.56,8.21,141.01,3.72,0,1.75,17.92,2.84,3.49,8.09,4.73,0,246.73,2.92,3.45,35.74,1459.86,7.13,15.35,24.85,0,2.83,51.44,0,0,1.21,0.63,0,175.24,0.61,0,13.07,0.61,17.75
 72-82,0,0,4.73,0.75,36.88,35.41,0,551.89,7.96,2.21,12.13,176.06,10.46,0,3.4,15.34,3.72,7.29,8.42,6.26,3.55,262.6,10.19,13.26,38.01,1325.18,3.45,22.32,18.9,0,2.98,40.69,0,0,5,6.61,0,158.79,1.21,5.24,43.91,3.4,26.72
 84-94,0,0,4.64,1.04,53.79,23.98,2.41,449.44,1.57,2.25,4.72,101.67,19.37,0.99,8.18,20.79,5.41,4.89,3.55,11.53,0.83,242.67,3.07,19.05,25.2,1052.91,6.7,24.58,18.2,0,0,106.28,0,0,6.6,0.66,0,86.2,0.78,4.18,38.95,5.09,8.04
 96-106,0,0,8.01,0,51.84,72.61,2.04,440.63,11.34,12.11,4.63,125.28,17.04,0,1.95,23.82,7.29,1.59,6.01,1.12,0,205.04,6.21,14.3,25.37,896.31,1.77,47.33,19.7,1.2,5.66,72.54,0,0,3.5,2.13,0,46.52,4.31,15.91,50.98,12.34,15.65
108-118,0,0,1.77,0.45,76.38,29.17,2.24,468.77,3.58,12.07,7.17,169.83,10.39,0,2.42,27.75,5.72,11.88,8.46,3.92,3.14,217.43,2.2,4.72,26.78,1336.22,2.96,22.89,20.47,0,7.78,86.33,0.48,0,3.94,3.61,0,44.16,7.02,11.05,31.33,3.65,14.32
120,0,0,0,1.66,76.84,37.93,0,331.06,17.46,6.38,12.06,197.79,12.18,0,0,20.61,5.38,4.12,6.73,3.84,0,240.42,1.47,15.9,19.52,1602.71,4.72,31.79,17.54,0,0,38.23,0,0,1.22,4.6,0,87.58,4.26,15.78,40.34,21.78,0
