stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,420.25,4585.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.12,0,0,0,0,0,0,0,0,0,0,0
  5-6,501.93,11017.48,0,9.08,0,0,0,0,0,0,0,0,0,11.6,0,0,0,0,0,0,0,0,0,0,0,378.7,22.41,0,0,97.8,0,84.06,0,0,0,0,0,0,0,0,0,0,0
  7-9,328.72,542.79,0,812.51,0,0,0,1177.49,0,0,0,0,0,298.57,0,0,0,0,0,0,0,0,0,0,0,11513.34,398.67,0,0,5211.92,0,0,41,0,0,0,0,0,0,0,0,0,0
 10-12,0,312.41,0,744.63,0,65.83,0,658.04,0,0,0,0,0,120.65,0,0,0,0,0,0,0,0,0,0,3.87,9562.27,494.09,0,0,6205.85,0,0,30.13,86.98,351.97,0,169.56,34.14,0,0,0,0,0
 14-21,0,5.6,12.43,78.36,2754.53,149.61,0,318.1,0,25.43,0,129.84,68.37,0,39.03,4.44,18.74,0,4.27,0,8.02,488.96,3.76,0,587.11,3704.14,218.58,63.24,107.64,97.52,0,6.37,6.82,2134.41,143.44,383.68,2903.09,1821.02,0,0,48.63,0,11.48
 24-34,0,0,17.63,46.12,1871.04,17.2,0,601.62,26.42,129.09,18.84,310.95,13.68,12.36,128.24,1.58,8.01,6.08,38.74,9.3,58.69,1059.78,21.96,1.21,636.87,10794.49,233.81,335.36,157.65,0,4.89,75,0,3.72,173.03,145.57,521.73,2926.29,0,0,418.39,0,56.26
 36-46,1.07,0,7.63,6.06,1524.47,10.21,0,1326.8,44.77,194.29,45.34,762.55,12.27,0,71.29,18.62,9.69,17.35,71.36,26.96,79.49,1130.86,4.4,33.42,351.9,18877.52,237.19,423.39,138.84,0,9.05,117.99,3.85,0,106.56,101.18,14.98,4164.97,0,1.89,441.52,0,115.22
 48-58,1.74,0,4.96,1.37,1397.54,22.09,0,3336.07,60.82,289.25,49.7,1413.2,15.89,15.44,69.34,17.68,15.89,22.08,46.14,24.19,120.31,1254.84,12.98,61.76,252,23756.68,241.91,275.96,156.95,0,11.09,91.85,0,0,93.77,29.63,0.55,4149.26,0,4.93,505.9,0.78,212.8
 60-70,3.33,0,6.22,0,1335.73,19.83,0,6564.06,41.43,280.56,59.89,1227.73,61.04,6.57,49.29,39.93,16.89,93.8,58.09,10.51,63.69,1448.55,17,98.72,153.09,24170.74,128.99,276.59,233.09,0,11.48,50.46,0,0,80.33,16.23,0,3189.81,10.01,17.13,413.21,23.33,184.17
 72-82,0,0,42.9,0.95,1349.43,30.5,1.65,7663.18,27,224.13,52.37,1306.18,123.66,7.13,79.28,38.78,24.48,68.89,107.14,18.41,65.21,1518.92,19.92,109.43,181.62,22972.95,30.19,302.08,336.87,0,31.02,35.59,0,0,65.85,4.62,0,1931.33,39.07,49.67,890.91,43.24,196.6
 84-94,0,0,37.38,2.7,2504.76,71.84,0.82,5988.47,30.5,392.04,28.23,1137.01,207.42,13.2,50.17,45.04,26.21,93.52,160.18,21.59,146.73,1345.9,28.96,114.4,141.53,15544.29,77.86,331.14,400.2,0,14.5,90.17,0,0,134.06,13.63,0,1210.54,132.34,57.71,838.04,56.12,137.27
 96-106,0,0,28.49,6.19,2341.36,81.97,6.72,5497.9,23.85,340.78,35.36,1150.42,257.11,1.32,60.79,41.03,43.45,104.39,207.21,100.68,73.55,979.69,38.66,117.88,119.21,12160.02,28.84,409.04,441.96,0,18.01,78.88,3.82,0,118.69,13.37,0,594.16,181.07,34.53,954.14,53.52,107.4
108-118,0.89,0,22.13,11.71,2695.58,57.77,2.08,4602.61,33.73,463.59,40.64,1056.05,274.78,0,30.09,36.4,48.52,180.82,169.68,47.25,111.33,1101.25,14.62,96.76,135.33,12513.12,45.64,285.21,443.15,0,21.95,60.56,0,0,130.68,25.01,0,437.36,308.24,38.98,732.79,35.35,134.55
120,0,0,55.58,10.76,2502.23,138.78,31.7,5565.48,107.67,356.35,64.21,1734.29,314.88,0,114.36,57.07,58.45,219.46,120.01,61.76,91.8,1345.31,57.94,200.49,182.79,20956.94,113.51,312.15,506.47,0,56.93,56.68,0,1.12,76.27,9.66,0,895.91,101.1,44.3,1293.64,47.82,78.06
