stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,9.65,1117.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.05,0,0,0,0,0,0,0,0,0,0,0
  5-6,121.83,1355.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.25,0,0,0,0,0,47.91,0,0,0,0,0,0,0,0,0,0,0
  7-9,8.38,14.31,0,14.74,0,0,32.01,0,0,0,0,0,21.44,0,0,0,0,0,0,0,0,0,0,0,423.96,7.21,0,0,133.37,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,32.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.3,0,0,0,46.9,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,32.03,1.05,0.81,0,0,0,0.98,0,1.02,2.59,0,0,0,0,0,0,6.1,0,0,4.47,61.02,3.51,0,0,0.87,0,25.21,0,5.28,0,0,0.88,52.31,0,0,4.46,0,0
 24-34,0,0,0,0,32.48,0,9.52,0,4.37,0,2.87,0,0,0,0,1.36,0,0,0,0,13.96,0,0,3.18,416.76,0,3.2,2.09,0,0,39.58,0,0,2.31,0,0,82.28,0,0,16.16,0,0
 36-46,0,0,0,0.93,15.15,0,19.13,0,2.33,3.07,1.78,0,0,0,0,5.05,0,0,0,0,6.82,1.22,0,0.69,655.34,0,7.68,0,0,0,35.52,0.81,0,0,10.64,0,172.04,0,0,5.25,0,0
 48-58,0,0,0,0,18.2,0,76.63,0,0.85,0,21.92,0.38,0,0,0,2.77,2.58,0,0,0,14.97,2.88,1.23,1.76,942.97,0.52,3.58,3.52,0,0,22.27,0,0,0,0,0,160.24,0,0,1.11,0,0
 60-70,0,0,0,0,9.52,0,153.87,0,6.96,4.85,53.64,0,0,0,0.57,0.71,0,0,0,0,9.08,4.32,0,1.54,1183.86,0,8.67,0,0,0,37.06,0,0,6.41,0,0,187.41,0.77,0,2.67,0,2.59
 72-82,0,0,0.5,0,9.03,6.7,222.18,0.76,2.66,0,34.75,8.53,0.59,1.04,2.68,0,0,0.49,0,3.31,36.78,6.63,0.63,0.62,977.24,0,4.84,6.03,0,0,10.1,0,0,0,0,0,139.32,1.68,0.56,1.85,1.48,0
 84-94,0,0,0,0,11.71,0.69,169.38,3.76,1.31,1.91,24.33,6.33,0,0,4.61,0,1.13,1.91,0,7.52,35.23,7.92,3.53,1.28,580.89,1.27,15.76,0.56,0,0,37.49,0,0,1.51,0,0,44.25,0,0.69,7.3,3.29,9.49
 96-106,0,0,0,0,12.15,8.47,151.21,0,1.25,0,54.39,5.45,0,0,0,1.29,0,0,11.71,0,16.73,7.86,0,0,633.09,0.57,9.62,5.02,0,0,16.92,0,0,0,0,0,32.89,0,0.85,7.05,3.81,10.15
108-118,0,0,1.77,0,11.89,0,130.36,0,2.37,0,42.05,1.51,0,0,0.5,0,0,0,5.15,0,30.21,13.89,0,1.33,561.97,0,3.87,1.51,0,7.54,34.25,0,0,0,0,0,20.26,2.66,1.19,8.12,0,0
120,0,0,0,0,14.53,3.08,141.57,0,15.29,8.73,82.91,8.81,0,2.11,2.69,1.65,0,1.77,0,0,46.33,0,0,1.64,965.09,0,4.35,5,0,0,3.61,0,0,2.12,0,0,49.79,0,4.13,28.8,0,0
