stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1337.84,31227.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,3187.58,40044.33,0,31.03,0,0,0,0,0,0,0,0,0,81.23,0,0,0,0,0,0,0,0,0,0,0,1176.85,106.78,0,0,274.56,0,864.48,0,0,0,0,0,0,0,0,0,0,0
  7-9,610.13,1028.28,0,779.33,0,5.95,0,4173.56,0,0,0,0,0,1092.42,0,0,0,0,0,0,0,0,0,0,0,27052.55,742.56,0,0,7443.01,0,61.64,57.31,0,0,0,0,0,0,0,0,0,0
 10-12,0,969.17,0,778.3,0,122,0,3005.56,0,0,0,0,0,521.59,0,0,0,0,0,5.32,0,0,0,0,3.87,20947.5,668.99,0,0,7264.56,0,30.28,20.82,24.62,1031.03,0,48.47,8.84,0,0,0,0,0
 14-21,0,3.31,1.23,72.01,862.51,536.45,0,976.45,0,0,0,42.95,23.61,15.39,6.19,5.41,31.5,19.83,1.07,23.78,108.5,360.68,0,0,285.92,4890.47,190.38,8.31,73.84,220.2,0,106.18,2.68,876.13,24.28,3.25,1456.5,1120.27,0,0,10.3,0,479.66
 24-34,0,0,2.93,23.77,168.17,76.83,0,745.2,0,11.85,6.15,45.8,11.16,0.67,9.3,17.91,17.76,172.73,11,7.24,161.42,401.51,4.29,2.47,110.28,3067.58,22.39,26.72,37.39,0,0,138.92,0.86,2.33,13.65,5.63,82.48,575.91,0,0,84.22,0,1757.63
 36-46,0,0,2.26,2.18,65.93,8.14,0,578.13,8.51,3.07,11.56,147.24,9.19,0,3.18,23.62,2.98,521.6,11.62,50.8,114.63,281.11,2.22,7.77,85.52,2440.43,16.71,26.01,16.03,0,3.62,106.57,1.59,0,13.22,4.21,0.86,574.19,0,0,48.69,0,1577.4
 48-58,1.16,0,0.59,1.35,119.17,26.71,0,788.85,10.53,26.85,18.2,319.5,20.56,0.75,5.58,16.23,4.47,812.43,10.38,29.07,117.95,375.26,1.1,18.24,108.26,2163.99,10.76,23.85,14.9,4.77,0.94,115.12,0.98,0,16.22,11.74,0,481.06,0,3.22,38.48,0.78,1795.44
 60-70,0.96,0,4.63,0,65.75,51.23,0,755.09,12.53,17.39,19.45,287.66,12.26,4.48,2.11,30.32,6.06,1340.44,4.82,12.73,103.08,313.19,6.99,8.51,79.81,2018.41,7.39,14.66,20.99,0,5.48,111.41,0,5.3,8.08,0,0,309.36,0.61,8.51,28.12,0,1392.71
 72-82,0,0,7.6,0,58.22,173.92,7.4,659.34,1.93,13.6,43.93,235.89,32.73,1.18,6.1,28.81,10.93,1061.65,11.27,9.79,57.4,448.42,6.32,14.07,88.86,1601.02,4.81,25.34,28.37,0,2.47,66.43,0,0,15.36,0,0,213.15,5.29,16.96,50.91,15.81,901.87
 84-94,0.62,0,2.77,0.57,100.97,262.97,3.98,434.63,4.29,11.7,23.4,174.86,34.72,1.63,8.36,51.73,21.32,1563.05,12.08,34.27,96.92,397.65,5.74,22.75,61.54,1043.93,12.56,30.25,24.1,0,1.59,189.32,0,0,25.05,0.55,0,135.35,7.96,8.75,65.86,14.79,930.64
 96-106,0,0,6.14,2.16,107.92,281.49,4.34,432.52,6.69,18.28,13,220.92,39.97,0,2.38,51.78,9.92,1033.8,11.21,24.77,37.61,368.93,3,11.82,60.67,992.25,8.81,21.3,28.02,0,14.87,156.65,0,0,22.26,0,0,81.95,8.33,11.88,67.24,16.57,506.59
108-118,0,0,2.85,2.77,157.71,119.17,18.27,385.1,4.38,22.79,13.18,246.68,38.15,0,4.68,58.91,17.34,1462.73,7.12,22.99,57.76,421.56,6.66,24.94,68.99,1281.24,6.53,15.43,25.14,0,6.85,124.46,0,0,15.81,6.07,0,61.65,10.38,3.12,49.49,14.32,521.76
120,2.39,0,7.45,0,186.41,154.9,9.66,317.66,9.42,32.18,31.15,383.64,62.62,0,0,54.26,31.8,740.35,13.16,39.79,12.94,506.4,5.55,15.24,102.27,1578.69,27.7,65.05,27.72,0,2.67,148.81,0,0,32.83,0,0,60.27,27.75,28.43,32.98,14.99,182.53
