stage,epidermis,erythrocytes,eye,fin_mesenchyme,glial,iridophores,liver,mesenchyme,mural_cell,muscle,neural,otic,periderm,spinal_cord,vasculature,visceral_smooth_muscle
 24-34,0,0,0,0,0,0,0,0,0,0,3.59,0,0,1.39,0,0
 36-46,0,0,0,0,0,0,0,0,0,0,1.87,0,0,1.26,0,0
 48-58,0,0,0,0,0,0,0,0,0,0,3.55,0,0,0,0,0
 60-70,0,0,0,0,0,0,1.92,8.02,0,0,1.7,0,3.12,1.31,0,0
 72-82,0,0,0,0.55,1.05,0,0,1.11,0,0,6.97,0,0,0,0,1.88
 84-94,0,0,0,0,0,0,0,1.46,0,0,2.43,0,0,0,0,0
 96-106,0,0,0,0,1.02,0,2.33,4.85,0,0,7.19,0.62,0,0,0,0
108-118,0.64,0.94,0,0,1.1,1.26,2.9,1.01,0,0,8.27,0,0,0,0,0
120,0,0,1.93,0,26.99,0,0,6.88,12.11,2.28,42.92,0,0,0,1.51,0
