stage,axial,blastomeres,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,2431.27,5946.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,3595.52,10408.11,94.18,0,0,0,0,0,0,0,0,0,573.1,0,0,0,0,0,0,0,0,0,0,0,1647.46,0,0,0,809.84,0,16.53,0,0,0,0,0,0,0,0,0,0,0
  7-9,285.22,187.83,206.05,0,38.73,0,19.43,0,0,0,0,0,1964.56,0,0,0,0,0,0,0,0,0,0,0,569.3,9.37,0,0,3275.65,0,4.62,32.79,0,32.91,0,0,0,0,0,0,0,0
 10-12,9.78,331.88,674.38,0,102.31,0,14.71,0,0,0,0,0,84.82,0,0,0,0,0,0,0,0,0,0,0,275.13,31.1,0,0,374.46,0,0,0,0,1202.75,0,0,0,0,0,0,0,0
 14-21,1.77,0,241.69,83.23,59.34,0,94.69,0,0,0,0,135.97,6.73,2.21,2.3,0,0,0,1.15,0.86,804.04,0,0,373.79,332.67,0,1.03,0,0,0,2.34,0,21.29,14.69,0,0,17.54,0,0,9.54,0,0
 24-34,0,0,90.1,12.44,1.69,0,54.53,0,0,0.63,0,17.38,0,1.74,4.19,0,0,0,6.65,1.71,732.05,0,0.81,109.63,86.1,0,0,0,0,0,1.06,0,3.81,5.29,0,2.04,10.09,0,0,5.08,0,0
 36-46,0,0,10.16,20.76,0,0,29.47,0,0,4.38,0,9.29,0,1.14,5.61,0,0,0,7.73,0,502.42,0,15.59,34.09,96.51,0,1.79,0,0,0,0,0.65,0,0,0,0,14.65,0,2.08,0,0,0
 48-58,0,0,4.32,49.84,0,0,55,0,2.28,0.44,6.94,4.58,2.58,1.27,0.76,7.74,0,0,0,0,1328.77,0,21.8,48.52,136.84,0,0.63,0.44,0,7.22,1.88,0,0,0,0,0,9.71,0,1.92,1.27,3.8,0
 60-70,0,0,0,24,0.81,0,65.57,0,0.63,0,5.14,13.15,0,6.48,0.8,0,0,0,2.4,0,1806.38,0,67.97,26.89,100.25,0,1.55,0,0,2.16,15.85,0,0,0,0,0,4.05,0,31.49,5.08,29.73,6.11
 72-82,0,0,0,37.02,3.41,0,114.88,1.99,8.17,0,9.33,1.74,0.5,13.67,3.04,0,0.57,0,2.81,0,3377.39,6.51,167.65,35.22,132.58,0,2.97,0.99,0,6.21,21.39,0,0,0,0,0,9.83,0.66,124.47,21.92,111.61,1.68
 84-94,0,0,0,84.76,1.05,0,169.85,0.58,0.87,0.86,13.13,8.27,6.09,12.38,7.97,2.03,0.62,0,1.81,0,2417.11,2.65,152.3,33.92,47.57,2.17,0.91,0,0,0,64.54,0,0,0,0,0,4.66,0,139.22,21.45,68.99,4.94
 96-106,0,0,0,143.54,5.58,0,118.64,2.61,9.73,3.35,21.67,5.04,0,7.24,3.31,0,2.92,0,11.04,0,2617.69,4.58,156.41,32.43,81.14,0,3.61,0.78,0,38.63,99.98,0,0,0,0,0,1.9,0,109.17,42.94,103.65,3.62
108-118,0,0,0,157.17,2.57,0.45,100.88,1.44,9.94,3.81,5.49,5.85,0,17.95,1.8,1.23,7.33,1.14,0,0,2816.53,1.94,165.92,18.07,99.43,0,0,1.89,0,23.06,86.35,0,0,0,0,0,4.88,2.62,80.53,44.53,52.19,0
120,0,0,0,115.67,0,0,55.64,0,8.63,0,6.33,3.74,0,0,4.03,2.21,1.17,0,14.74,0,2678.88,1.31,235.48,12.45,244.2,0,0,0,0,37.4,169.49,0,0,0,6.93,0,17.46,0,130,73.47,109.87,0
