stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,275.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.29,0,0,0,0,0,0,0,0,0,0
  5-6,25.65,1009.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.91,0,0,0,0,0,28.36,0,0,0,0,0,0,0,0,0,0
  7-9,43.64,18.49,0,17.95,0,0,0,68.51,0,0,0,0,0,18.23,0,0,0,0,0,0,0,0,0,0,0,538.27,13.2,0,0,186.09,0,11.99,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,7.18,0,0,0,41.59,0,0,0,0,0,28.47,0,0,0,0,0,0,0,0,0,0,0,485.46,26.1,0,0,151.45,0,10.17,0,12.34,0,0,0,0,0,0,0,0
 14-21,0,0,1.24,13.15,157.65,4.45,0,20.65,0,2.58,0,3.45,2.09,0,2.27,0,0,0,0,3.13,0,30.04,1.91,0,22.87,517.19,17.91,5.27,2.67,8.52,0,157.8,17.78,4.55,0,25.24,129.49,0,0,1.65,0,0
 24-34,0,0,0,2.72,82.82,0,0,56.53,0,12.07,4.4,9.24,1.26,3.09,3.81,0,0.81,0,0.65,2.37,2.06,45.41,0.68,0.82,24.29,1478.61,13.1,1.75,6.98,0,0,352.84,0,1.73,2.62,8.14,245.77,0,0,17.83,0,0
 36-46,0,0,0,0,85.95,0,0,95.72,3.45,17.54,10.72,29.44,1.98,0,5.91,0,3.97,1.18,1.17,0,8.43,54.05,7.69,1.52,12.03,1430.68,10.58,5.25,0.56,0,0,449.62,0.9,0.6,0,1.09,310.94,0,0,5.75,0,1.45
 48-58,0,0,0,0.42,51.32,3.59,0,130.54,2.21,18.66,3.41,74.3,3.96,3,1.08,7.85,0.38,8.41,2.18,3.61,0.98,91.72,7.52,6.35,14.92,890.72,13.41,1.34,1.13,0,0,254.57,0,1.3,7.32,0,227.65,0,0,3.27,0,18.18
 60-70,0,0,0,0,59.36,0,0,225.88,6.19,15.22,12.59,70.76,5.41,0,0,6.21,0.56,8.16,3.34,1.35,0.59,133.19,2.63,4.95,20.84,509.11,14.62,0,6.95,0,16.88,199.03,0,7.21,0,0,117.43,0,3.81,12.49,0.87,14.84
 72-82,0,0,0.69,0,47.97,0.49,0,180.46,2.95,16.59,9.3,58.51,3.04,1.08,9.16,2.44,2.73,13.7,1.6,1.24,0,140.51,1.14,19.25,10.93,389.52,1.03,6.34,11.15,0,0,123.5,0,1.03,0,0,84.34,0,1.28,10.83,3.28,8.02
 84-94,0,0,0.81,0.61,67.82,8.89,2.96,109.77,11.05,15.47,5.31,52.78,11.25,1.66,0,1.87,1.14,9.47,3.96,0,2.56,116.35,1.18,13.05,7.34,240.79,2.73,0,6.95,0,0,273.36,0,5.07,0,0,50.9,1.97,1.08,10.61,7.2,2.87
 96-106,0,0,2.94,2.06,72.96,6.2,0,131.65,2.81,28.78,0.77,74.24,13.48,0,3.77,0,9.4,10.7,3.78,0,7.05,94.93,0.83,3.75,10.12,224.2,7.44,2.9,5.02,0,4.61,177.44,0,0,0,0,9.55,3.27,5.39,5.89,10.52,2.65
108-118,0,0,0,0,87.84,0.49,2.25,145.92,5.61,28.32,4.5,70.79,24.17,0,0.69,2.96,2.08,36.08,3.12,0.76,1.71,103.51,6.75,6.84,7.78,278.85,3.76,4.77,5.25,0,0,156.81,0,2.19,1.87,0,11.9,6.88,0,3.52,5.33,8.9
120,0,0,0,0,116.82,6.74,0,132.71,46.32,27.59,0,112.23,3,0,0,2.22,5.8,23.34,1.74,0,1.64,81.49,1.65,10.4,10.14,409.57,20.42,0,22.76,0,0,83.89,0,0,0,0,31.39,0,0,2.71,2.66,0
