stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,191.69,2689.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.08,0,0,0,0,0,0,0,0,0,0,0
  5-6,269.09,3520.59,0,0,0,0,0,0,0,0,0,0,0,11.49,0,0,0,0,0,0,0,0,0,0,0,292.61,35.75,0,0,102.06,0,111.08,0,0,0,0,0,0,0,0,0,0,0
  7-9,266.69,432.54,0,596.88,0,0,0,1276.06,0,0,0,0,0,620.96,0,0,0,0,0,0,0,0,0,0,0,8526.98,492.24,0,0,3520.5,0,0,12.08,0,13.28,0,0,0,0,0,0,0,0
 10-12,9.55,559.89,0,1009.19,0,131.73,0,1418.06,0,0,0,0,0,399.78,0,0,0,0,0,3.73,0,0,0,0,3.87,16595.6,368.11,0,0,5356.69,0,19.52,48.81,50.08,649.46,0,35.92,49.78,0,0,0,0,0
 14-21,0,3.27,5.68,81.97,2072.28,463.64,0,731.36,0,2.02,0,203.9,66.52,39.13,6.53,0,19.17,4.38,6.35,11.79,20.66,642.19,1.8,0,513.29,9923.45,339.95,64.85,132.81,516.36,0,16.67,15.66,1379.85,92.14,69.57,1279.89,3935.5,0,0,32.67,0,25.92
 24-34,0.88,0,6.65,22.52,355.71,29.93,0,1011.11,0,30.16,16.26,241.46,8.96,0,10.46,0.6,14.6,12.92,33.95,35.06,67.2,630.07,9.17,3.62,356.45,9812.48,36.86,97.23,54.55,0,2.97,40.21,1.06,13.6,11.15,8.84,160.65,2409.66,0,0,92.36,0,65.57
 36-46,0,0,0.98,3.91,193.02,14.43,0,2239.7,2.24,29.57,26.94,229.76,5.15,0,23.82,12.08,7.38,16.32,24.7,7.72,55.59,558.22,6.05,10.5,205.52,11231.49,37.67,89.83,58.77,0,2.66,40.01,1.56,1.78,4.6,1.94,0.58,2154.27,0,1.37,81.04,0,95.77
 48-58,0,0,0.41,3.12,272.65,2.87,0,4609.5,4.85,48.98,44.19,478.52,18.95,1.29,10.93,3.17,6.58,26.94,24.66,7.47,23.2,674.68,10.7,54.57,167.39,11529.84,15.99,55.83,45.19,0,3.35,43.71,0,0,7.24,1.28,0,1804.43,0,3,41.26,0,115.71
 60-70,0,0,4.07,0,281.13,5.31,0,5854.37,13.9,38.73,30.74,425.49,24.85,0,6.9,8.84,15.43,41.31,31.41,0.85,19.17,545.38,1.19,91.78,123.32,10078.77,11.22,42.06,46.79,0,2.4,81.37,0,1.38,6.72,1.97,0,1024.32,2.69,2.77,40.4,8.03,97.39
 72-82,0,0,12.63,0.56,243.52,14.05,0.49,3657.92,2.84,12.2,34,349.47,27.55,0,2.15,7.61,17.03,29.55,21.3,4.84,14.78,520.34,3.62,53.67,132.28,6400.18,3.24,45.27,29.16,0,5.1,65.57,0,0,0.53,0.55,0,373.87,14.24,16.92,55.25,15.54,67.44
 84-94,0,0,20.62,1.69,282.78,18.35,1.38,2297.61,5.75,17,16.56,305.06,59.53,2.23,5.4,11,25.36,24.43,41.79,11.98,6.9,469.89,2.25,47.34,113.71,3905.89,4.8,27.24,59.06,0,2.79,188.36,0,0,6.91,0.57,0,265.12,44,15.36,38.07,24.81,30.9
 96-106,0,0,11.23,0.85,190.33,33.24,0,1580.18,3.91,13.93,16.1,210.92,38.98,1.06,5.06,24.19,20.6,10.53,21.56,7.61,5.12,322.9,16.65,34.99,88.22,2686.31,2.72,37.24,41.79,0,13.89,166.88,0,0,4.84,0,0,106.64,23.77,15.27,34.83,26.45,28.48
108-118,0,0,7.09,2.32,174.75,22.05,0.43,1551.4,5.48,34.74,14.66,233.24,37.22,0,2.37,24.35,11.97,25.88,26.83,7.31,2.49,369.89,13.67,24.65,90.21,4544.35,4.05,37.18,28.68,0,7.29,192.27,0,0,8.03,0.94,0,92.96,28.94,8.36,16.25,11.78,18.98
120,1.19,0,1.37,0,212.85,48.39,1.89,1328.72,1.61,28.84,13.23,370.4,22.92,0,4.8,47.3,5.99,8.66,5.5,11.76,0,265.58,4.47,32.54,103.78,4868.49,2.52,27.09,37.02,0,3.42,148.2,0,0,6.38,2.69,0,115.61,6.1,32.96,21.09,32.57,16.74
