stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,460.26,5683.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.28,0,0,0,0,0,0,0,0,0,0,0
  5-6,674,11600.32,0,8.02,0,0,0,0,0,0,0,0,0,78.79,0,0,0,0,0,0,0,0,0,0,0,359.45,33.69,0,0,121.88,0,75.82,0,0,0,0,0,0,0,0,0,0,0
  7-9,298.21,374.9,0,408.62,0,0,0,936.27,0,0,0,0,0,225.15,0,0,0,0,0,0,0,0,0,0,0,10187.93,314.19,0,0,3517.68,0,27.23,21.99,0,12.83,0,0,0,0,0,0,0,0
 10-12,0,234.94,0,292.86,0,75.96,0,764.49,0,0,0,0,0,113.49,0,0,0,0,0,0,0,0,0,0,0,7075.62,125.43,0,0,2448.63,0,3.07,45.87,11.32,334.2,0,21.16,5.09,0,0,0,0,0
 14-21,0.89,0,4.15,44.76,448.57,128.99,0,183.51,0,2.08,0,48.57,13.15,6.96,5.54,1.93,15.91,1.37,0.84,2.95,3.19,218.66,0,0,150.23,2555.33,64.09,6.84,37.26,80.7,0,14.11,0,310.99,39.81,9.24,240.9,682.23,0,0,20.75,0,0
 24-34,0.88,0,2.58,12.27,140.78,18.64,0,338.94,0.93,5.97,5.15,62.34,4.31,0,10.56,11.78,7.77,5.13,16.34,9.59,10.86,306.34,4.51,0.82,126.17,3161.01,26.1,31.86,25.02,0,1.98,77.3,0,0.93,13.66,12.78,39.66,639.38,0,0,94.28,0,44.85
 36-46,0,0,0,2.5,51.49,1.27,0,705.1,0.85,8.63,8.11,139.59,3.73,0,6.83,21.59,7.06,8.83,9.77,21.69,12.88,376.84,1.19,4.06,77.79,3121.57,7.03,27.19,20.77,0,0,94.26,0,0,8.73,10.22,0.69,619.62,0,0.62,52.26,0,40.44
 48-58,0,0,0,0.52,54.85,4.6,0,1091.29,3.31,2.82,14.94,271.36,2.44,2.23,6.91,13.58,0.75,13.56,6.91,0.69,12.69,444.8,4.43,21.15,71.84,2903.42,1.29,6.11,17.73,0,2.09,71.69,0,0,9.29,7.7,0,550.44,0,2.18,38.2,0.5,23.58
 60-70,0,0,3.55,2.79,61,0,0,1386.17,5.32,13.18,10.14,224.32,10.6,2.57,6.54,16.28,17.87,5.85,11.31,0,6.76,522.29,3.5,8.5,68.46,2607.26,8.44,11.52,11.41,0,1.9,51.01,0,0,3.77,0,0,305.04,0,12.77,36.01,1.28,72.16
 72-82,0,0,10.49,0,48.56,22.76,0,1234.52,2.53,3.17,41.08,303.79,11.6,3.34,15.17,22.27,8.96,10.06,9.63,1.4,3.89,704.89,5.65,24.57,67.83,2287.96,5.2,6.77,40.27,0,8.55,36.43,0,0,1.07,0,0,313.78,3.16,22.16,74.12,16.37,50.95
 84-94,0,0,5.13,0,104.34,15.71,0,966.28,4.31,10.57,31.3,214.86,16.7,2.19,12.89,38.69,12.88,16.49,13.35,6.18,9.14,596.8,0.86,28.64,53.4,1538.28,7.76,8.21,40.03,0,0.6,76.7,0,0,9.21,2,0,184.53,9.4,18.64,38.54,14.49,18.26
 96-106,0,0,6.21,1.03,83.11,68.27,4.99,1034.03,0.71,11.19,21.23,249.06,11.91,0,8.21,43.27,13.75,29.51,12.58,7.77,0.71,594.66,14.94,16.57,43.71,1407.13,7.66,15.86,40.9,0,7.13,76.68,0,0,4.49,0,0,81.1,1.44,16.16,100.28,16.17,39.51
108-118,0,0,4.02,0.74,99.47,38.66,3.07,963.32,4.45,24.6,17.4,297.5,18.93,0,6.14,51.71,4.66,34.75,8.09,3.7,8.39,664.87,10.41,18.17,50,2205.57,6.4,15.18,42.08,0,8.08,63.8,0.79,0,6.4,1.21,0,97.48,2.47,4.44,81.38,14.71,52.14
120,1.12,0,0,0,87.12,63.29,1.71,869.64,8.17,25.25,11.87,265.04,24.34,0,1.61,52.52,4.98,12.58,20.47,1.2,4.51,424.47,6.47,30.52,52.6,2049.49,16.01,6.24,47.45,0,2.54,70.87,1.53,0,6.28,0,0,82.48,2.9,3,77.24,18.22,29.97
