stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,72.27,1211.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.55,0,0,0,0,0,0,0,0,0,0
  5-6,43.73,1277.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06,0,0,0,0,0,16.73,0,0,0,0,0,0,0,0,0,0
  7-9,3.39,7.5,0,15.07,0,0,0,0,0,0,0,0,0,59.71,0,0,0,0,0,0,0,0,0,0,0,47.45,37.69,0,0,45.48,0,4.35,0,0,0,0,0,0,0,0,0,0
 10-12,0,8.48,0,21.21,0,0,0,35.12,0,0,0,0,0,15.17,0,0,0,0,0,0,0,0,0,0,0,337.82,182.22,0,0,177.9,0,0,0,11.61,0,0,3.28,0,0,0,0,0
 14-21,0,0,0,1.54,210.24,4.71,0,27.33,0,31,0,13.69,0,1.79,0,0,0,0,0,0,0,12.19,0,0,12.31,495.82,49.57,9.06,21.68,74.35,0,0.98,35.14,2.08,7.06,78.98,236.67,0,0,0,0,0
 24-34,0,0,0,1.51,205.2,0.88,0,67.38,3.94,205.82,8.37,24.54,0.92,0,0,0,0.77,0,10.22,2.94,0.65,44.84,0.67,0.81,37.42,1692.84,10.91,42.07,31.97,0,0,16.24,0,11.49,18.41,44.8,346.48,0,0,9.62,0,0
 36-46,0,0,0,0,90.93,0,0,227.15,10.81,184.89,4.84,38.16,1.06,0,1.7,0,0,1.11,11.48,0,0,78.56,0,2.95,45.66,3198.1,6.05,84.03,14.59,0,0,7.94,0,24.91,61.35,6.18,391.98,0,0,0,0,0
 48-58,0,0,0,0,97.68,0,0,987.04,4.9,160.15,10.91,129.52,1.3,0.48,2.55,3.09,0,1.54,5.53,6.39,9.6,65.01,0.59,4.21,18.66,4851.91,13.47,38.76,22.84,0,0,13.93,0,7.89,5.66,0,550.79,0,0.42,0.92,0,8.7
 60-70,0,0,0,0,100.07,0,0,2710.63,5.06,114.01,0.62,148.53,3.76,0.66,1.39,0,1.1,0,3.64,1.41,4.05,108.4,0,4.38,21.43,5774.69,6.89,21.04,31.04,0.81,0,23.44,0,10.24,1.38,0,722.46,2.84,0.79,13.11,0,5.08
 72-82,0,0,2.04,0,75.01,2.79,0,2880.22,1.17,96.24,4.92,215.44,1.23,0,1.42,2.57,1.43,0.67,21.71,4.81,0.49,191.71,6.1,5.9,25.11,5176.08,3.79,67.88,40.75,0,0.59,14.72,0,7.91,3,0,485.88,5.35,5.69,4.96,3.07,5.16
 84-94,0,0,2.16,0,126.54,7.5,1.39,1965.38,1.58,140.45,6.5,174.5,1.64,0,2.58,6.82,4.3,13.4,9.34,2.63,2.08,117.27,3.07,8.41,22.18,3304.9,5.28,48.74,42.1,0,0,16.3,0,5.5,0.66,0,324.33,20.95,8.58,10.29,4.4,0
 96-106,0,0,5.17,0,156.16,29.34,0.72,1726.24,0.57,137.33,7.44,175.65,9.43,0,3.96,5.86,0,0.85,23.83,9.08,0.69,141.4,16.22,6.72,24.79,2635.16,1.46,66.69,37.74,0,0,33.13,0,3.79,2.8,0,146.65,11.03,7.15,5.89,7.09,3.35
108-118,0,0,0,0,155.4,3.38,6.25,1496.2,8.79,165.48,7.86,188.15,9.58,0,3.93,4.94,3.82,7.46,21.1,1.52,5.92,139.06,0.54,8.97,23.97,3514.74,5.27,74.42,55.08,0,3.72,7.95,0,1.51,5.61,0,135.74,13.87,3.76,2.47,7.26,10.45
120,0,0,0,0,167,0,0,1341.27,4.01,165.1,9.59,195.43,12.69,0,0,0,3.59,0,18.78,30.4,0,146.66,14.39,0,26.98,4741.74,28.24,94.13,56.75,0,0,24.55,0,6.92,0,0,174.32,6.99,3.48,13.53,21.81,0
