stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,15.32,25.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,22.95,133.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,6.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.41,0,0,0,11.34,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.07,4.06,8.37,0,1.11,0,0,0,0,10.46,0,0,0,0,0,0,0,0,65.78,0,0,31.37,35.35,9.5,0,0,1.81,0,0,22.58,0.86,0,5.81,23.46,0,0,0,0,0
 24-34,0,0,0.6,0,1.28,3.01,0,7.58,0,1.55,4.83,2.84,0.67,0,2.6,0,0,0,0,0,0.97,405.12,0,0,212.45,344.95,96.74,1.65,0,0,0,0,0,0,0,3.35,112.84,0,0,1.56,0,0
 36-46,0,0,0,0,0.94,0,0,26.03,0,6.87,44.28,14.33,0,0,4.72,11.77,0,0,1.61,0,0,675.57,0,2.41,247.71,802.6,93.09,4.28,0,0,8.6,0.6,0,0,0.64,0,158.91,0,0,0,0,0
 48-58,0,0,0.42,0,4.3,0,0,129.27,0,9.74,76.97,49.54,0.38,0,4.21,0,0,20.16,0,2.56,0,1126.54,0,5.91,204.4,1534.65,118.6,2.9,2.14,0,2.14,0,0,0,0,0,207.91,0,1.08,0.62,0,1.08
 60-70,0,0,0,0,4.35,2.72,0,311.12,0.58,2.69,91.07,209.45,0,0,2.49,0,0,0,0,1.2,0,1910.64,0,8.35,155.48,1865.17,65.95,0,1.4,0,3.67,15.1,0,0,0,0,244.8,0,13.83,0,12.38,0
 72-82,0,0,0,0.56,20.16,0.55,0,501.21,1.33,10.58,87.57,242.41,1.34,0.55,1.26,0.76,0.53,0.59,1.9,0,0,2654.74,0,42.19,184.9,2011.13,48.26,6.27,0.84,0,11.84,0.51,0,1,0,0,152.13,4.85,22.12,5.09,30.8,9.68
 84-94,5.55,0,0,1,12.09,0,0,631.27,0,3.48,83.08,227.62,2.5,0,8.1,3.26,1.82,0,0,0,9.11,2245.72,0.61,40.25,115.39,1165.96,113.04,4.31,0,0,1.66,3.25,0,3.54,0,0,97.01,0,35.1,0.57,45.68,0
 96-106,0,0,0,0,14.95,9,0,652.77,3.11,8.26,74.71,220.7,1.19,0,6.73,4.43,0.78,0.92,1.2,4.24,0,1950.5,0.76,28.87,137.01,1088.73,80.01,1.87,2.72,0,5.96,9.36,0,7.78,0,0,67.07,0,64.07,1.92,56.13,0.86
108-118,0,0,0,0,25.73,0.96,0.48,738.47,0,8.29,77.93,273.04,1.66,0,0,1.29,0,4.92,1.56,1.75,0,2320.02,0,40.98,107.96,1244.83,141.98,8.98,6.38,0,27.96,1.21,0,0.55,0,0,55.97,1.72,81.17,4.04,31.48,1.82
120,0,0,0,0,45.23,14.97,7.77,563.65,1.26,26,119.1,551.81,14.77,0,6.33,0,6.55,3.73,6.48,18.38,0,2998.07,1.56,86.37,134.02,2248.94,267.59,5.4,2.84,0,2.67,7.37,0,2.93,0,0,21.8,0,40.3,0,99.63,14.25
