stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,211.94,4042.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.67,0,0,0,0,0,0,0,0,0,0,0
  5-6,254.56,4507.66,0,17.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.03,69.54,0,0,50.7,0,46.52,0,0,0,0,0,0,0,0,0,0,0
  7-9,132.68,146.36,0,174.91,0,6.96,0,314.65,0,0,0,0,0,81.37,0,0,0,0,0,0,0,0,0,0,0,3714.78,162.4,0,0,1429.29,0,8.07,127.1,0,0,0,0,0,0,0,0,0,0
 10-12,4.89,120.81,0,298.03,0,46.82,0,305.28,0,0,0,0,0,49.5,0,0,0,0,0,5.32,0,0,0,0,0,3055.17,121.22,0,0,1107.12,0,0,69.96,5.64,182.8,0,10.09,0,0,0,0,0,0
 14-21,0,0,3.42,21.16,236.21,60.22,0,66.06,0,1.76,0,19.04,8.62,0,8.27,0,5.55,0,0,15.18,6.8,141.16,0,0,101.07,1169.34,27,6.18,22.99,29.55,0,29.27,27.41,111.75,6.82,11.75,116.42,452.96,0,0,15.88,0,1.01
 24-34,0,0,5.85,8.85,131.88,12.44,0,151.65,0,6.77,8.72,84.78,3.11,2.58,12.81,4.71,7.58,1.7,16.68,0.77,6.41,381.15,12.22,4.99,158.63,4557.98,20.93,29.93,43.99,0,0,82.94,2.65,2.17,7.87,8.61,33.58,1038.07,0,0,107.47,0,4.6
 36-46,0,0,0,0.63,58.87,0.6,0,558.22,3.74,0.6,17.42,218.15,4.12,0,8.34,18.92,11.44,2.37,7.13,1.49,10.79,490.52,0,6.39,135.83,9075.59,13.32,39.14,41.06,0,7.92,86.65,8.06,2.9,10.53,1.41,0.7,1822.27,0,0,66.58,0,23.34
 48-58,0.58,0,0,0.5,70.8,3.22,0,1379.15,3.9,33.18,16.43,367.85,1.85,1.83,16.34,5.16,5.67,12.2,10.29,3.71,13.4,618.48,3.82,16.9,85.19,9987.12,3.39,20.38,34.38,0,3.01,60,0.65,0,11.29,4.42,0,1912.78,0,3.83,54.43,0,33.3
 60-70,2.52,0,1.52,0,74.59,22.63,0,2066.46,7.8,12.7,52.52,370.53,17.5,0,15.48,16.62,2.54,12.77,4.92,3.2,19.52,693.31,0.85,35.22,66.03,10814.31,22.72,15.23,29.21,0,13.65,48.96,0.85,0,3.94,7.1,0,1641.63,3.87,11.01,75.37,0.85,30.6
 72-82,0,0,3.29,0,81.17,77.47,0.72,1750.32,1.44,18.81,25.08,388.6,14.07,1.02,13.78,16.38,4.1,5.86,26.02,2.43,5.91,919.46,6.8,24.95,66.51,7235.98,1.91,34.91,40.83,0,6.72,28.16,0.56,0,4.16,0,0,742.71,7.9,15.36,71.08,18.91,18.94
 84-94,0,0,3.68,0,108.19,60.11,1.17,1324.41,3.45,17.1,31.66,324.47,26.25,1.76,5.13,28.78,11.56,13.4,16.07,12.8,21.16,744.84,1.21,42.81,45.9,4351.31,7.98,12.7,55.61,0,6.07,88.49,0,0,7.4,4.75,0,524.92,13.82,33.13,62.19,26.24,9.7
 96-106,0,0,2.46,0,73.67,102.72,1.87,1098.28,4.79,9.24,34.02,303.59,30.42,0,13,38.27,11.97,13.36,17.6,31.43,8.41,651.11,7.13,35.95,27.04,3504.48,5.02,27.83,51.39,0,11.61,116.51,2.24,0,4.16,0,0,248.48,12.6,19.6,84.37,12.4,27.63
108-118,0,0,0.79,4.48,121.51,62.19,6.09,904.83,6.36,17.16,19.07,400.52,29.39,0,9.46,24.3,13.6,27.16,10.51,3.34,13.74,642.39,9.72,14.36,43.89,4925.05,4.48,17.79,57.19,0,22.58,66.2,2.32,0,3.14,0.43,0,167.75,10.75,18.9,78.87,14.3,16.14
120,0,0,12.57,0,161.73,26.41,0,1107.42,11.54,9.32,36.68,405.65,32.12,0,5.73,61.31,19.86,29.28,13.03,7.76,1.55,655.04,8.44,38.98,33.12,6425.98,31.79,20.11,87.06,0,2.03,54.06,0,0,7.06,1.63,0,222.21,3.87,3.8,173.03,55.84,3.64
