stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,3942.04,71852.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042.69,0,0,0,0,0,0,0,0,0,0,0
  5-6,5154.35,67852.29,0,102.93,0,0,0,0,0,0,0,0,0,47.81,0,0,0,0,0,0,0,0,0,0,0,1164.3,60.59,0,0,317.92,0,951.91,0,0,0,0,0,0,0,0,0,0,0
  7-9,479.61,1005.98,0,1294.61,0,21.87,0,3066.42,0,0,0,0,0,527.48,0,0,0,0,0,0,0,0,0,0,0,27598.06,763.78,0,0,8370.07,0,96.63,298.31,0,13.28,0,0,0,0,0,0,0,0
 10-12,8.69,572.16,0,999.24,0,62.78,0,1481.41,0,0,0,0,0,76.85,0,0,0,0,0,0,0,0,0,0,7.75,13713.9,457.63,0,0,4575.65,0,4.24,76.29,0,633.39,0,76.66,41.13,0,0,0,0,0
 14-21,0,0,3.56,39.86,275.47,108.71,0,201.62,0,0.87,0,59.94,19.94,4.16,5.71,2.11,6.82,0,0,0,0.99,183.85,0,0,152.63,2700.9,27.58,7.33,27.14,88.56,0,25.41,11.67,213.32,7.12,0.84,231.75,770.06,0,0,21.67,0,2.45
 24-34,0,0,3.37,16.25,106.05,19.43,0,502.18,0,3.91,4.05,85.58,4.6,2.58,14.91,9.35,11.62,1.44,9.15,1.26,6.22,319.34,3.05,0,139.37,3653.86,11.64,16.04,28.92,0,0,66.39,0,4.3,10.85,0,33.93,736.48,0,0,59.84,0,7.04
 36-46,0,0,0,0.63,59.39,3.87,0,708.55,0,8.39,6.94,105.31,0,0,5.08,18.87,8.6,1.3,11.27,17.45,3.14,302.53,1.08,10.08,90.52,2592.99,21.18,20.7,22.17,0,0,61.37,0.81,0,2.21,0,0,595.97,0,0,25.6,0,20.86
 48-58,0,0,0.84,1.1,67.24,6.84,0,688.75,0,14.31,16.27,170.76,3.07,0.37,8.18,25.77,7.38,6.07,6.48,5.53,8.66,365.13,2.33,18.67,77.18,2002.83,24.55,18.39,16.79,0,0,36.98,0,0,0.65,0,2.82,416.35,0,0,34.71,0,11.43
 60-70,0,0,0.82,5.58,37.21,34.74,0,733.61,0,20.06,15.86,149.54,10.34,1.27,6.3,10.63,4.74,2.58,2.62,0,0,300.72,1.14,31.92,29.73,1425.92,16.56,18.62,13.52,0,1.88,48.93,0,0,8.91,0,0,208.58,0.61,2.22,16.58,1.73,36.5
 72-82,0,0,1.14,0.56,43.98,7.26,0,696.53,0,2.56,11.14,157.03,7.31,0,4.42,18.37,3.55,0,5.42,0.69,7.9,371.41,1.6,17.45,39.04,1448,3.28,17.48,14.67,0,2.14,25.61,0,0,0.64,0,0,157.31,0.67,4.83,26.42,6.77,32.1
 84-94,0,0,4.74,0,75.12,34.9,1.52,619.89,0.73,13.63,13.05,157.81,18.11,0,3.79,42.65,5.39,12.63,4.84,12.2,12.34,359.06,2.4,28.08,54.09,1011.65,2.25,26.45,23.24,0,1.53,95.24,0,0,11.14,0,0,128.28,8.31,8.51,56.61,6.33,4.61
 96-106,0,0,4.86,1.03,67.63,35.58,0,573.48,1.52,6.17,14.26,135.36,14.54,0,8.11,47.66,4.91,6.03,3.09,8.98,2.6,318.01,3.17,6.93,33.08,799.59,9.11,11.42,20.44,0,8.19,72.78,0,0,3.95,3.79,0,46.39,9.43,4.21,50.39,12.35,28.54
108-118,0,0,1.86,1.39,86.28,29.28,10.42,515.9,1.31,13.35,8.34,157.98,14.06,0,7.16,42.06,9.84,13.96,4.18,2.44,2.26,401.4,5.49,20.47,38.81,1100.01,5.1,14.22,21.12,0,21.22,68.91,0.79,0,0,1.02,0,44.35,5.71,8.53,53.12,7.73,13.12
120,0,0,0,0,125.25,20.49,1.14,397.52,6.51,4.85,20.81,206.81,16.66,0,6.28,53.03,0,6.57,5.7,23.14,0,294.66,8.32,21.06,63.05,1094.31,30.98,17.23,31.62,19.84,0,47.97,0,0,1.97,0,0,42.84,2.31,9.46,43.29,23.15,0
