stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,50.48,668.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.43,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.19,442.97,0,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.02,7.94,0,0,0,0,58.09,0,0,0,0,0,0,0,0,0,0,0
  7-9,34.15,27.13,0,39.77,0,0,200.97,0,0,0,0,0,40.3,0,0,0,0,0,0,0,0,0,0,0,811.86,8.45,0,0,299.46,0,3.29,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,59.15,0,70.55,0,0,134.09,0,0,0,0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,1429.16,34,0,0,305.77,0,0,0,0,76.4,0,0,0,0,0,0,0,0
 14-21,0,0,0,7.6,131.27,37.12,32.58,0,3.06,0,5.17,8.86,0,0,0,0,0,0,0,0,33.11,0,0,22.69,2312.37,5.87,4.28,19.69,11.45,0,5.19,0.91,17.87,1.64,0,12.71,255.59,0,0,2.64,0,0
 24-34,4.02,0,2.2,6.32,99.48,3.15,143.25,0,0.7,0.61,10.71,4.33,0,0,0,0,3.44,10.34,5.84,0,105.44,0,2.52,25.76,4841.86,2.94,13.59,69.79,0,0,9.74,0,0,0.78,0.78,2.96,440.97,0,0,8.96,0,0.91
 36-46,0,0,1.72,0,60.96,18.5,429,0,0,0.62,90.6,0.83,0,2.37,0,0,6.61,4.94,0,2.15,122.74,0,3.76,11.2,6007.1,0,17.82,53.72,0,0,25.05,0,0,0,0,0,632.51,0,0,5.48,0,3.23
 48-58,0,0,0,0,23.33,4.79,675.64,0,7.82,0.88,256.53,0,0,0.41,0,0.4,2.34,1.57,0,0,225.2,0,2.64,20.86,4037.62,0,29.48,27.28,3.66,0,11.14,0.65,0,0.49,0,0,546.95,0,1.02,12.46,0,6.24
 60-70,0,0,0.82,0,25.92,0,646.59,0,3.22,7.06,323.94,5.1,0,1.38,5.7,1.1,0,0.77,0,0,607.92,0,2.5,23.58,3444.06,5.48,18.91,14.96,0,3.98,3.54,0,0,0,0,0,454.32,0,15.44,5.92,4.48,13.31
 72-82,0,0,5.97,0,20.17,2.61,577.16,0,2.77,6.65,280.75,2.97,0,2.82,1.18,1.92,0.66,5.88,0.97,1.81,792.8,0.67,19.53,32.32,2419.3,0,40,15.03,0,0.8,1.68,0,0,0.66,0,0,243.2,0,28.93,14.73,20.19,0
 84-94,0,0,5.43,0,18.49,3.9,428.7,0.56,0.68,4.16,226.64,0.57,0,0.78,0,2.17,1.61,6.41,0,0,626.96,1.51,13.53,17.75,1368.39,0,51.88,28.06,0,0,5.9,0,0,0.73,0,0,123.52,0,17.87,17.19,13.38,0
 96-106,0,0,2.72,0,19.57,4.87,299.17,3.67,0,3.1,239.02,3.86,0,1.02,0,0,0,3.54,10.36,1.3,613.89,0,7.09,23.12,1065.05,0.64,31.43,18.57,0,5.3,0.86,0,0,0.62,0,0,73.15,0,12.09,6.88,17,0
108-118,0,0,5.48,0,22.17,2.79,380.05,1.02,3.51,3.13,304.78,0.65,0,0,1.72,0.63,0,4.13,0,0,644.43,0,5.17,34.74,1343.49,0,24.7,26.9,0,2.35,1.17,0,0,1.95,0,0,32,2.99,9.95,4.92,14.37,0
120,0,0,0,0,36.83,0,546.09,0,1.21,4.44,598.29,0,0,0,0,2.21,0,0,3.92,0,591.08,0,13.27,35.84,2678.13,2.28,50.74,14.55,0,0,3.75,0,0,1.14,0,0,111.18,0,0,30.22,13.75,0
