stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,58.03,505.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.81,0,0,0,0,0,0,0,0,0,0,0
  5-6,17.18,494.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.42,0,0,0,27.36,0,7.68,0,0,0,0,0,0,0,0,0,0,0
  7-9,6.65,25.54,0,52.86,0,0,57.87,0,0,0,0,0,10.35,0,0,0,0,0,0,0,0,0,0,0,502.82,21.91,0,0,190.97,0,0,8.66,0,0,0,0,0,0,0,0,0,0
 10-12,4.89,28.2,0,5.48,0,0,44.04,0,0,0,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,352.04,26.17,0,0,130.56,0,0,4.94,0,0,0,3.24,0,0,0,0,0,0
 14-21,0,0,0,0.91,15.17,3.52,2.86,0,0,0,2.45,0,0,0,0,0.95,0,0,0,1.72,10.6,0,0,14.13,194.8,1.54,0,0,2.14,0,0,0,21.14,0,3.52,16.81,37.95,0,0,0,0,0
 24-34,0,0,0.81,0,6.12,3.65,34.19,0,1.01,0,12.46,2.24,0,0,1.08,0,0,0,0,0,35.91,0,0,13.71,264.4,0.69,2.46,1.84,0,0,19.65,0,0,0.85,0,2.84,56.31,0,0,5.79,0,0
 36-46,0,0,0,0,1.98,0,73.53,0,0,0,6.36,1.33,0,0,0,0,0.6,0,0.66,0,31.45,0,1.44,13.88,204.9,0,1.6,0,0,0,1.78,0,0,0,0,0,40.89,0,0,8.83,0,0
 48-58,0,0,0,0,0.45,0,90.35,0,0,0.67,7.33,0.58,0.57,0,1.22,0,0,0,0,0,26.56,0,0,8.21,196.99,0,1.3,8.85,0,0,0,0,0,0,0,0,27.13,0,0,0,0,7.57
 60-70,0,0,1.56,0,9.45,0,101.52,0,0.67,1.83,22.4,0,0,0,0,0,0.67,0.67,0,9.62,29.71,0,0.89,1.73,177.89,0,0,5.5,0,0,7.97,0,0,0,0,0,28.31,0,0,0,0,1.18
 72-82,0,0,0,0,6,0.51,83.97,0,0,0.94,21.76,0.63,0,0,1.27,0,0,0,0,0,44.04,1,0,4.9,147.59,0,0,0.88,0,0,1.72,0,0,0,0,0,19.2,0.5,0,3.49,0,0.5
 84-94,0,0,1.15,0,1.9,2.1,31.54,0,0,1.61,8.72,2.17,0,0,0.68,0.61,0,0.81,0,0,43.76,1.16,0,3.03,112.69,0,7.43,0.97,0,0,2.99,0,0,0,0,0,8.98,0,0,1.06,0,0
 96-106,0,0,0,0,6.29,1.86,71.33,0,0,1.93,13.38,1.13,0,0,0.56,0,0,0,0.62,0,32.13,0,1.68,2.87,83.79,0.64,1.1,1.45,0,0,2.38,0,0,0.61,0.6,0,4.27,0,2.14,2.3,0.85,0.9
108-118,0,0,0,0,7.83,0.91,72.52,0.42,1.7,1.23,11.3,0,0,0.52,2.11,0,2.62,0,0.7,0,41.5,5.78,3.07,2.82,147.79,0.5,1.6,5.65,0,0.87,5.54,0,0,0,0,0,7.29,0,0,3.26,0,3.42
120,0,0,3.29,0,27.18,0,66.56,0,0,3.57,44.26,0,0,0,5.16,0,6.25,2.12,0,0,48.38,0,0,6.49,158.52,0,0,3.14,0,0,10.18,0,0,1.04,0,0,1.19,0,0,8.03,0,2.34
