stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1058.4,20633.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514.6,0,0,0,0,0,0,0,0,0,0,0
  5-6,1017.97,16186.08,0,21.22,0,0,0,0,0,0,0,0,0,34.08,0,0,0,0,0,0,0,0,0,0,0,597.41,85.1,0,0,127.35,0,244.03,0,0,0,0,0,0,0,0,0,0,0
  7-9,418.87,479.71,0,825.59,0,5.98,0,1803.22,0,0,0,0,0,478.53,0,0,0,0,0,0,0,0,0,0,0,14153.06,631.12,0,0,4667.36,0,17.54,114.64,0,22.56,0,0,0,0,0,0,0,0
 10-12,0,347.05,0,663.86,0,46.19,0,1233.3,0,0,0,0,0,177.12,0,0,0,0,0,0,0,0,0,0,3.87,11821.82,441.33,0,0,4007.43,0,6.16,69.13,3.96,605.14,0,84.08,10.9,0,0,0,0,0
 14-21,0,2.91,1.38,23.06,348.91,80,0,189.76,0,2.44,0,39.55,10.78,5.55,0.92,1.02,19.33,0,1.72,1.59,5.92,146.12,2.84,0,107.97,1681.9,183.17,3.93,21.19,44.9,0,55.45,5.47,261.72,36.02,18.56,386.54,463.89,0,0,12.6,0,3.66
 24-34,0,0,2.32,21.79,217.63,40.07,0,545.52,5.64,11.87,7.81,75.08,13.56,1.14,4.48,7.52,89.99,6.58,9.42,18.38,23.12,393.79,10.54,2.33,205.73,3470.65,20.03,30.33,62.49,0,4.51,141.79,0.86,0.83,66.44,25.88,183.77,780.85,0,0,91.19,0,24.51
 36-46,1.07,0,0.73,2.55,105.82,6.17,0,773.31,25.37,18.7,24.97,177.96,16.78,0,7.2,3.49,30.43,27.63,8.29,52.84,28.81,499.55,20.2,17.69,156.1,3459.28,36.83,33.83,34.88,0,0,157.62,5.15,0.9,45.32,139.69,5.03,888.92,0,1.67,55.95,0,67.99
 48-58,2.85,0,0.97,2.04,86.02,4.85,0,953.51,40.53,8.69,37.88,270.64,15.71,0.5,3.47,10.28,44.52,21.09,11.78,28.5,25.03,530.85,11.46,19.75,110.45,2296.56,4.34,15.96,37.31,0,0,69.49,0.65,0,28.55,112.07,0,490.59,0,2.06,77.37,0,78.04
 60-70,0,0,0.62,0,136.54,6.7,0.96,1123.78,22.16,30.84,65.59,372.61,38.18,5.52,7.87,12.46,39.83,16.42,11.71,40.73,6.05,676.84,6.1,22.89,92.33,1884.02,6.5,29.84,22.83,0,6.38,65.11,0,0,36.14,90.02,0,248,0,13.53,44.25,8.42,33.27
 72-82,0,0,4.58,0.51,56.61,32.62,8.77,642.93,32.91,8.5,30.63,266.75,38.08,0,7.18,12.31,49.89,12.74,9.18,63.47,11.94,564.82,9.38,29.85,76.95,1307.19,1.47,28.19,38.34,0,1.1,50.6,0,0,28.23,44.5,0,108.02,2.61,10.13,61.44,13.72,58.39
 84-94,0,0,7.54,1.01,113.96,30.66,22.95,488.73,15.61,26.93,53.41,200.28,86.98,0.71,5.96,30.95,78.16,12.48,19.19,146.39,6.93,465.34,10.67,28.56,56.21,939.02,3.9,29.68,58.05,0,2.51,132.66,0,0,74.35,82.87,0,68.01,8.63,11.99,59.5,13.85,38.09
 96-106,0,0,3.16,0,117.62,51.9,21.53,426.8,28.5,14.68,50.96,225.9,88.77,0,10.46,28.56,71.85,16.97,15.1,146.71,20.15,462.94,11.86,8.4,76.35,794.46,3.48,50.27,70.54,0,2.25,125.37,0.93,0,70.28,58.66,0,51.89,7.87,6.56,74.37,13.69,38.17
108-118,0,0,3.55,2.94,134.97,27.08,28.49,404.69,21.43,33.69,37.59,193.87,77.36,0,8.01,23.16,47.5,12.58,5.27,193.85,16.05,422.72,17.08,15.17,80.56,970.81,5.55,19.63,65.96,0,4.09,105.19,1.42,0,66.38,58.28,0,23.88,7.91,17.83,49.98,21.51,13.72
120,0,0,4.86,0,199.43,35.21,28.77,372.31,59.24,23.28,34.6,485.15,93.93,0,5.79,58.62,73.95,28.39,6.15,159.63,9.96,717.11,3.43,63.44,75.5,1550.93,14.28,47.87,82.35,0,37.18,167.94,4.03,2.24,63.91,20.58,0,26.51,2.32,10.89,83.41,34.3,3.28
