stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,65.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,137.14,0,10.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.81,9.73,0,32.47,0,0,0,61.28,0,0,0,0,0,8.99,0,0,0,0,0,0,0,0,0,0,0,687.15,23.21,0,0,238.05,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,69.65,0,70.94,0,0,0,80.35,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,1062.3,63.3,0,0,149.12,0,0,0,15.86,0,3.24,0,0,0,0,0,0
 14-21,2.31,0,0,12.08,194.35,13.09,0,29.29,0,0.87,0,25.07,11.96,0,4.45,0,4.72,0,0.93,9,0,77.47,0,0,74.53,665.8,51.21,0.83,11.21,4.28,0,8.26,33.89,9.32,9.69,94.81,299,0,0,5.43,0,0
 24-34,0,0,1.1,7.43,49.08,3.97,0,74.1,0,15.09,1.8,63.32,1.52,0,10.45,0,0.7,1.49,4.77,1.54,6.29,131.28,0,0.81,69.49,1882.13,14.52,1.45,19.23,0,0,12.31,0,8.24,0,16.46,646.9,0,0,61.56,0,0.91
 36-46,0,0,0,0,31.41,0,0,120.51,1.33,2.78,5.49,181.14,1.79,0,3.45,0,0,0,3.31,2.05,13.11,184.32,1.15,8,45.42,1823.56,12.67,3.89,13.04,0,4.95,14.72,0,1.21,0,1.09,919.73,0,0,41.11,0,0
 48-58,0,0,0,0.4,23.7,0,0,190.44,1.02,6.88,1.96,216.79,0.7,0,8.66,0,0.37,0.4,4.57,0.37,0.89,192.02,0.56,4.29,32.24,794.98,8.55,1.9,8.28,3.66,1.95,3.12,0,3.48,2.26,0,538.5,0,0.85,36.64,0,0
 60-70,0.81,0,0.82,0,16.06,0,0,176.11,0,13.48,6.58,284.61,3.09,0,3.06,0.64,0,1.53,10.65,0,6.85,216.37,0,13.03,29.7,423.5,1.63,0,14.59,0,2.07,0,0,3.45,0.64,0,176.63,0,3.12,34.65,0.98,14.48
 72-82,0,0,0,0,16.83,0.96,0,110.56,1.45,0.53,12.03,213.1,1.32,0,5.6,0,1.59,2.79,4.98,0.79,0,288.89,0.83,13.89,15.67,303.61,0,2.46,13.38,0,6.39,14.53,0,0.84,0,0,58.67,0.5,6.48,55.48,3.28,0
 84-94,0,0,2.22,0,27.22,0,0,111.87,0,10.33,7.27,151.82,2.4,0,10.11,0,4.76,2.71,5.79,1.13,4.37,246.37,5.09,7.99,18.33,303.92,12.27,1.28,22.51,0,4.84,16.84,0,3.64,0,0,31.83,0,2.13,37.12,12.19,11.44
 96-106,0,0,0,0,33.18,0,2.77,71.59,1.58,2.26,1.6,182.4,12.13,0,4.56,0.58,2.98,0.99,9.8,11.6,0.98,218.73,3.88,8.9,27.83,209.54,0,3.38,11.67,0,10.12,31.28,0,0,0,0,25.82,0,7.85,43.12,12.62,2.61
108-118,0,0,0,0.44,57.9,10.15,10.72,64.18,3.42,10.2,3.83,191.22,8.42,0,2.62,0,1.51,2.91,3.52,0.91,0,176.74,11.67,19.53,18.14,229.25,4.37,2.53,23.79,0,4.2,10.33,0,3.24,0,0,5.91,0.51,10.67,38.79,9.29,0
120,1.19,0,0,0,40.47,0,0,73.2,11.41,8.07,9.65,285.85,1.14,0,5.17,4.94,8.4,0,6.66,3.92,0,215.36,14.82,37.39,27.18,245.24,3.05,1.61,1.86,0,39.6,14.06,0,2.44,0,0,10.32,0,0,50.45,1.99,0
