stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,618.04,12561.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.68,0,0,0,0,0,0,0,0,0,0,0
  5-6,568.78,7734.74,0,0,0,0,0,0,0,0,0,0,0,22.42,0,0,0,0,0,0,0,0,0,0,0,253.88,16.48,0,0,35.12,0,79.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,56.36,14.16,0,45.28,0,0,0,77.51,0,0,0,0,0,22.6,0,0,0,0,0,0,0,0,0,0,0,1252.32,58.77,0,0,324.81,0,4.34,60.52,0,0,0,0,0,0,0,0,0,0
 10-12,0,35.78,0,59.56,0,0,0,51.76,0,0,0,0,0,12.77,0,0,0,0,0,0,0,0,0,0,0,690.65,48.35,0,0,106.89,0,22.89,37.06,0,39.43,0,0,0,0,0,0,0,0
 14-21,0,0,1.23,10.46,623.14,216.37,0,50.42,0,1.88,0,7.94,6.47,0.95,3.76,12.01,5.55,0,4.69,0,3.09,99.31,5.76,0,77.26,881.46,15.95,10.42,15.62,16.56,0,351.8,5.15,61.89,6.86,9.26,50.02,309.69,0,0,58.49,0,0
 24-34,0,0,0.66,3.75,247.65,31.12,0,78.53,0,12.06,2.67,23.68,2.71,0,10.62,18.64,9.37,0.62,29.24,0.77,0,153.66,9.12,0.91,69.71,1847.66,26.05,30.17,7.68,0,0,682.42,0.86,1.1,4.16,1.59,8.63,390.65,0,0,171.98,0,0.79
 36-46,0,0,2.45,0,130.62,0,0,197.08,3.27,24.67,7.85,49.87,3.29,0,3.45,31.37,1.3,1.11,26.02,9.29,10.23,144.26,3.98,0,41.23,3465.88,4.95,54.36,6.22,0,0,940.82,1.11,0,4.53,0,0,538.02,0,0,98.47,0,7.9
 48-58,0,0,0.44,0,170.83,1.45,0,630.89,3.44,65.13,14.04,85.06,0.89,0,3.32,26.45,3.7,5.64,19.68,0,10.29,211.93,2.9,7.05,29.52,3830.2,9.23,31.93,3.15,0,1.3,650.93,0.84,0,0,5.16,0,407.69,0,1.34,65.02,0,21.35
 60-70,0,0,0.65,0,235.14,10.5,0,1390.49,0.65,34.8,21.51,130.12,13.46,0,4.34,64.78,4.83,16.36,7.97,0,9.72,289.62,2.82,14.36,16.1,4510.79,10.71,22.64,11.39,0,1.65,490,0,0,5.56,0,0,343.58,1.22,0.7,71.59,0,32.59
 72-82,0,0,6.12,0.56,168.18,5.41,0,1192.65,0.56,31.75,15.71,121.02,15.19,0,5.48,74.25,6.46,12.18,28.95,0,1.88,308.13,6.54,13.83,19.05,3162.83,3.72,29.22,19.76,0,2.88,152.76,0,0,0.55,0,0,178.17,10.26,6.29,83.49,2.92,50.07
 84-94,0,0,3.93,0,310.07,4.03,1.24,865.36,1.33,87.5,13.16,79.25,13.85,0,6.76,121.05,10.63,5.2,30.34,2.08,0,262.62,5.07,11.37,26.67,2074.11,1.24,23.6,18.35,0,7.45,538.48,0,0,1.92,0.57,0,145.44,12.88,11.37,80.81,0.89,6.67
 96-106,0,0,0.61,0,389.17,12.31,0.94,765.25,0,76.01,8.15,91.82,27.85,0,12.32,127.35,13.59,9.14,35.54,7.01,3.66,245.06,9.87,13.3,19.22,1589.68,6.47,47.37,12.78,0,0.87,302.87,0,0,1.92,0.9,0,40.67,19.45,8.36,76.05,4.62,11.23
108-118,0,0,2.39,0.49,653.08,3.86,2.33,632.17,0.58,145.7,12.37,119.18,28.64,0,5.42,115.15,7.5,11.18,26.84,8.1,0.58,214.32,8.18,8.95,21.34,2302.9,3.84,41.92,16.6,0,9.77,411.96,0,0,0,1.66,0,36.83,22.31,2.92,71.06,9.86,5.38
120,0,0,3.73,0,542.9,3.09,1.06,486.74,5.03,121.69,10.19,156.28,11.59,0,2.11,86.6,7.94,5.24,12.79,3.84,1.45,171.13,5.68,8.17,23.77,2411.88,6.76,19.8,11.29,10.96,4.59,237.2,0,0,3.9,0,0,37.37,13.61,3.8,55.99,0,0
