stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,37.78,546.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.25,0,0,0,0,0,0,0,0,0,0
  5-6,9.81,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.21,0,0,0,0,0,0,3.44,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,89.76,3.34,0,0,9.66,0,3.29,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.33,0,0,0,28.74,0,0,0,0,0,4.75,0,0,0,0,0,0
 14-21,0,0,0,0,3.11,4.66,0,3.98,0,0.95,0,5.14,0.81,0,0.89,0,0,0,0,0,0,7.64,0,0,1.77,74.41,0.92,0.86,0,0,0,0,3.77,0,0,2.67,19.59,0,0,4.8,0,0
 24-34,0,0,0.66,0.68,6.53,0,0,17.16,0,0,0,1.17,0,0,2.18,2.55,0.77,0,0,0,0,15.55,0.69,0,8.84,249.09,0.85,4.92,1.96,0,0,9.58,0,0,0,0,52.74,0,0,12.29,0,0.93
 36-46,0,0,0,0,4.51,0.77,0,26.19,0,0,2.1,14.47,0,0,3.53,1.28,4.16,0.62,0,0,0,46.5,0.72,0,5.06,440.06,0,1.09,4.57,0,1.74,11.82,1.63,0,0,0,75.53,0,0,5.57,0.78,0
 48-58,0,1.29,0,0,8.14,3.56,0,65.62,0.44,0.39,0.96,21.7,0,0,0.48,1.42,0.5,0.62,0,0,0.59,40.49,0,0.53,6.26,693.3,0,2.49,1.07,0,0,6.27,0,0,0,0,105.28,0,0.44,4.72,0,10.69
 60-70,0,0,0.57,0,6.28,3.43,0,220.74,0,0,3.1,38.91,0,0,0,2.52,9.6,2.51,0,6.19,1.05,74.39,0,0,8.96,1280.98,0,2.55,0.62,0,0.71,5.84,0,0,0,0,134.2,0,0,2.39,1.25,2.88
 72-82,0,0,0,0,14.31,16.89,0,343.03,0,0.62,4.65,47.55,0,0,0,11.48,0.54,3.7,0.74,0,0,101.18,1.48,6.82,3.01,1269.8,2.48,6.92,2.71,0,6.4,10.06,0,1.61,0,0,90.37,1.44,2.4,16.36,2.7,8.32
 84-94,0,0,1.23,0,22.36,29.79,0,286.31,0.69,2.14,13.7,59.91,2.89,0,0,14.07,1.48,4.51,1.88,0,3.31,66.97,2.98,0.66,5.8,917.85,0,2.15,0.88,0,0,15.69,0,0,0,0,68.2,0,1.28,21.15,5.22,7.42
 96-106,0,0,1.1,0,12.99,17.09,0,326.53,1.42,0.83,3.92,73.92,5.45,0,0,5.81,3.42,4.65,0.63,0,0.77,113.71,1.85,2.67,3.66,828.31,0,3.94,3.27,0,2.45,10.81,0,0,0,0,34.43,0,1.74,26.63,8.87,15.15
108-118,0,0,1.31,0,18.2,3.55,0.84,242.97,0,1.84,9.93,74.11,1.91,0,1,12.42,2.7,7.51,1.58,3.87,4.81,89.43,3.79,4.58,5.55,1090.5,1.38,2.51,1.74,0,4.71,8.98,0,0.54,0.43,0,29.15,3.93,0.69,9.83,1.15,20.8
120,0,0,4.32,0,31,20.17,0,184.12,0,0,6.64,53.56,0,0,0,19.23,4.52,12.84,5.54,0,0,104.98,13.87,0,10.13,1699.7,3.89,3.61,1.02,0,0,5.92,0,0,0,0,41.7,0,0,44.56,18.94,8.41
