stage,blastomeres,eye,glial,muscle,neural,notochord,paraxial.mesoderm,somites,spinal.cord
  3-4,17.17,0,0,0,0,0,0,0,0
  5-6,7.22,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,3.7,6.06,3.94,0,0
 10-12,0,3.33,0,0,7.4,0,0,0,0
 14-21,0,0,0,0,0,0,0,1.06,3.41
 24-34,0,1.58,0,0,19.61,0,0,0,2.11
 36-46,0,0,0,0.79,12.75,0,0,0,0
 48-58,0,0.84,3.32,0,13.21,0,0,0,2.12
 60-70,0,4.85,0,0,2.09,0,0,0,1.86
 72-82,0,0,0,0,3.27,0,0,0,0
 84-94,0,0,0,0,3.57,0,0,0,0
 96-106,0,1.85,0,0,0,0,0,0,0
108-118,0,0,0,0,1.22,0,0,0,0
