stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.99,923.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36,0,0,0,0,0,0,0,0,0,0
  5-6,31.1,1160.04,0,22.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.58,0,0,0,0,0,12.76,0,0,0,0,0,0,0,0,0,0
  7-9,45.38,16.93,0,61.6,0,0,0,189.31,0,0,0,0,0,70.43,0,0,0,0,0,0,0,0,0,0,0,1294.81,94.65,0,0,447.56,0,4.34,0,0,0,0,0,0,0,0,0,0
 10-12,0,50,0,123.6,0,0,0,174.7,0,0,0,0,0,25.3,0,0,0,0,0,0,0,0,0,0,0,1312.6,56.21,0,0,536.3,0,4.24,8.97,29.31,0,5.3,9.81,0,0,0,0,0
 14-21,0,0,1.11,4.26,61.88,14.81,0,26.93,0,0,0,10.75,10.53,2.22,4.58,0,1.08,0,0,0,0.86,43.5,0,0,34.57,309.74,16.02,4.88,6.33,12.67,0,10.06,63.11,3.4,6.35,96.24,172.33,0,0,1.07,0,0
 24-34,0,0,0.61,0.61,9.15,1.48,0,33.32,0,0,0,9.87,1.71,0,7.05,0,2.14,2.54,0.82,0,0,42.92,0,0,23.7,484.14,6.94,2.73,5.09,0,0,29.49,0,0.7,1.73,6.54,144.87,0,0,6.53,0,2.91
 36-46,0,0,2.2,0,3.82,0.67,0,58.6,5.39,0,5.22,28.26,0.78,0,2.27,0,0.77,0.86,0.57,0,0,53.46,0,0.67,19.5,601.22,3.32,1.86,3.1,0,0,59.86,0,0.67,0,0,152.47,0,1.23,12.65,0,0
 48-58,0,0,0,0,5.76,0,0,110.25,4.48,7.49,4.02,64.63,0,0.37,7.71,0.86,0.44,0.39,0.82,0,2.92,99.17,0.49,2.29,19.83,609.01,1.72,1.3,4.43,0,0.53,18.97,0,0,1.45,2.82,204.6,0,1.33,10.22,0,5.07
 60-70,0,0,0,0,13.66,2.47,0,109.36,4.43,3.91,6.13,68.68,0.69,0,2.18,0,0.93,0,0,0,0,88.91,0.67,11.42,16.33,434.21,1.65,1.83,5.64,0,0,35.38,0,3.12,5.37,0,80.73,0.61,2.6,5.09,0,0
 72-82,0,0,0,0,3.14,7.75,0,141.38,6.88,0,6.87,55.47,0.56,0,4.66,0,1.16,0,2.67,0,0,152.15,0,7.82,6.33,367.62,2.7,4.49,7.67,0,5.25,17.3,0,1.25,0,0,37.17,7.3,1.08,10.11,6.54,10.57
 84-94,0,0,0,0,12.15,29.69,0,123.9,2.24,3.16,5.48,53.99,2.28,0,10.42,10.12,0.82,0,0.66,2.78,6.64,126.11,0,0.65,16.14,380.47,2.83,3.57,9.44,0,1.53,65.16,0,3.49,0,0,22.75,0,4.04,11.61,2.54,3.14
 96-106,0,0,0,0,19.53,18.04,0,96.12,2.43,2.41,6.65,46.98,6.2,0,4.38,4.7,1.44,5.12,4.25,7.43,0,125.82,5.65,10.94,10.35,222.49,2.43,2.51,15.32,0,4.65,61.32,0,1.41,0,0,18.95,2.7,2.63,12,12.57,1.84
108-118,0,0,1.15,0,19.81,10.82,0.53,73.19,5.92,0.7,12.39,56.91,7.39,0,0.8,2.03,0,4.18,1.59,3.79,0,127.93,0,2.1,16.31,275.27,5.44,6.69,5.39,0,3.78,23.05,0,1.14,0.44,0,20.26,0.91,7.9,7.98,1.11,0.98
120,0,0,0,0,13.64,18.78,0,72.54,0,2.42,6.26,61.57,1.55,0,0,4.66,1.4,0,0,0,0,62.16,0,3.21,15,203.52,3.72,12.9,16.14,0,0,11.71,0,1.75,0,0,25.42,0,3.24,6.42,1.8,0
