stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.2,575.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0,0,0,0,0,0,0,0,0,0
  5-6,0,296.49,0,0,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,8.03,0,0,0,0,0,40.12,0,0,0,0,0,0,0,0,0,0
  7-9,0,23.32,0,14.99,0,0,0,71.12,0,0,0,0,0,10.91,0,0,0,0,0,0,0,0,0,0,0,478.59,40.23,0,0,155.41,0,5.27,0,0,0,0,0,0,0,0,0,0
 10-12,0,39.93,0,55.29,0,5.31,0,162.87,0,0,0,0,0,31.85,0,0,0,0,0,0,0,0,0,0,0,1136.86,58.83,0,0,259.58,0,3.3,4.36,16.62,0,0,0,0,0,0,0,0
 14-21,0,0,0.82,4.86,24.06,3.37,0,21.37,0,0,0,1.53,7.31,1.94,0,0,9.9,0.87,0,14.92,4.04,18.56,0,0,12.04,168.2,36.06,0,3.58,8.79,0,2.26,20.81,4.46,0,26.56,67.25,0,0,1.01,0,1.06
 24-34,0,0,1.1,2.82,8.03,0.68,0,12.52,0,6.59,0,2.77,0,2.59,0,0,41.26,0.79,4.57,5.33,6.25,21.58,2.65,0,6.19,192.73,21.35,4.94,5.08,0,0,18.1,0,0,0.66,3.09,52,0,0,2.76,0,0.91
 36-46,0,0,0,0,8.95,0,0,11.07,0,0,0,5.07,0.95,6.1,0,0,28.79,1.49,1.12,7.57,0,15.87,13.08,0,1.51,156.26,3.97,1.24,11.24,0,0,19.94,0,0,5.28,1.34,22.22,0,0,1.78,0,0.64
 48-58,0,0,0,0,3.28,0,0,24.91,0.44,0,0,8.46,0.49,5.82,0,0,16.64,3.66,1.25,2.48,0.88,19.16,2.72,0.49,3.21,171.59,3.61,1.46,0.71,0,0,11.75,0,0,0,0,38,0,0,0,0,1.81
 60-70,0,0,0,0,13.27,0,0,93.57,0,0.67,0,29.73,9.8,10.76,0.93,0,9.86,2.42,1.87,2.69,0,45.12,2.49,1.82,0,234.12,5.95,7.24,1.27,0,1.19,24.85,0,3.08,0,0,48.49,0.91,0,2.66,0,14.92
 72-82,0,0,1.91,0,7.19,0,0,71.81,6.88,0,6.41,67.49,6.2,1.06,0,0,7.82,3.75,6.82,1.83,6.37,43.1,3.07,2.1,2.12,211.44,1.7,2.96,2.98,0,0,23.12,0,0.55,0,0,18.35,0,1.35,0.5,0.5,0
 84-94,0,0,0,1,11.69,0,0,40.86,0,9.84,5.32,64.33,16.03,5.12,1.22,0,5.34,4.05,0.61,2.73,0,44.22,10.32,3.98,0.77,224.6,0.84,3.07,11.24,0,0,41.48,0,1.92,0,0,23.42,2,1.88,2.64,1.26,9.84
 96-106,0,0,1.08,1.03,10.73,3.01,0.6,140.04,0,3.2,3.19,68.66,15.01,0,2.28,1.61,9.68,1.85,5.6,14.98,0,36.82,3.88,6.56,7.69,176.8,2.64,5.2,4.19,0,4.78,43.07,0,0,0,0,32.78,2.04,2.7,2.99,3.83,1.41
108-118,0,0,0,0,9.73,0,3.16,167.22,0.64,0,2.21,88.3,25.39,0,0,0,16.57,23.55,1.15,9,0,58.33,5.52,0.75,5.21,166.57,6.36,2.96,3.17,0,0,56.58,0,0,0,0,6.7,0.63,8.14,0.63,0.49,8.14
120,0,0,0,0,30.9,0,2.35,97.56,0,5.33,0,73.18,14.05,0,0,0,15.62,13.61,0,9.68,1.6,75.08,8.73,18.32,1.62,297.16,12.31,4,1.66,0,9.62,43.98,0,0,0,0,0,10.39,0,3.67,6.74,7.43
