stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,57.87,1337.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,23.49,493.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06,0,0,0,0,0,21.6,0,0,0,0,0,0,0,0,0,0,0
  7-9,12.06,20.72,0,19.49,0,0,0,38.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.13,34.03,0,0,107.24,0,4.15,11.47,0,0,0,0,0,0,0,0,0,0
 10-12,0,66.27,0,112.22,0,0,0,99.75,0,0,0,0,0,26.74,0,0,0,0,0,0,0,0,0,0,3.87,1236.28,76.66,0,0,279.42,0,0,0,0,25.3,0,3.24,0,0,0,0,0,0
 14-21,0.89,1.36,0,29.24,520.47,53.2,0,87.97,0,0.87,0,29.19,14.61,15.27,2.06,0,6.74,0,0,0,4.04,114.46,1.53,0,76.76,1059.58,71.13,3.4,6.79,17.64,0,94.67,1.44,119.42,12.6,29.4,153.95,318.96,0,0,25.22,0,2.08
 24-34,0,0,0.62,50.19,498.79,15.91,0,237.63,0.67,22.07,4.65,45.7,31.41,1.4,10.03,20.64,21.69,7.68,15.78,21.64,20.17,273.31,5.06,2.63,155.03,1828.54,4.71,6.79,25.55,0,0.99,340.13,0,3.64,29.25,33.54,52.3,440.07,0,0,114.53,0,28.39
 36-46,0,0,0.77,4.39,362.79,0.71,0,205.18,4.43,33.81,11.3,118.25,46.81,7.5,8.55,53.95,11.26,2.87,5.65,67.78,24.18,253.25,10.67,3.27,85.44,1124.51,5.03,9.95,28.79,0,0,541.41,0,2.07,69.66,9.28,3.68,234.35,0,0,58.51,0,30.72
 48-58,0,0,0,1.74,275.34,0.86,0,266.86,8.99,62.13,18.88,217.58,126.57,3.66,7.28,11.51,10.95,5.04,8.23,73.52,26.62,314.74,10.22,8.17,70.17,704.65,9.44,3.41,18.59,0,0.56,486.3,0,0.92,31.17,16.82,0,196.43,0,0,63.04,0.9,33.37
 60-70,1.45,0,5.35,2.79,396.6,3.44,1.82,301.7,16.31,63.94,25.15,249.78,207,12.28,10.34,43.87,21.07,21.13,10.64,122.3,14.82,401.27,16.77,29.21,56.61,601.5,3.41,3.73,19.35,0,4.01,589.22,0,0,48.78,13.35,0,126.98,3.7,8.59,21.26,6.19,54.86
 72-82,0,0,20.28,0.64,377.72,9.67,8.66,318.43,9.01,49.42,43.61,295.58,438.8,5.65,10.02,55.14,19.48,15.15,13.85,242.18,11.53,633.98,22.38,22.58,72.32,787.46,1.84,11.36,25.58,0,8.44,535.74,0,0,104.54,2.68,0,74.34,4.21,14.39,71.02,12.71,51.25
 84-94,0,0,23.86,4.81,1019.85,10.24,36.14,327.92,12.86,122.68,25.92,233.88,838.6,11.18,14.82,55.26,47.79,20.74,19.15,574.14,27.9,536.21,33.86,22.66,55.78,608.48,6.73,10.57,26.88,0,12.48,1509.08,0,0,172.47,5.36,0,89.87,12.03,18.83,52.78,19.02,41.01
 96-106,0,0,24.22,5.78,1101.38,34.01,11.18,382.69,17.66,170.55,40.11,332.29,1402.43,1.32,17.27,140.08,79.4,15,25.64,1056.93,6.39,742.72,55.62,23.05,65.47,1026.5,7.26,18.04,53.03,0,41.1,1671.53,0.76,0,232.81,9.92,0,39.91,18.49,18.09,86.13,19.84,44.3
108-118,0,0,20.47,6.65,1083.14,15.98,30.75,305.31,10.67,218.62,44.71,379.93,1304.29,0,13.52,65.88,62.48,25.71,10.91,1796.87,21.06,755.29,31.88,26.69,82.11,1062.72,5.83,21.77,41.73,0,27.49,1702.98,0,0,192.02,6.69,0,30.32,29.23,12.11,81.79,29.79,34.71
120,1.19,0,9.59,1.66,883.92,43.8,2.64,352.22,22.81,179.39,63.58,439.38,977.12,0,14.66,127.17,55.36,14.88,16.55,1045.98,1.67,751.67,25.09,28.12,126.08,1349.66,12.41,40.18,36.39,0,14.47,1055.91,0,1.12,146.43,2.75,0,62.13,17.23,15.78,109.29,18.77,26.16
