stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,96.7,1928.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21710.26,0,0,0,0,0,0,0,0,0,0
  5-6,71.8,1971.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.87,0,0,0,0,0,27081.19,0,0,0,0,0,0,0,0,0,0
  7-9,24.16,53.88,0,35.22,0,0,0,175.2,0,0,0,0,0,14.85,0,0,0,0,0,0,0,0,0,0,0,1272.56,6.46,0,0,296.32,0,2675.35,0,0,0,0,0,0,0,0,0,0
 10-12,0,10.22,0,4.73,0,0,0,69.81,0,0,0,0,0,10.61,0,0,0,0,0,0,0,0,0,0,0,800.52,42.69,0,0,141.6,0,616.65,4.75,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.23,14.74,0.91,0,2.53,0,0,0,1.22,0,1.93,0,0,3.33,0,0,0,0,3.34,17.69,0,0.99,45.04,19.22,0,1.83,0,0,3157.36,0.99,0.88,0,1.03,4.64,0,0,0,0,0
 24-34,0,0,0,0,21.33,0,0,27.3,0,23.72,1.49,5,0,1.09,0,2.07,16.37,1.57,1.37,4.13,6.15,31.79,94.73,0,22.89,300.32,10.29,3.05,1.69,0,0.99,9792.36,0,0,5.45,2.57,42.87,0,0,25.1,0,5.4
 36-46,0,0,0.85,0,45.32,1.44,0,26.67,2.8,83.73,3.07,4.64,2.26,0,0,0,24.14,0,2.26,0,2.07,11.7,106.09,0,9.18,222.05,11.9,3.21,0,0,0,12068.21,0,1.25,0,0,48.07,0,0,2.63,0,2.94
 48-58,0.77,0,0,0,93.39,1.84,0,65.14,0,120.81,2.54,21.45,4.31,0.57,2.22,2.25,13.9,7.88,0,0,11.8,16.19,64.62,0.6,1.97,257.23,6.59,2.26,2.84,0,0,8183.33,0,0,0,0,42.51,0,0,3.85,0,15.46
 60-70,0,0,0,0,295.83,0,0,79.55,0,139.88,2.02,21.66,4.13,15.42,0.77,0,51.2,0,1.29,0,10.96,16.98,40.14,1.04,0.97,135.54,0,2.06,0,0,0,7653.84,0,0.73,0,0,26.4,5.34,0,0.6,0,16.29
 72-82,0,0,0,0,447.11,2.91,0,79.8,0,152,0,10.98,10.42,0.74,1.16,6.6,65.2,2.96,2.42,0,2.32,24.15,35.75,0.56,0.76,187.75,3.51,0.74,3.1,0,1.77,5973.17,0,0,3.45,0,7.3,8.33,0,4.05,0,22.14
 84-94,0,0,0,0,898.23,20.41,0,59.81,0,518.52,1.9,17.46,24.57,0,0,0.86,224.54,1.06,0.89,3.82,0,18.32,114.78,0,0,139.92,0,0.71,0,0,2.48,16261.97,0,0,1.24,0,25.26,24.75,0,10.66,7.4,0.86
 96-106,0,0,0,0,1082.07,39.09,0,182.48,2.09,630.65,12.7,49.04,58.16,0,2.23,2.42,285.18,4.29,6.15,13.34,0,57.47,175.97,0.73,2.7,360.32,0,3.44,1.46,0,2.97,14974.66,0,1.34,1.85,0,15.48,30.57,3.1,13.44,1.88,4.47
108-118,0,0,0.92,0,1237.08,19.4,6.13,104.78,3.3,1096.24,5.44,18.13,63.7,0,0,1.75,415.66,5.03,0,8.05,0,52.12,231.66,6.19,6.55,230.57,1.07,2,0.74,0,2.08,14561.72,0,2.02,0,0,8.25,22.35,0,1.26,0.57,21.28
120,0,0,0,0,824.74,22.36,0,29.73,0,651.74,0,34.99,6.26,0,1.15,0,167.94,0,3.68,3.81,0,15.92,117.57,3.7,5.16,208.39,1.48,10.58,1.76,0,0,7915.98,0,0,0,0,0,13.18,7.67,8.64,2.31,0
