stage,axial,blastomeres,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,8955.01,152402.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6875.41,0,0,0,0,0,0,0,0,0,0,0
  5-6,7646.21,97803.86,80.78,0,0,0,0,0,0,0,0,0,368.72,0,0,0,0,0,0,0,0,0,0,0,3212.82,219.02,0,0,659.45,0,1807.33,0,0,0,0,0,0,0,0,0,0,0
  7-9,679.09,609.17,702.54,0,0,0,1030.96,0,0,0,0,0,318.45,0,0,0,0,0,0,0,0,0,0,0,15988.16,783.37,0,0,7037.08,0,60.57,633.45,0,0,0,0,0,0,0,0,0,0
 10-12,0,154.48,451.38,0,58.01,0,301.81,0,0,0,0,0,100.68,0,0,0,0,0,0,0,0,0,0,0,5296.28,102.6,0,0,2622.73,0,33.19,258.79,4.56,404.08,0,27.52,0,0,0,0,0,0
 14-21,0.89,1.34,27.24,432.77,146.47,0,149.55,0,0,0,78.81,14.12,6.42,2.08,1.73,39.43,1.11,2.17,10.29,3.78,253.81,2.25,0,231.38,2549.22,67.9,24.57,32.97,157.97,0,115.14,29.42,566.91,66.64,0,418.85,841.63,0,0,18.04,0,4.43
 24-34,4.02,0.83,6.29,135.16,58.26,0,418.93,0,5.16,5.3,92.59,3.88,0,3.45,11.77,21.13,3.9,9.4,7.66,0.67,384.2,9.06,2.73,227.89,3542,46.41,35.55,27.95,0,0,216.27,0,3.08,10.59,0.63,71.86,936.24,0,0,84.43,0,14.32
 36-46,0,0,1.18,63.52,16.9,0,834.1,0,0,7.99,81.08,3.1,0,2.19,28.47,3.15,5.17,6.79,1.35,4.5,416.32,3.08,13.34,172.67,2228.82,16.12,16.98,15.42,0,0,138.44,0.91,1.05,6.75,0,0,612.6,0,0,29.51,0,22.25
 48-58,0.78,0,0,87.99,26.48,0,977.12,0,3.78,3.42,77.26,8.74,0,12.57,19.9,9.04,13.67,2.99,7.51,0.4,465.64,3.92,25.34,114.31,1303.58,9.22,20.56,13.31,0,0.39,45.97,0,0,1.08,0,0,225.23,0,0,34.17,0.72,11.17
 60-70,0,0,0,94.66,11.55,0,647.46,0,1.03,7.98,89.46,7.65,0,1.5,8.55,0.86,7.67,4,7.93,0,363.15,0.7,51.55,63.14,765.17,18.8,3.23,18.1,0,4.3,22.52,0,0,2.5,0,0,76.43,0.77,1.25,16.12,1.7,16.22
 72-82,0,0,0,64.22,8.32,0,298.3,0.55,1.86,9.93,71.38,14.56,0,3.76,17.86,5.99,3.88,2.23,4.14,0,312.24,0,22.31,63.46,483.85,7.35,13.88,18.33,0,9.12,18.1,0,0,1.77,5.43,0,35.43,2.84,5.9,30.06,2.72,10.85
 84-94,0,0,1.01,68.04,18.07,4.4,234.31,0,3.47,1.51,59.48,23.88,0,6.03,19.19,7.07,14.28,5.35,5.75,10.55,275.09,1.04,18.24,68.34,351.18,7.24,13.27,11.93,0,4.7,29.99,0,0,5.14,0,0,15.13,5.56,1.69,34.83,0,7.24
 96-106,1.12,0,0,67.65,29.75,1.67,221.95,0,2.09,8.41,61.17,21.59,0,7.71,24.54,2.48,7.56,2.45,4.98,0,170.44,0.62,6.5,41.88,361.83,10.91,14.6,21.58,0,0.81,35.59,0,0,12.21,0,0,12.82,3.27,2.06,32.22,1.17,17.86
108-118,0,0,0,50.9,23,0.43,241.29,0,0.6,2.51,59.55,10.8,0,2.52,33.4,6.57,14.28,1.75,6.56,1.44,143.9,1.28,17.84,40.48,517.17,6.92,7.62,9.7,0,1.57,29.87,1.43,0,7.27,0,0,4.71,9.35,0,20.43,1.13,0.88
120,0,0,0,29.77,32.61,0,263.2,0,0,5.18,66.5,31.36,0,1.54,33.7,6.56,6.36,1.13,3.09,0,187.23,0,9.71,24.66,607.35,4.14,33.82,23.2,0,0,19.61,1.53,0,4.7,0,0,7.82,1.65,0,45.34,1.05,0
