stage,axial,blastomeres,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,68.57,1051.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.85,0,0,0,0,0,0,0,0,0,0,0
  5-6,20.72,1586.06,21.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.69,0,0,0,9.41,0,15.08,0,0,0,0,0,0,0,0,0,0,0
  7-9,39.99,79.49,33.78,0,0,0,145.84,0,0,0,0,0,43.98,0,0,0,0,0,0,0,0,0,0,0,1054.64,9.9,0,0,374.27,0,3.63,7.76,0,0,0,0,0,0,0,0,0,0
 10-12,4.89,34.51,47.85,0,5.34,0,48.33,0,0,0,0,0,6.55,0,0,0,0,0,0,0,0,0,0,3.87,432.4,0,0,0,175.15,0,0,3.78,4.19,58.95,0,10.09,0,0,0,0,0,0
 14-21,0,0,2.34,14.13,6.59,0,5.98,0,0,0,2.62,4,0,0,0,0.8,0,0,0,0,16.18,0,0,5.09,162.71,3.57,0,3.44,0.84,0,5.18,0,23.19,1.46,3.79,13.8,46.33,0,0,0,0,0
 24-34,0,0,0.6,9.17,0.87,0,26.58,0,0.72,0,6.77,0,0,0,0,0.6,0,0,0,0,17.99,0,0,5.69,249.7,2.07,0,2.7,0,0,5.39,0,2.33,0,0,1.55,48.55,0,0,6.59,0,0
 36-46,0,0,0,0,0,0,20.73,3.24,0,0,4.34,0,0,0.88,0,0,0,0.77,0,0,17.49,1.01,0,7.21,202.99,0,0.73,0,0,0,4.98,0,0,0.79,0,0,40.18,0,0,1.62,0,0
 48-58,0,0,0,10.71,0,0,39.46,0.53,5.35,0,8.43,0.47,0,1.25,0.56,9.22,0,0,1.54,0,27,0,0.42,9.83,180.46,0,0,1.68,0,0,4.65,0,0,0,0,0,32.24,0,0,5.12,0,1.16
 60-70,0,0,0,4.02,0,0,59.65,0,0,1.03,16.81,0,0,0,0,0,0,0,0.78,9.89,38.68,0,0,1.18,224.11,0,0,0,0,0,0,0,0,0,0,0,47.05,0,0,3.2,0,10.45
 72-82,0,0,0,2.97,0.58,0,42.47,0,0,4.34,8.39,0.82,0,0,0,0,0,0,0,0,38.75,0.83,1.25,3.73,164.03,0,0.67,0,0,0,5.65,0,0,0,0,0,26.58,0,1.35,6.73,0,0
 84-94,0,0,0,2.07,0,0.87,41.51,0,0.75,1.13,10.1,0,0,2.53,1,1.25,0,0,0,0,43.18,0,1.42,1.87,111.14,1.37,0,4.52,0,0,16.44,0,0,0.56,0,0,38.06,4.78,0.98,2.66,0,2.45
 96-106,0,0,0,3.3,1.37,0,40.46,0,1.62,3.13,8.56,0,0,0,4.33,0,2.82,1.14,0,0,30.54,0,0,0,111.97,0.57,2.22,2.7,0,2.56,8.38,0,0,0.56,0,0,7.31,0,0.62,7.95,1,3.52
108-118,0,0,0.49,3.49,2.74,1.83,30.23,0,0.95,0,20.16,8.81,0,0.52,1.84,0,1.1,0,1.52,0,28.3,0,1.55,1.89,168.79,0,0,0,0,0,11.22,0,0,0,0,0,1.14,0,1.91,17.69,0.62,0.74
120,0,0,0,19.04,0,0,20.25,0,1.06,0,29.23,1.68,0,2.63,3.48,0,0,2.53,0,0,40.8,0,0,0,178.58,2.42,0,0,0,0,3.91,0,1.12,0,0,0,0,0,5.78,1.33,0,0
