stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,10879.53,192243.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8913.32,0,0,0,0,0,0,0,0,0,0,0
  5-6,27589.94,354854.05,0,540.83,0,0,0,0,0,0,0,0,0,1853.77,0,0,0,0,0,0,0,0,0,0,0,14313.3,1479.3,0,0,3958.17,0,9732.95,0,0,0,0,0,0,0,0,0,0,0
  7-9,12620.72,16270.34,0,18456.07,0,180.08,0,57036.76,0,0,0,0,0,18691.47,0,0,0,0,0,0,0,0,0,0,0,421343.71,16339.51,0,0,148874.02,0,2114.53,1255.13,0,120.08,0,0,0,0,0,0,0,0
 10-12,177.24,18489.36,0,23212.27,0,2840.9,0,46847.82,0,0,0,0,0,12038.64,0,0,0,0,0,120.35,0,0,0,0,85.25,487707.1,15224.11,0,0,175043.5,0,1136.81,923.04,1121.53,22004.25,0,2005.68,835.69,0,0,0,0,0
 14-21,118.87,191.64,397.54,5886.85,129444.48,37373.27,0,71299.04,0,697.78,0,7834.29,2903.85,6631.82,1089.31,1391.89,4185.13,217.43,522.14,822.88,2534.17,42560.67,741.41,0,35145.05,529638.9,18428.98,2014.46,9912.35,14347.26,0,20153.33,543.93,89863.68,7000.63,10045.41,147758.69,150295.69,0,0,5071.24,0,2197.3
 24-34,34.07,24.16,356.53,3078.43,43873.33,16069.22,0,75379.08,1602.28,2169.62,782.04,7248.69,1381.5,791.53,919.5,2309.89,4361.01,1139.68,2661.41,1795.99,3701.75,48946.57,1648.35,174.72,21985.49,385418.81,4777.69,4479.48,5774.81,31.71,134.24,25453.41,45.98,587.81,2710.93,2193.65,20877.23,81939.66,0,0,12585.77,0,4757.14
 36-46,56.29,0,198.96,413.29,20115.01,4244.56,0,97667.06,2597.24,2069.59,1517.94,12616.91,1271.46,79.17,896.35,2974.14,1970.33,1416.98,1837.24,1890.45,2492.05,43739.15,1028.58,979.91,13761.86,315589.25,3444.07,2795.28,3509.66,37.9,127.58,29587.28,116.98,364.37,2124.92,1178.67,549.46,66684.77,0,84.6,6717.78,7.75,3686.36
 48-58,59.08,15.51,140.12,212.76,14590.13,3920.38,0,109355.8,1552.38,2542.92,1804.58,17825.45,1393.83,221.31,937.57,2428.99,1189.74,1601.53,1287.99,1546.1,1360.37,45513.04,809.15,1611.89,10276.71,212708.88,1854.57,1548.37,2917.23,19.91,195.43,20709.56,17.7,31.14,1018.18,632.71,23.71,43241.7,0,158.97,4972.41,37.97,3650.05
 60-70,26.65,0,215.65,39.93,14072.91,3930.05,77.35,112081.89,1037.85,2202.87,2009.3,14346.67,2540.86,135.55,777.4,3238.17,1345.12,1744.88,1357.65,1671.76,1130.29,49309.7,692.53,2218.76,6526.62,148998.91,1210.27,1166.06,2236.55,3.24,412.39,19424.53,19.83,41.25,1114.57,356.73,0,19059.86,230.4,950.1,4581.52,482.97,3974.02
 72-82,0,0,664.88,76.77,14247.27,4908.03,582.14,66130.71,627.74,2129.81,3121.89,13076.77,4322.41,100.21,933.9,5034.8,2033.41,1702.35,1399.11,2126.31,858.18,52501.41,1079.66,1853.08,6473.99,93221.23,697.28,1461.93,2583.03,2.25,470.54,18369.31,22.54,4.38,1156.12,199.8,0,9646.85,791.89,1428.31,5575.08,1354.45,3566.83
 84-94,30.79,0,885.95,197.49,30691.19,6246.01,1581.87,61560.21,943.77,5616.11,2581.77,12934.37,9132.74,148.35,912.22,7055.76,4248.19,2268.28,2361.09,6225.48,1524.64,53574.15,1795.67,2771.02,7318.37,72729.9,1143.24,2320.22,3769.41,7.7,447.89,71999.23,19.62,0,2887.31,319.22,0,8295.2,2813.56,1696.62,7107.22,1852.36,3257.04
 96-106,30.94,0,774,256.13,43578.51,10192.87,1652.21,46161.62,1231.99,6624.7,2689.92,14274.88,11480.3,17.46,1481.26,9036.17,4579.79,2144.19,2684.92,7042.22,964.65,55103.21,2923.14,1892.19,7264.95,63647.59,1374.54,3223.17,4637.57,4.82,776.34,76476.19,83.49,0,2435.21,301.95,0,4456,3181.19,1587.09,8948.34,1941.58,3537.21
108-118,65.28,0,615.37,510.22,54429.21,10108.05,2078.29,45663.29,988.86,11478.31,3243.22,15411.32,13335.22,0,882.73,8526.76,5425.93,3230.66,2579.53,12897.13,1570.01,70636.41,2869.24,2180.29,9567.91,98917.69,2173.22,2768.89,5303.86,0,954.75,89743.75,37.1,0,2664.64,250.95,0,3774.66,4056.2,1305.77,8332.43,1696.47,4168.78
120,179.7,0,624.76,116.4,41808.13,12956.93,952.73,39238.94,867.67,7740.34,3831.15,18062.73,9248.44,26.01,1470.68,12639.46,2943.68,1895.25,1676.44,8187.92,748.24,70750.88,1890.87,3366.6,11315.74,109886.59,3830.02,2340.39,4702.37,32.89,1043.88,46363.17,56.43,7.83,1608.17,141.25,0,3543.49,1574,1626.22,10250.15,2246.11,1450.06
