stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,261.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,111.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.89,12.75,0,19.8,0,0,0,35.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.33,11.7,0,0,77.89,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,24.66,0,0,0,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.42,23.12,0,0,140.17,0,0,7.13,8.4,0,0,0,0,0,0,0,0
 14-21,0,0,0.82,3.07,28.61,4.59,0,7.11,0,0,0,13.48,0.9,0,0,0,0.92,0,0,0,0.86,12.58,0,0,12.51,198.5,13.42,1.89,6.86,3.22,0,0,17.07,5.84,0,10.32,73.2,0,0,1.63,0,0
 24-34,0,0,0,0,7.15,0,0,23.61,0,0,0.62,19.86,0.73,1.11,1.93,0,2.67,0,1.42,0,1.55,35.34,1.03,0,12.65,338.63,1.53,18.47,3.23,0,0,6.36,0,4.38,0.82,10.29,88.97,0,0,7.81,0,0
 36-46,0,0,0.95,0,7.39,1.22,0,50.02,0,0,0,17.84,2.56,0,0,0,0,0,0,0,0,35.47,0,1.12,3.14,296.19,0,7.29,0,0,0,0.59,6.08,1.93,2.81,0,80.46,0,0,4.19,0,0.7
 48-58,0,0,0,0,9.16,0,0,119.14,0,2.86,1.45,19.72,0,0,0,0,0,0,0,1.08,0,23.84,0,1.16,2.24,296.04,0,3.81,1.76,0,0,1.23,0,0.61,0.52,0,47.21,0,0,1.32,0,0
 60-70,0,0,0,0,0.6,0,0,183.34,1.17,2.54,0,21.16,0.65,0,0.9,0,0,0,2.08,0,2.08,41.84,0,6.12,2.8,305.81,0,3.61,0.71,0,0,3.51,0,0,1.25,0,48.78,0.84,0,7.79,0,3.73
 72-82,0,0,0,0,1.3,5.87,0,188.65,0,0,2.27,23.93,0,0,3.65,0.6,0,1.51,3.02,0.62,0,56.41,0,0,9.68,415.79,0,10.66,2.04,0,0,3.52,0,0,2.3,0,60.15,0,1.01,5.91,2.4,0
 84-94,0,0,0.8,0,5.48,6,0,121.23,0,2.32,2.43,19.51,3.16,0,0,0.7,0.55,1.9,0,0,0,65.78,0,0.92,3.05,257.02,1.43,9.43,7.92,0,0.83,6.62,0,0,2.09,0,56.41,0,1.74,14.36,0.89,5.14
 96-106,0,0,0,0,18.63,0,0,127.79,2.97,0.56,11.37,30.4,1.72,0,2.78,0,0.63,0,0,1.54,1.03,57.52,0,3.97,2.46,232.14,2.1,10.88,7.61,0,0,8.36,0,0,2.74,0,23.05,1.86,0.77,5.43,7.39,2.68
108-118,0,0,0,0,13.91,6.07,3.75,122.73,6.96,1.12,1.45,30.98,1.77,0,0,3.35,1.46,3.91,5.38,1.95,0,74.85,0,1.87,3.77,360.41,1.74,13.39,6.33,0,1.35,0.52,0,0,1.58,0,20.58,5.32,4.36,2.17,0.57,0.59
120,0,0,0,0,17.43,14.25,0,86.05,0,0,2.81,8.79,0,0,1.61,4.72,5.07,1.17,6.02,0,0,50.73,0,0,3.98,306.44,14.55,25.06,10.57,0,5.9,1.7,0,0,0,0,16.17,3.57,0,8.42,0,18.74
