stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,25.94,193.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.55,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,176.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,6.07,0,0,0,0,7.36,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,35.3,0,23.51,0,0,27.51,0,0,0,0,0,28.41,0,0,0,0,0,0,0,0,0,0,0,231.69,12.93,0,0,203.99,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,17.68,0,22.87,0,4.74,31.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.84,14.4,0,0,213.02,0,0,6.79,0,10.8,0,5.05,0,0,0,0,0,0
 14-21,0,0,0,1.17,32.72,10.07,24.53,0,0,0,6.46,0,4.04,0,3.39,0,0,0,0,0,33.95,0,0,29.83,186.63,2.25,0,2.72,11.17,0,0,0,30.19,1.86,0,77.11,55.09,0,0,0.82,0,0
 24-34,0,0,0,4.46,20.83,3.06,24.56,0,2.15,5.19,8.42,0.92,1.15,2.95,1.31,2.02,0,0,0.74,0,73.57,0.76,0,32.89,283.69,2.11,0,1.99,0,0,0,0,0,1.8,0.78,11.51,56.38,0,0,9.15,0,8.2
 36-46,0,0,0,0,22.12,4.4,34.43,0,8.51,14.17,35.21,0.79,0,0,13.29,0,0,0.61,0,0,140.71,0.95,3.1,41.1,250.18,1.22,3.1,8.19,0,0,0,0,0,0,0,0,63.37,0,0,5.18,0,0
 48-58,0,0,0,0,20.3,0,25.9,0,4.81,14.46,51.95,0.69,0,1.71,7.99,0,1,1.49,0,0,169.21,0.59,4.9,22.67,72.83,1.64,0,3.92,0,0,1.55,0,0,0,1.65,0,46.3,0,0,4.14,0,8.32
 60-70,0,0,0,0,26.84,1.23,20.24,0,2.67,12.84,80.81,2.57,0,2.49,30.37,0,0,5.34,0.81,0,234.38,0,6.65,24.56,40.66,1.76,0,0,0,2.07,3.79,0,0,5.13,0,0,36.51,0,1.43,2.3,0,4.38
 72-82,0,0,0,0,25.35,9.09,23.61,0,6.55,24.29,78.04,5.24,0.6,3.7,11.8,0,1.35,2.4,0,0,227.59,0,26.31,14.72,60.22,4.03,0,12.84,0,1.12,0,0,0,0,0,0,8.85,0,6.5,15.21,5.25,11.03
 84-94,0,0,0,0,10.36,12.48,19.95,0.71,6.12,9.08,55.89,7.89,0,0.8,21.92,0.75,1.34,0.63,0.67,0,203.29,0,8.32,22.79,25.35,0.6,0,5.29,0,0,2.64,0,0,1.44,0.69,0,7.12,1.17,0,4.95,17.48,0
 96-106,0,0,1.23,0,18.68,13.25,27.15,0.62,3.67,8.99,91.55,19.22,0,6.83,23.67,0,6.37,9.5,10.09,0.98,165.47,1.56,6.01,14.88,53.08,2.01,0.63,19.95,0,5.37,0,0,0,0.74,8.13,0,4.55,0,2.65,19,9.91,0
108-118,0,0,0,0.74,40.89,1.07,19.32,0,13.17,6.34,65.13,25.24,0,2.89,49.5,0,1.61,2.85,1.4,0,192.15,0,15.95,17.64,44.71,0,1.78,19.12,0,0,3.14,0,0,3.77,0.49,0,0.89,0,2.83,10.83,4.7,3.23
120,0,0,0,0,33.4,0,38.32,0,6.56,3.34,102.35,21.68,0,0,45.14,0,0,2.25,2.84,0,197.78,0,16.65,16.38,40.28,0,0,14.49,0,0,0,0,0,0,0,0,7.72,0,0,4.04,12.67,13.04
