stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,981.08,14290.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708.27,0,0,0,0,0,0,0,0,0,0,0
  5-6,401.11,6825.49,0,0,0,0,0,0,0,0,0,0,0,69.96,0,0,0,0,0,0,0,0,0,0,0,248.03,20.13,0,0,16.42,0,120.62,0,0,0,0,0,0,0,0,0,0,0
  7-9,31.71,96.07,0,36.68,0,6.96,0,398.84,0,0,0,0,0,94.71,0,0,0,0,0,0,0,0,0,0,0,2108.93,111.55,0,0,665.17,0,7.91,93.04,0,0,0,0,0,0,0,0,0,0
 10-12,0,237.37,0,232.9,0,47.75,0,450.86,0,0,0,0,0,165.39,0,0,0,0,0,5.32,0,0,0,0,0,4897.01,69.61,0,0,1716.54,0,0,78.3,14.69,200.35,0,24.39,7.84,0,0,0,0,0
 14-21,0,3.65,0.8,27.5,315.16,151.46,0,652.37,0,0.91,0,15.99,8.16,11.24,0,0.92,71.68,3.11,1.14,232.53,8.56,180.83,7.65,0,144.77,2801.21,28.77,0,24.08,48.98,0,11.2,14.62,528.67,5.86,13.26,1190.04,496.76,0,0,3.7,0,5.72
 24-34,0,0.83,2.18,9.03,58.22,16.75,0,440.3,0,2.33,2.14,15.06,6.99,1.11,0.67,16.41,241.57,24.94,6.26,263.81,13.53,282.99,20.96,0,76.7,1677.69,5.08,16.52,23.16,0,0,23.59,0,7.31,0,3.11,152.27,199,0,0,22.94,0,29.13
 36-46,0,0,0,0.93,26.5,19.62,0,169.71,0.68,3.44,3.19,35.58,9.95,0,0.56,4.58,84.17,25.47,0,38.51,6.55,156.78,3.51,2.34,30.01,901.48,0.94,13.74,3.35,0,0,3.79,3.47,1.91,0.98,1.04,0.81,125.32,0,0,4.61,0,28.93
 48-58,0.73,0,0,2.15,23.37,7.31,0,235.11,1.52,4.37,16.93,77.27,21.4,0,0.42,7.55,36.26,49.31,3.93,16.37,6.71,145.6,0,7.6,86.34,757.93,0,4.96,6.66,0,0,3.14,0.56,0,0.53,0.46,2.82,120.03,0,0.99,13.86,0,39.15
 60-70,0.64,0,0.86,0,38.52,4.02,0,266.02,2.9,11.52,20.34,106.64,26.95,0,1.99,21.49,14.03,44.78,5.89,43.51,7.13,173.03,0.8,5.65,68.31,779.85,0,2.19,0,0,1.22,8.74,0,0,4.02,0,0,104.78,0,0.64,14.11,2.31,21.19
 72-82,0,0,2.6,0,23.44,20.73,10.25,312.46,2.55,2.53,32.14,100.94,23.19,0,1.86,28.27,27.23,43.91,6.71,36.62,7.14,231.36,2.45,7.17,57.03,731.73,1.8,7.63,2.15,0,1.91,18.18,0,0,6.79,0.49,0,103.26,1.23,1.01,9.38,0,56.31
 84-94,0,0,0,0,40.17,17.98,16.69,198.44,0.75,3,22.94,90.18,34.21,0,3.18,23.6,54.65,42.95,8.06,60.06,11.29,263.54,5.36,6.42,97.82,499.71,7.39,10.85,4.21,0,0,36.92,0,0,16.53,1.3,0,67.44,0,4.29,10.72,5.19,4.67
 96-106,0,0,2.46,0,50.11,30.41,14.01,230.69,0.9,1.9,18.21,130.58,32.09,0,0.98,25.64,33.97,53.04,2.83,59.07,2.1,330.93,3.77,3,79.86,505.81,0.8,13.66,8.78,0,0.81,58.74,1.39,0,6.11,0,0,41.61,12.05,3.41,17.91,4.22,14.87
108-118,0,0,2.31,0.49,123.4,24.12,41.27,197.96,1.14,5.49,23.61,148.81,23.97,0,0,34.91,26.22,45.57,1.05,104.34,4.21,302.43,0,2.8,105.1,743.73,2.33,10.36,9.43,0,1.91,42.64,1.69,0,13.94,0.56,0,31.19,1.2,6.05,16.3,3.59,22.75
120,0,0,0,0,135.14,31.12,9.62,247.13,0,18.44,69.02,224.66,13.16,0,0,46.8,2.57,20.15,5.34,65.79,1.33,430.09,0,9.29,93.58,854.99,0,5.38,10.51,0,0,66.66,0,0,13.32,0,0,44.28,12.59,14.3,29.45,4.47,0
