stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,421.93,9463.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.6,0,0,0,0,0,0,0,0,0,0,0
  5-6,495.07,5117.24,0,0,0,0,0,0,0,0,0,0,0,10.93,0,0,0,0,0,0,0,0,0,0,0,138.62,18.2,0,0,30.19,0,59.04,0,0,0,0,0,0,0,0,0,0,0
  7-9,316.76,188.01,0,166.95,0,0,0,533.71,0,0,0,0,0,434.03,0,0,0,0,0,0,0,0,0,0,0,4054.48,322.16,0,0,1372.27,0,8.24,24.97,0,0,0,0,0,0,0,0,0,0
 10-12,4.89,97.2,0,321.35,0,29.28,0,240.86,0,0,0,0,0,258.86,0,0,0,0,0,0,0,0,0,0,0,3704.54,461.33,0,0,1232.29,0,6.87,25.37,16.45,198.59,0,23.4,0,0,0,0,0,0
 14-21,0,0,1.38,5.31,103.66,2.47,0,13.79,0,1.17,0,4.6,1.29,4.01,1.92,0.97,4.27,0,0,0,0.86,35.93,0,0,46.7,316.03,64.82,0,0.94,18.38,0,0,0,48.19,3.72,1.23,66.33,135.5,0,0,0.92,0,0
 24-34,0,0,2.07,0.96,32.47,1.35,0,32.33,0,7.1,1.73,16.18,3.38,0,2.06,1.67,0.6,0,0.85,0,1.62,88.08,0,0,33.91,699.77,26.99,4.3,9.15,0,0,10.41,0,0,6.64,0,14.68,147.87,0,0,15.41,0,1.3
 36-46,0,0,0,0,17.71,0,0,93.72,0,5.3,9.51,26.14,0,0,3.58,0.67,0,0.56,0.7,0,13.09,103.84,0,0,24.75,801.83,17.24,2.72,4.39,0,0,2.11,0.81,0,0.63,1.28,0,191.93,0,0,4.62,0,9.89
 48-58,0,0,0,0,27.62,0,0,187.52,0,6.69,8.31,67.64,0,0,1.51,0.48,4.84,0,0,0,1.95,219.6,0,7.56,30.5,865.09,12.58,1.02,6.88,0,1.01,1.48,0,0,0,0.68,0,175.34,0,1.45,8.97,0,19.28
 60-70,0,0,0,0,17.32,0,0,253.1,6.7,1.18,4.63,89.79,0,0,3.06,13.5,0.93,0.9,2.35,0,0,213.61,0,9.69,10.95,678.75,1.37,0.6,14.57,0,0,15.78,0,0,0.83,3.94,0,73.36,0,2.97,18.13,0.71,0
 72-82,0,0,1.75,0,12.65,9.9,0,241.73,0,8.22,9.35,61.46,1.16,0,3.67,3.54,0.52,4.68,5.23,0,0,237.42,0,3.41,19.54,624.53,4.65,0.74,2.9,0,1.12,6.92,0,0,0.49,0.49,0,45.36,1.93,9.22,4.8,3.04,0
 84-94,0,0,1.19,0,22.02,0,1.09,143.16,0,4.81,11.09,41.83,3.73,0,4.6,9.62,0,0.55,8.62,1.2,8.75,240.35,2.26,6.82,18.91,372.23,9.86,0.71,10.89,0,0,17.31,0,0,1.27,0,0,28.26,0,6.48,12.4,5.32,4.66
 96-106,0,0,0.99,0,8.42,11.32,1.31,130.25,1.55,4.53,7.22,30.07,1.62,0,1.47,5.59,2.15,1.84,1.24,0,0,136.89,0.67,4.38,16.02,321.97,3.74,6.04,4.05,0,7.1,24.1,0,0,0.89,0,0,29.26,0,7.24,7.47,6.02,1.44
108-118,0,0,0.58,0,52.53,0,9.29,132.44,0.84,2.55,4.08,38.3,3.01,0,0.93,3.02,1.22,4.71,0,2.17,3.47,120.97,0.6,0,19.75,281.8,2.16,1.66,2.59,0,0,13.11,0,0,0,0.46,0,16.66,0,2.8,9.99,6.78,9.32
120,0,0,0,0,48.34,0,4.48,104.11,1.57,0,12,75.4,2.78,0,5.24,13.27,2.21,15,0,6.65,1.61,91.07,0,20.33,15.95,523.98,21.25,0,3.34,0,5.5,5.16,2.5,0,1.04,2.33,0,39.82,0,13.28,2,0,5.5
