stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,10.46,442.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,32.4,770.13,0,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,107.42,0,0,0,22.56,0,30.07,0,0,0,0,0,0,0,0,0,0,0
  7-9,17.81,29.14,0,64.76,0,0,65.79,0,0,0,0,0,15.93,0,0,0,0,0,0,0,0,0,0,0,647.63,36.37,0,0,272.45,0,3.31,5.15,0,0,0,0,0,0,0,0,0,0
 10-12,0,47.19,0,52.88,0,0,42.72,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,799.35,21.82,0,0,166.95,0,5.07,32.14,0,16.68,0,5.88,0,0,0,0,0,0
 14-21,0,0,2.46,8.89,53.56,6.42,11.08,0,0,0,11.32,2.13,0,0,4.33,5.56,0,0,0,0.88,34.31,0,0,16.67,370.9,13.54,3.69,3.1,9.57,0,15.66,0,30.65,2.07,2.16,8.02,93.29,0,0,0.96,0,0.85
 24-34,0,0,0,0,22.46,2.34,80.88,0,1.18,0,9.48,0,0,1.18,3.93,0,0.6,0,0.62,0,66.38,0,0.91,14.83,777.95,1.92,14.48,1.68,0,0,37.82,0,0.76,0,0,4.18,129.25,0,0,9.97,0,3.75
 36-46,0,0,0,0,30.57,2.51,198.95,0.58,6.2,0,15.26,1.38,0,0,5.35,0,2.65,0,0,0,59.81,0.56,1.44,10.43,553.14,6.18,11.39,9.3,0,0,18.78,0.81,0,2.86,0,0,101.88,0,0,6.08,0,0
 48-58,0,0,0,0,12.36,0,325.18,0,3.48,0.42,31.93,1.61,0,0.55,8.4,0.37,3.79,1.93,0,0.51,65.52,0,0.98,9.3,490,0,0.55,0.4,0,0,8.75,0,2.72,1.52,0,0,71.34,0,0,8.29,0,3.34
 60-70,0,0,0.82,0,26.33,0,216.78,0,10.11,1.34,18.77,3.64,0,0.92,4.2,2.84,5.14,0,1.06,0,53.87,0,1.99,6.49,242.32,0,3.19,0.87,0,0.84,11.57,0,0,3.77,0,0,27.19,0,0.61,0.72,0,3.57
 72-82,0,0,0,0,15.73,0,134.56,0,3.8,1.8,28.91,1.6,0,0,1.54,0.52,5.51,3.36,3.31,0,66.41,1.47,4.68,3.42,210.64,0,4.12,3.44,0,0,3.43,0,0,0,0,0,13.91,0.95,0,6.17,0,4.5
 84-94,0,0,5.24,1.01,16.83,1.35,105.78,0,1.68,1.03,20.78,0.96,0,1.45,8.55,3.39,3.65,0.78,0,0,60.52,7.14,3.59,9.75,158.13,0,2.5,0.88,0,0.83,10.55,0,0,0,0,0,0.94,6.06,0,5.18,0,0
 96-106,0,0,3.1,0,16.12,0,87.35,0,0.63,0,21.08,2.42,0,1.64,10.16,1.21,0,1.13,2.07,0.68,45.88,2.07,0.62,8.06,155.36,0.68,5.98,2.78,0,0,11.12,0,0,0,0,0,1.57,1.97,0,7.19,1.44,0
108-118,0,0,0,0,15.96,1.4,86.16,1.92,2.88,0,25.1,3.69,0,1.34,6.74,0.81,3.1,2.58,0.48,0,46.73,0.48,3.85,2.8,229.12,0,10.29,3.7,0,3.12,7.55,0,0,3.06,0,0,5.59,3.26,0,6.34,0.42,0
120,0,0,0,0,25.59,3.97,85.46,0,2.07,0,22.23,0,0,0,18.21,0,2.77,0,0,0,42.48,0,0,3.07,235.17,0,0,5.26,0,0,26.87,0,0,0,0,0,7.79,0,0,11.77,2.97,0
