stage,axial,epidermis,eye,fin_epithelia,immune,neural,periderm
  3-4,9.45,0,0,0,0,0,0
  5-6,7.8,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,8.28
 10-12,0,0,0,0,0,17.43,0
 14-21,0,0,0,0,0,0.87,0
 24-34,0,0,0,0,0,0.69,1.98
 36-46,0,0,0,0,0,0,3.1
 48-58,0,0,0.78,0,0,0,4.66
 60-70,0,0.69,0,0,0,0,2.76
 72-82,0,0,0,0,0,0,0.96
 84-94,0,0,0,0.63,0,0,7.62
 96-106,0,0,0,0,0,0,10.7
108-118,0,0.94,0,0,0,0,6.27
120,0,0,0,1.05,1.33,0,11.61
