stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,685.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,22.19,167.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,37.52,0,0,0,4.12,0,0,9.15,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.31,0,0,0,12.12,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,2.74,13.03,1.93,0,0,0,0,1.84,5.33,0,0,0,0,0,0,0,0,13.32,0,0,5.11,82.95,2.71,5.23,0,0,0,1.51,0,6.13,1.74,0,1.71,43.77,0,0,0,0,0
 24-34,0,0,0,5.2,6.68,0,3.45,0,4,0,3.6,2.8,0,1.41,0,0,0,0,0,0.95,31.22,0,0.89,9.75,157.47,0,0.75,0.64,0,0,1.67,0,0,10.41,0,1,35.2,0,0,1.46,0,0
 36-46,0,0,0,0.63,3.39,0,6.29,0,28.3,4.46,24.6,0,0,2.08,0,0,0,1.75,0,0,46.19,0,0.86,22.36,69.74,29.74,0,0.57,0,0,2.79,0,0,15.57,0,0,34.57,0,0,1.48,0,0
 48-58,0,0,0,0,0.4,0.43,17.82,0,6.54,3.02,36.83,1.54,0,0.67,0,0,0,1.39,0,2.14,64.51,0,0,13.86,71.1,0,1.01,7.88,0,0,1.97,0,0,11.11,0.9,0,31.06,0,0,1.04,1.87,0
 60-70,0,0,0,0,19.02,0,10.07,0,6.2,4.72,56.86,2.35,0,0,10.48,0,0,0,2.15,0,97.81,0,9.24,5.8,30.27,0,0,0,0,11.17,3.52,0,0,6.46,3.89,0,20.26,0,10.14,0.87,0.77,10.99
 72-82,0,0,0,0,1.76,0,33.08,1.65,19.72,3.36,73.69,1.23,0,2.11,0.54,0,0,0,0.89,0,100.56,0,2.15,11.89,47.19,0,0.5,1.92,0,4.65,5.56,0,0,2.15,0,0,6.51,0,2.76,2.3,7.54,0
 84-94,0,0,0,1,11.81,0,30.97,0,4.95,3.59,49.12,0,0,2.63,8.65,0,0,0.9,1.87,1.05,110.82,0.91,6.07,10.21,22.3,0,1.31,3.39,0,3.71,12.75,0,0,3.9,0,0,9.31,0,7.43,5.43,12.84,0
 96-106,0,0,1.95,0,11.92,0,32.52,0,7.74,7.88,58.16,1.42,0,1.22,9.6,0,0,0,4.85,0,76.07,0,0.8,7.92,25.6,0,0,0.68,0,3.78,12.13,0,0,4.46,0,0,18.98,3.88,5.74,6.02,5.26,0
108-118,0,0,4.52,0.64,16.31,0,26.52,0,18.41,4,62.55,1.26,0,2.44,1.55,0.45,4.28,2.27,3.82,0,77.91,0,0,0.54,42.22,0,2.14,6.48,0,13.98,8.3,0,0,3.55,0,0,8.93,0.68,4.63,0,3.88,0
120,0,0,0,0,15.79,0,8.17,0,9.88,2.41,122.44,1.22,0,0,28.09,0,0,0,1.23,0,54.82,0,25.14,6.51,76.58,0,0,6.93,0,18.06,7.26,2.5,0,11,0,0,6.9,0,14.66,4.4,10.56,0
