stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,72.51,1459.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.12,0,0,0,0,0,0,0,0,0,0
  5-6,253.37,3421.56,0,0,0,0,0,0,0,0,0,0,0,22.25,0,0,0,0,0,0,0,0,0,0,0,200.16,36.38,0,0,38.81,0,46.53,0,0,0,0,0,0,0,0,0,0
  7-9,103.49,88.76,0,85.39,0,0,0,192.84,0,0,0,0,0,121.82,0,0,0,0,0,0,0,0,0,0,0,2040.37,40.08,0,0,641.87,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,43.13,0,174.9,0,35.32,0,143.64,0,0,0,0,0,33.64,0,0,0,0,0,0,0,0,0,0,0,1922.61,40.02,0,0,628.75,0,3.1,0,80.81,0,3.24,9.81,0,0,0,0,0
 14-21,0,0,4.06,16.37,342.26,67.63,0,86.27,0,2.63,0,65.14,4.69,6.01,9.66,0,4.73,0,1.57,0,2.88,192.4,0,0,100.97,1665.01,49.66,5.01,23.47,49.85,0,29.95,182.69,6.47,14.33,169.53,622.21,0,0,19.94,0,3.56
 24-34,0,0.83,0,2,18.09,0,0,53.95,0,2.27,2.11,16.33,0,0,1.42,0,0,0,3.47,0,0.66,87.42,0,0,25.97,892.99,0.63,15.28,6.6,0,0,5.83,0.85,0,0.88,9.66,231.16,0,0,31.02,0,3.06
 36-46,0,0,0,0,36.74,1.19,0,192.66,2.21,0.85,4.2,50.7,0.59,0,2.27,14.85,0,0,2.49,6.14,6.68,138.15,0,2.22,33.48,1432.84,3.15,26.04,4.73,0,0.77,17.71,0,10.34,0.67,0,365.66,0,0,6.69,0,1.52
 48-58,0,0,0,0,20.84,1.35,0,346.8,0,4.55,4.92,69.05,0,0,4.52,1.83,0.46,0.39,2.89,0,7.53,187.94,0,3.84,37.08,1209.2,16,21.09,4.52,0,0.4,8.43,0,0,0,0,207.24,0,1.7,17.34,0,11.35
 60-70,0,0,0,0,10.03,0,0,234.77,0,3.02,0,68.48,1.76,0,1.39,0,0,0.72,1.03,0,0,88.65,0,6.19,13.27,708.52,0,8.04,2.08,0,0,4.81,0,0,0,0,101.48,0,0.6,8.94,0,6.3
 72-82,0,0,0,0,7.39,17.22,0,349.11,1.47,0,3.7,64.95,1.54,0,0,4.47,0.52,1.78,2.82,0,0,158.14,0,4.96,9.19,731.22,0,14.56,2.52,0,3.3,5.24,0,0,0,0,88.35,1.09,4.36,8.17,3.13,6.72
 84-94,0,0,2.82,0,13.16,8.45,0,251.94,0.76,0.56,8.1,31.94,0,0,2.45,4.02,0,1.51,0.81,0,0,114.53,1.71,17.77,15.17,394.64,0,11.16,6.48,0,0,9.12,0,0,0,0,51.88,0,2.35,24.45,6.36,0
 96-106,0,0,0,0,11.86,10.77,0,171.22,0.6,3.04,4.22,57.99,0,0,4.11,7.74,0.9,0.59,1.28,11.28,0,142.1,0,5,18.91,391.12,0,31.79,4.33,0,0,10.56,0,0,0.64,0,36.99,3.47,2.49,26.66,5.4,21.41
108-118,0,0,0,0,30.75,3.02,0.65,194.5,0,7.78,4.59,67.85,1.08,0,2.96,9.08,0.45,1.15,2.64,0,2.28,157.46,0,5.2,13.91,608.65,5.08,12.92,3.88,0,1.6,16.25,0,0,0.68,0,26.15,0.48,0,25.1,0.44,12.68
120,0,0,0,3.17,29.93,56.61,0,237.86,0,13.48,9.36,134.38,0,0,0,45.09,0,7.19,0,6.01,0,212.72,3.93,32.84,24.05,1091.98,20.87,38.46,23.16,0,0,36.97,0,2.39,0,0,35.52,6.72,0,21.29,18.47,0
