stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,58.18,309.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.32,2593.59,0,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.48,7.03,0,0,29.1,0,47.68,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,379.84,0,678.6,0,11.89,656.01,0,0,0,0,0,632.6,0,0,0,0,0,0,0,0,0,0,0,11015.21,52.3,0,0,1499.68,0,12.06,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,57.12,0,232.56,0,4.69,120.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6030.67,0,0,0,251.59,0,9.69,16.86,0,40.28,0,0,0,0,0,0,0,0
 14-21,0,0,1.11,6.34,1826.63,62.03,102.01,0,3.49,0,3.86,0.91,6.65,4.84,0,12.08,3.9,0,0,144.92,392.63,1.2,0,399.89,474.26,1.01,0.85,0,2.26,0,11.81,0,24.62,0,0,51.89,114.05,0,0,65.67,0,52.71
 24-34,0,0,2.59,1.21,220.8,4.26,49.42,0,40.83,3.82,18.73,2.39,1.11,27.81,0,0,3.98,0.81,0,173.68,745.87,0,0,326.38,293.83,6.64,1.22,0,0,1.61,4.66,0,4.21,1.26,1.54,3.69,58.41,0,0,166.58,0,86.24
 36-46,0,0,0.95,0,29.34,19.08,12.23,0,48.69,30.73,56.38,0,0,28.58,0,0,2.13,0,0,82.4,967.83,0,2.19,212.77,222.47,0,2.32,0,0,2.1,4.25,0,0,0,0,0,61.95,0,0.62,71.75,0.78,55.07
 48-58,0,0,0,0,52.22,4.47,43.3,0,47.86,19.47,63.81,0,0,23.15,0,0,14.46,1.65,0.96,63.76,1310,0,19.36,213.08,151.16,7.94,0,3.66,0,1.12,2.72,0,0,0,0,0,51.4,0,1.69,114.6,0.72,70.11
 60-70,0,0,2.85,0,41.22,19.01,34.46,2.57,14.24,13.58,72.79,2.31,0,11.79,2.38,3.2,0,0,5.16,68.41,1455.16,0.85,31.07,132.56,106.33,3.69,6.22,5.56,0,13.86,1.7,0,0,0,0,0,39.65,0,39.24,79.14,8.98,46.85
 72-82,0,0,4.93,0,14.93,1.72,58.93,0,18.7,44.26,82.86,1.4,0,10.35,1.42,5.87,5.44,0,4.29,8.88,1138.77,2.34,36.07,128.82,94.53,0,0.56,2.21,0,15.96,0.53,0,0,0,0,0,35.04,0,34.93,194.81,31.84,61.08
 84-94,0,0,4.24,0,79.44,0,68.32,0.76,22.39,23.09,67.8,8.69,0,18.4,1,38.55,0.67,1.62,2.21,33.97,1156.11,0.62,38.44,119.47,80.15,2.01,0,5.02,0,30.13,4.03,0,0,2.8,0,0,13.34,0,43.63,196.67,37.93,31.97
 96-106,0,0,0,0,39.81,14.32,57.54,0,14.69,35.73,107.97,14.32,0,30.44,8.49,17.26,1.99,0,10.92,12.99,848.32,0,59.35,94.31,107.28,0.85,4.93,3.23,0,33.48,7.08,0,0,0.88,0,0,10.08,0.67,23.51,246.75,39.57,64.25
108-118,0,0,1.54,0.63,39.14,0.93,58,0,12.87,16.02,147.67,12.6,0,13.96,1.07,12.99,0.9,0,17.12,20.63,766.14,0,39.97,70.97,90.1,2.92,0,8.4,0,71.29,4.54,0,0,0.73,0.51,0,12.49,1.13,20.59,182.31,28.56,64.46
120,0,0,5.92,0,20.48,7.29,54.81,0,15.02,7.15,99.87,7.44,0,22.4,11.41,12.94,4.53,0,6.16,19.72,637.35,0,56.54,87.23,123.3,6.6,0,0,0,35.26,0,0,0,4.24,0,0,6.06,0,14.83,160.96,57.52,38.11
