stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,29.67,913.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.49,0,0,0,0,0,0,0,0,0,0
  5-6,24.07,372.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.26,0,0,0,11.07,0,13.42,0,0,0,0,0,0,0,0,0,0
  7-9,19.93,9.73,0,16.04,0,0,0,56.47,0,0,0,0,0,40.27,0,0,0,0,0,0,0,0,0,0,0,517.99,13.94,0,0,244.79,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,61.87,0,50.18,0,0,0,143.7,0,0,0,0,0,19.43,0,0,0,0,0,0,0,0,0,0,0,1155.14,29.54,0,0,568.4,0,0,0,59.38,0,7.77,3.51,0,0,0,0,0
 14-21,0,0,1.41,9.86,88.14,13.18,0,102.94,0,0,0,71.02,2.57,0,4.94,0,0,0,0,0,0.94,34.35,0,0,65.42,1050.64,8.92,7.22,11.86,10.99,0,0,40.41,2.55,11.42,135.34,553.67,0,0,27.54,0,1.25
 24-34,0,0,0,7.2,52.69,0,0,249.13,0,3.06,0.76,96.89,2.58,0,7.53,0,0,9.99,6.21,1.71,7.42,116.21,5.09,0,34.88,3949.41,5.44,22.92,23.16,1,1.61,5.98,0,8.58,3.59,15.18,896.07,0,0,137.47,0,2.81
 36-46,0,0,0,1.37,37.65,1.13,0,1071.46,0,15.41,9.61,422.36,1.64,0,11.2,0.64,0,40.16,1.77,0.85,13.9,124.46,0,1.66,33.67,5033.86,0.66,19.64,9.89,0,0,16.08,0,1.96,9.41,1.34,1195.67,0,0,105.32,0,8.47
 48-58,0.78,0,0.68,0,30.82,3.16,0,1626.65,4.94,2.06,13.11,645.17,4.06,0,15.89,0,1.54,37.63,2.57,4.91,26.7,164.26,0,5.62,53.42,4943.31,0,14.3,5.55,0,0,17.09,0,11.24,3.63,0,1161.16,0,1.99,87.93,0,8.79
 60-70,0,0,0.82,0,14.19,0,0,1593.92,0,0.91,7.86,620.45,3.29,0,5.73,0,0,106.74,1.02,1.41,11.52,159.34,1.09,19.1,11.71,3521.02,0,9.11,1.79,0,2.42,6.41,0,5.3,0,0,668.18,0,10.93,59.07,0,7.46
 72-82,0,0,1.25,0.75,25.47,8.91,3.14,1089.5,10.71,0.65,13.89,514.52,3.4,0,7.3,12.15,0,66.36,7.45,0,2.24,252.65,0,21.31,14.16,2473.45,0,14.73,5.82,0,5.98,4.28,0,1.24,0,0,299.07,9.44,13.02,142.77,18.41,2.08
 84-94,0,0,1.82,0,28.87,8.16,2.26,738.54,6.8,1.46,14.86,435.19,15.32,0,2.64,0,1.2,61.94,0,0.57,25.07,171.57,3.08,22.43,10.48,1837.38,0,2.89,1.74,0,10.42,12.49,0,3.83,0,0,269.65,0.81,15.79,138.49,17.89,1.4
 96-106,0,0,0.87,0,12.56,23.82,0,571.51,0,2.49,13.85,428.34,0.69,0,7.9,6.39,1.23,44.99,3.26,11.3,2.76,175.02,0.68,14.34,16.51,1275.01,1.43,0.68,5.05,0,5.8,8.38,0,0.87,0,0,163.62,2.9,7.64,173.42,24.38,0.85
108-118,0,0,4.9,0,26.59,5.07,4.96,624.2,0.64,0.5,4.98,429.19,4.72,0,1.54,3.96,2.76,110.77,9.82,2.42,12.1,163.43,0,24.7,9.16,1257.08,0,12.47,6.19,0,13.73,5.91,0,2.76,1.02,0,80.37,3.66,6.85,139.36,15.24,6.86
120,0,0,0,0,14.88,0,0,543.38,1.99,0,0,485.59,11.6,0,0,23.94,1.4,83.76,0,2.32,1.79,212.31,0,55.79,14.77,1455.79,5.68,16.96,6.19,19.84,20.09,18.87,0,5.85,0,0,89.55,0,24.52,129.51,23.05,0
