stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,11.1,113.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.8,475.14,0,0,0,0,0,0,0,0,0,0,0,16.53,0,0,0,0,0,0,0,0,0,0,0,68.42,0,0,0,7.71,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,55.92,41.73,0,75.51,0,0,0,208.23,0,0,0,0,0,66.8,0,0,0,0,0,0,0,0,0,0,0,1608.5,113.12,0,0,549.92,0,49.49,0,0,0,0,0,0,0,0,0,0
 10-12,4.89,82.37,0,126.95,0,12.1,0,219.85,0,0,0,0,0,64.33,0,0,0,0,0,0,0,0,0,0,0,1765.11,105.95,0,0,615.33,0,58.15,0,75.49,0,15.35,3.51,0,0,0,0,0
 14-21,0,0,4.11,6.6,69.53,13.59,0,11.07,0,0,0,9.34,1.77,7.2,3.13,0,3.29,0,0,0,0,32.31,0,0,14.13,198.62,16.96,3.01,2.8,9.44,0,302.44,25.14,4.09,0.93,35.27,56.82,0,0,3.05,0,0
 24-34,0,0,1.38,0,26.5,1.64,0,38.26,0,6.41,0.89,18.63,0.64,0,3.75,3.78,7.16,0.63,3.17,0,3.66,49.41,5.68,0,31.1,593.67,15.97,20.55,5.49,0,0.99,871.9,1.03,5.32,0.87,9.85,158.88,0,0,41.94,0,5.08
 36-46,0,0,0,0,71.21,0,0,43.6,7.73,19.63,3.56,46.06,0.59,0,3.38,6.06,3.73,10.31,1.53,0,15.35,104.33,5,3.57,20.94,644.56,6.75,8.53,12.95,0,0,1002.1,0,3.78,0,0,191.2,0,0,17.14,0,9.95
 48-58,0,0,0,0,35.14,0,0,118.12,3.45,10.11,3.15,72.83,6.68,0.88,6.04,13.32,2.29,4.76,1.18,4.43,21.18,135.47,1.9,7.82,35.3,584.63,9.85,11.16,6.08,0,0.73,558.63,0,2.35,2.2,0,159.54,0,2.38,31.04,0,30.57
 60-70,0,0,0,0,62.77,0,0,208.77,4.09,12.99,1.47,89.67,5.85,4.57,5.1,18,8.38,18.16,0.73,0,10.34,174.79,5.88,23.3,10.84,542.16,16.19,14.34,16.34,0,0,430.65,0,25.81,0.65,0,109.48,0,6.15,37.14,6.21,9.4
 72-82,0,0,2.75,0,34.57,9.25,0,200.91,2.07,24.56,6.12,103.15,8.47,0,4.92,12.44,3.83,5.6,9.06,1.07,7.11,234.73,5.07,21.44,23.06,404.55,4.33,27.63,12.04,0,1.77,248.81,0,0,4.53,0,33.49,1.75,3.66,74.79,12.55,33.23
 84-94,0,0,3.73,0,65.81,13.1,0,178.85,3.93,28.07,6.56,69.76,17.8,0,6.26,19.48,22.68,18.83,11.51,13.9,12.47,228.05,14.05,17.49,11.45,324.54,2.59,28.32,18.68,0,0.77,725.27,0,3.98,0,0,37.51,14.04,11.35,44.2,10.43,12.22
 96-106,0,0,4.13,0,75.9,19.98,1.92,203,1.15,12.03,3.04,87.56,18.46,0,10.63,24.24,16.21,11.47,2.89,0.62,4.09,229.94,10.4,13.07,9.51,273.79,1.54,20.13,11.24,0,7.41,659.78,0,4.95,0.71,0,38.91,4.77,17.01,53.2,21.39,6.92
108-118,0,0,5.69,0.74,90.82,3.12,5.79,177.49,2.29,22.46,5.18,88.15,21.54,0,7.68,22.26,30.76,15.31,12.91,12.24,18.4,174.43,7.72,11.97,9.66,315.77,2.96,14.48,7.93,0,6.48,493.89,0,2.26,0,0,5.55,17.61,24.93,52.73,18.6,12.12
120,0,0,4.41,0,126.2,17.1,0,151.76,7.03,25.85,4.76,157.07,17.86,0,0,68.29,8.35,7.37,4.23,4.83,0,175.99,10.07,15.72,11.29,497.21,4.83,20.04,33.36,0,10.01,337.92,0,4.9,0,0,25.72,3.7,5.47,77.65,25.83,1.64
