stage,axial,blastomeres,epidermis,eye,glial,gut,immune,ionocyte,lateral.line,muscle,neural,notochord,paraxial.mesoderm,somites,spinal.cord
  3-4,12.63,54.23,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,11.77,0,0,0,0,0,0,4.22,3.25,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,6.77,0,8.87,0,0
 14-21,0,0,0.98,0,0,0,0,0,0,0.91,26.76,0,0,1.65,2.09
 24-34,0,0,0,0,0,0,0,0,0,0,11.22,0,0,0.68,0
 36-46,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,1.18
 48-58,0,0,0,0.7,0,0,0,0,0.77,0,6.46,0,0,0,0.79
 60-70,0,0,0,0,0.97,1.43,0,0,0,0,0,0,0,0,2.02
 84-94,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0
