stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,69.13,449.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.58,0,0,0,0,0,0,0,0,0,0,0
  5-6,26.16,366.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85,0,0,0,0,0,9.92,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,14.44,0,18.06,0,0,0,22.22,0,0,0,0,0,18.61,0,0,0,0,0,0,0,0,0,0,0,249.48,18.97,0,0,85.52,0,0,24.08,0,0,0,0,0,0,0,0,0,0
 10-12,0,5.43,0,25.69,0,0,0,36.6,0,0,0,0,0,13.72,0,0,0,0,0,0,0,0,0,0,0,342.35,13.46,0,0,132.1,0,0,0,0,20.33,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.07,21.93,6.41,0,4.43,0,0,0,1.3,2.4,0,0,0,0,0,0,3.13,0,14.91,0,0,5.42,97.04,7.22,0,1.76,0.87,0,6.37,0,8.88,0.86,1.23,16.36,50.82,0,0,1.07,0,0
 24-34,0,0,0,0.67,8.88,1.32,0,34.68,0,0,0,3.14,0,1.41,2.79,0,2,0,0,8.6,3.78,20.08,0,0.81,16.57,365.85,0.99,2.96,1.36,0,0,32.73,0,0,5.63,0.61,4.39,72.56,0,0,5.77,0,0
 36-46,0,0,0,0,15.19,0,0,69.01,0,0,3.94,17.21,0.56,0,0,5.79,0.6,0,1.19,0,0,35.8,0,0,3.71,405.54,1.25,2.07,0,0,0,67.86,0,0,5.91,0,0.69,76.31,0,0,6.39,0,0
 48-58,0,0,0,0,18.04,0,0,146.29,3.03,5.05,3.03,21.56,0,1.73,0.55,4.76,0,0,1.61,0,1.05,54.01,0,1.66,8.49,509.68,3.76,2.16,2.85,0,0,8.3,0,0,9.46,0.46,0,89.25,0,0,9.34,0,1.32
 60-70,0,0,0.89,0,6.99,3.19,0,205.56,0,11.04,1.44,25.41,1.73,0,1.71,0,0.86,0,0,0,0,69.98,0,8.36,6.62,452.54,0,2.06,8.92,0,1.22,43.31,0,0,6.41,0,0,46.41,0,0.61,1.04,1.92,1.98
 72-82,0,0,1.15,0,4.9,10.49,0,246.72,1.01,4.58,3.65,42.57,2.59,0,3.62,0.51,2.62,1.38,3.75,0,0,88.34,4.71,2.77,11.54,387.41,0,0.88,7.01,0,3.84,17.53,0,0,0,0,0,30.88,1.37,0,6.37,3,8.49
 84-94,0,0,0.66,0,31.56,1.72,1.09,133.56,0.75,4.74,12.95,34.01,4.36,0,1.78,8.25,6.69,0,3.33,2.34,1.53,66.39,7.53,3.05,7.48,250.42,0,1.37,3.2,0,0,69.25,0,0,2.47,0.62,0,21.14,0.78,0.89,10.77,5.06,1.05
 96-106,0,0,0,0,11.31,8.91,2.83,125.6,2.56,3.33,0.64,32.61,10.04,0,0.97,2.68,0.94,0.58,5.99,1.8,0,72.66,1.73,0,4.43,198.29,2.63,4.48,2,0,1.51,66.5,0,0,0,0.6,0,17.26,0.85,0,16.23,0.61,4.39
108-118,0,0,0,0.74,16.07,11.2,3.28,125.92,0,2.97,0,28.62,6.9,0,0.71,5.09,4.97,3.26,1.09,2.84,4.3,64.07,9.28,5.76,6.91,191.71,1.02,3.5,7.97,0,2.98,40.51,0,0,0.46,0.43,0,2.39,2.12,2.28,10.13,0,4.52
120,0,0,2.96,0,41.14,1.85,0,150.84,0,7.52,0,64.61,9.4,0,0,24.35,4.52,11.17,2.11,0,0,100.17,0,7.63,2.12,444.52,4.57,0,1.25,0,7.89,45.81,0,0,0,0,0,19.33,0,0,20.73,0,0
