stage,axial,epidermis,eye,mesenchyme,neural,paraxial.mesoderm,somites,spinal.cord
  5-6,6.36,0,0,0,0,0,0,0
  7-9,0,0,0,0,13.33,7.05,0,0
 10-12,0,0,4.23,0,0,15.44,0,0
 14-21,0,0,0,0,0,0,1,0
 24-34,0,0,0,0,3.29,0,0,1.59
 36-46,0,0,0,0,2.14,0,0,1.65
 60-70,0,2.42,0,0,3.07,0,0,0
 72-82,0,0,0.69,0,8.01,0,0,0
 96-106,0,0,3.52,1.25,0,0,0,0
108-118,0,0,10.4,0,1.62,0,0,0
120,0,0,0,0,5.5,0,0,0
