stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,24.08,1233.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.08,0,0,0,0,0,0,0,0,0,0,0
  5-6,36.61,1117.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.94,7.94,0,0,7.11,0,7.22,0,0,0,0,0,0,0,0,0,0,0
  7-9,53.27,25.68,0,22.9,0,0,0,11.18,0,0,0,0,0,66.16,0,0,0,0,0,0,0,0,0,0,0,266.84,53.98,0,0,244.79,0,0,4.58,0,0,0,0,0,0,0,0,0,0
 10-12,7.59,6.19,0,34.58,0,4.44,0,53.61,0,0,0,0,0,26.8,0,0,0,0,0,0,0,0,0,0,0,806.33,102.17,0,0,325.17,0,6.84,8.5,8.55,53.6,0,8.98,0,0,0,0,0,0
 14-21,0,1.36,3.28,1.75,28,25.71,0,10.9,0,0,0,8.7,2.24,3.29,1.15,0,2.68,0,0,0,0.94,20.62,0,0,12.26,210.11,4.48,0,3.12,9.9,0,3.98,2.06,47.91,1.7,0.98,36.51,102.01,0,0,0,0,1.92
 24-34,0,0,6.95,2.2,15.43,3.06,0,50.79,0,0,0.63,8.07,0.59,0,5.54,3.51,11.26,1.36,2.6,0.61,5.03,60.05,0,1.73,26.22,652.89,3.17,17.74,3.13,0,0,5.67,0.86,0,17.41,0,17.39,185.49,0,0,31.26,0,2.95
 36-46,0,0,0,0,1.68,1.22,0,129.96,0,0,0.62,12.5,2.54,0,2.71,10.4,3.87,0.94,1.17,4.95,6.51,51.48,1.77,0.7,16.22,687.8,1.71,14.34,1.83,0,0,17.32,0,9.78,4.53,0,1.18,179.44,0,0,6.92,0,10.28
 48-58,0,0,0.46,0,14.4,0,0,366.01,0.81,1.28,7.75,46.85,5.06,0,0,8.36,1.88,12.22,1.12,12.3,1.91,74.7,1.54,2.02,14.83,745.3,0.91,13.28,1.47,0,0.59,13.7,0,0,6.28,1.36,0,180.29,0,0,10.3,0,2.73
 60-70,0,0,0,0,18.95,0,0,610.15,1.43,0,1.55,58.15,6.37,0,0.6,9.6,1.08,5.71,2.19,7.39,1.24,105.39,1.01,0.95,29.02,697.2,3.29,5.9,9.94,0,0,20.23,0,0,4.36,0,0,134.23,0,2.22,6.08,1.44,17.57
 72-82,0,0,4.74,0,12.89,2.28,0,793.57,0.49,0.65,11.16,60.52,29.93,0,0,19.33,2.64,1.4,1.07,17.66,0,87.73,0.79,4.73,4.96,668.89,1.79,12.53,7.73,0,0,5.74,0,0,5.29,0,0,75.03,2.44,4.47,13.98,2.23,3.95
 84-94,0,0,6.29,0,29.73,7.63,0.78,541.25,2.12,1.55,3.78,59.8,40.6,0,0,26.37,7.25,2.95,1.09,17.87,1.25,94.71,0,7.38,20.24,511.27,0.63,9.57,21.55,0,2.65,11.74,0,0,6.29,0,0,38.85,5.45,3.26,8.23,6.52,7.47
 96-106,0,0,6.79,0,19.87,0,1.46,497.08,2.91,2.37,4.48,74.88,16.73,0,2.35,14.09,9.91,1.25,3.38,22.76,0,77.01,1.38,2.43,5.31,366.59,1.27,34.02,12.03,0,0.79,11.7,0,0,3.25,1.18,0,24.23,5.8,5.08,8.83,8.35,4.25
108-118,0,0,1.59,0.49,17.83,2.57,0.64,425.9,0.95,1.84,6.62,51.91,16.31,0,0,14.3,1.36,7.35,3.33,24.26,0,69.16,0,2.87,13.52,604.64,0.6,14.92,13.4,0,2.72,10.96,0,0,7.75,0.51,0,24.59,3.28,0.63,8.81,4.97,0
120,0,0,0,0,29.68,7.91,1.14,226.07,7.84,1.33,1.98,48.71,17.34,0,0,19.99,3.8,2.88,1.07,9.65,0,121.77,0,2.47,17.56,868.85,1.1,9.49,23.57,0,2.03,9.69,0,0,7.61,0,0,21.89,17.28,0,4.89,0,0
