stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1421.03,25704.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765.13,0,0,0,0,0,0,0,0,0,0,0
  5-6,2605.66,33742.72,0,56.94,0,0,0,0,0,0,0,0,0,84.67,0,0,0,0,0,0,0,0,0,0,0,1000.92,91.86,0,0,142.85,0,599.37,0,0,0,0,0,0,0,0,0,0,0
  7-9,231.99,415.43,0,523.62,0,0,0,1366.3,0,0,0,0,0,309.17,0,0,0,0,0,0,0,0,0,0,0,10620.94,338.78,0,0,3641.22,0,30.7,149.44,0,9.82,0,0,0,0,0,0,0,0
 10-12,9.78,292.5,0,674.3,0,115.77,0,1284.96,0,0,0,0,0,138.87,0,0,0,0,0,5.32,0,0,0,0,3.87,10084.71,267.55,0,0,3803.04,0,32.55,70.55,14.65,348.8,0,25.49,22.04,0,0,0,0,0
 14-21,2.31,0,1.62,78.18,1185.7,296.87,0,796.52,0,2.33,0,183.88,41.56,9.02,5.54,2.3,31.69,1.22,3.79,5.59,7.78,513.6,1.95,0,443.86,7844.23,161.54,26.22,94.67,205.82,0,136.25,36.04,1006.62,59.01,44.95,1308.62,2384.24,0,0,33.06,0,7.51
 24-34,0.88,1.67,7.88,43.05,310.63,32.07,0,1332.81,11.3,18.77,12.98,231.06,9.38,0.67,19.49,14.31,29.7,31.91,32.53,15.28,26.59,943.49,16.73,6.98,407.2,10626.32,36.29,82.43,84.88,1,2.91,264.62,2.15,2.93,8.03,16.2,148.4,2280.65,0,0,186.18,0,40.31
 36-46,0,0,0.73,2.59,181.99,16.64,0,1869.04,5.1,33.37,31.27,333.5,7.62,0.59,9.6,24.44,5.57,50,11.62,11.2,10.26,797.69,6.97,21.89,225.77,9405.57,20.79,86.2,56.06,0,0,271.74,7.49,0,11.38,19.26,0,2024.57,0,1.23,92.76,0,24
 48-58,0,0,1.42,0.45,144.24,53.79,0,2910.86,13.12,31.15,27.92,696.02,15.8,1.28,12.12,8.6,9.68,16.26,20.38,26.42,16.11,1025.04,8.74,42.03,191.68,8405.97,16.69,45.46,41.63,0,3.06,146.32,2.43,0,17.57,6.6,0,1692.62,0,0.88,75.98,0,47.18
 60-70,0.81,0,0.7,0,181.38,74.49,0,3703.97,12.18,24.63,34.85,543.84,29.87,0,7.83,27.04,18.86,20.03,19.33,7.75,25.55,868.07,13.62,52.65,89.06,7129.9,11.45,41.79,42.05,5.14,21.17,145.93,1.28,0,6.26,5.78,0,909.94,3.16,17.2,57.81,4.36,41.53
 72-82,0,0,11.77,0,133.66,284.71,0,3248.53,10.07,25.7,32.08,544.07,34.01,1.17,21.57,36.83,14.03,18.55,18.19,4.09,7.18,1041.72,9.44,38.45,135.24,5271.82,1.83,51.71,54.63,0,6.31,70.17,0.85,0,0.65,3.98,0,524.73,14.28,25.17,124.65,19.64,29.68
 84-94,0,0,8.01,0.78,204.87,282.78,1.73,2020.03,8.09,24.95,28.82,451.23,57.69,1.4,15.42,49.15,18.82,23.77,24.54,7.16,37.53,846.35,11.17,50.9,123.23,3355.76,7.08,52.46,55.59,0,24.57,260.52,0,0,7.99,1.11,0,307.26,26.57,21.77,100.57,10.67,32.76
 96-106,0,0,18.07,0,186.35,416.86,1.86,1852.69,13.1,24.66,35.39,425.45,44.76,0,16.91,61.81,11.52,25.64,38.49,35.55,10.98,736.29,18.96,40.21,73,2657.04,13.74,64.85,58.84,0,17.45,244.63,0,0,6.71,1.26,0,174.04,21.97,16.11,125.75,37.93,63.29
108-118,0,0,7.19,1.68,227.5,352.54,15.42,1837.5,6.85,31.31,36.66,438.71,43.79,0,6.8,50.82,26.52,23.67,19.77,22.73,9.89,670.38,31.67,43.77,109.26,3968.35,13.31,60.47,54.35,0,20.67,221.73,0.63,0,10.11,1.29,0,152.49,22.84,14.47,92.73,15.51,24.64
120,0,0,15.23,0,256.33,340.26,2.93,1418.14,12.43,52.67,36.88,534.87,86.84,0,12.79,123.42,26.51,43.83,7.5,13.36,0,699.59,13.46,85.47,107.78,4523.04,5.4,90.48,66.77,0,14.1,161.26,0,0,10.62,2.84,0,180.04,12.13,13.97,155.02,42.63,3.17
