stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,93.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,8.77,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,6.29,0,0,0,3.67,0,0,0,0,0,18.6,0,0,0,0,0,0,0,0,0,0,0,209.67,0,0,0,9.53,0,3.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,21.15,0,4.61,0,74.84,0,22.36,0,0,0,0,0,43.5,0,0,0,0,0,0,0,0,0,0,0,653.15,9.22,0,0,113.73,0,0,0,27.33,0,0,0,0,0,0,0,0
 14-21,0,0,0,5.25,73.07,205.58,0,10.14,0,0.88,0,0,0.85,9.09,2.84,19.16,1.53,0,0,0,0,80.42,0,0,20.77,450.17,2.85,7.88,0,1.99,0,14.28,9.61,0,10.57,31.13,28.8,0,0,19.74,0,11.47
 24-34,0,0,0,1.36,37.39,19.56,0,15.25,0,5.8,4.68,5.47,0,0,11.23,52.05,4.09,1.7,7.32,0.65,2.83,356.52,1.56,0,36.01,694.18,0.99,14.95,5.76,0,0,17.14,0,0.85,1.71,9.48,74.55,0,0,140.89,0,18.72
 36-46,0,0,0,0.56,44.65,0.81,0,100.52,0,5.35,20.56,14.12,0,0,10.11,31.74,1.79,3.33,7.05,0,5.6,378.04,0,0,22.62,589.03,1.29,14.82,0.61,0,0,37.54,0,0,0,0,180.23,0,0,52.27,0,23.52
 48-58,0,0,0,0,40.73,1.61,0,286.49,0.9,13.73,23.68,15,5.08,0.57,3.95,38.39,0.94,5.21,1.57,7.28,2.62,468.4,0,0.79,27.57,702.15,4.09,2.03,1.26,0,0,27.11,0,0,0,0,247.65,0,1.28,58.76,0,86.91
 60-70,0,0,0,0,71.52,6.39,0,252.95,1.28,15.97,19.54,17.94,1.9,1.21,6.05,41.08,1.23,6.65,7.64,0,0,733.37,0,4.68,13.15,486.88,0.68,1.89,7.84,0,0,31.73,0,0,0,0,181.77,26.45,3.83,20.38,2.71,68.24
 72-82,0,0,1.84,0,42.36,17.97,0.59,150.77,2.16,1.87,23.03,20.21,6.84,0,10.92,51.8,7.72,2.42,7.12,5.43,4.69,963.94,2.13,17.06,15.98,366.08,1.05,3.45,1.5,0,0,13.21,4.38,0,0,0,115.08,48.81,3.98,33.07,1.93,36.94
 84-94,0,0,0,0,43.36,14.09,0,116.14,3.3,6.23,7.95,10.86,8.85,0,7.7,63.75,7.75,3.99,5.38,0,15.44,836.12,2.62,4.76,19.66,273.24,11.88,1.21,3.53,0,0,40.57,0,0,0,0,86.86,71.25,4.18,22.76,0,10.25
 96-106,0,0,1.1,1.03,51.82,21.34,0,77.81,4.52,14.68,15.16,36.93,14.38,0,17.87,81.42,10.11,3.93,7.41,2.56,4.71,470.73,5.29,0.93,11.76,164.46,5.55,1.13,14.78,0,8.45,74.8,0,0,1.28,0,28.97,62.39,1.27,36.93,7.35,31.66
108-118,0.67,0,1.21,0,41.88,13.32,0.69,91,1.7,24.11,0.73,23.15,18.89,0,18.43,113.07,6.09,3.44,13.09,0,34.38,588.09,2.88,11.65,14.11,286.97,7.84,5.1,12.41,0,23.86,67.82,0,0.85,0,0,20.49,89.5,0,27.66,5.65,17.82
120,0,0,0,0,101.66,63.83,5.3,107.41,13.33,28.49,8.76,64.33,24.73,0,26.8,196.17,6.22,2.12,41.59,8,7.47,940.42,0,4.03,13.28,511.08,38.53,8.23,3.28,0,0,65.53,0,1.73,0,0,103.48,79.11,5.26,35.91,2.7,0
