stage,blastomeres,epidermis,eye,fin_epithelia,glial,mesenchyme,muscle,neural,spinal_cord
  5-6,7.97,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,3.63,0
 10-12,0,0,0,0,0,0,0,5.06,0
 14-21,0,0,0,0,0,0,0,0,0.86
 24-34,0,4.45,0,0,0,0.83,0,0,0
 36-46,0,0,0,0,0,0.58,0.73,1.13,0
 48-58,0,0,0,0,0,0,0,3.74,0
 60-70,0,0,3.32,0,0,0,0,0.73,0.6
 72-82,0,0,1.98,0,0,0,0,2.27,0
 84-94,0,0,0,0,0,0,0,4.04,0
 96-106,0,0,0,3.79,0,0,0,0,0
108-118,0,0,0,0,1.45,0,0,0,0
