stage,axial,blastomeres,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,27.79,677.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.48,0,0,0,0,0,0,0,0,0,0,0
  5-6,31.55,858.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.97,0,0,0,18.51,0,7.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,24.46,38.03,31.61,0,0,0,70.34,0,0,0,0,0,52.16,0,0,0,0,0,0,0,0,0,0,0,669.75,32.24,0,0,173.29,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,17.63,46.69,0,0,0,43.02,0,0,0,0,0,13.65,0,0,0,0,0,0,0,0,0,0,0,555.04,17.21,0,0,201.65,0,0,0,0,11.65,0,7.77,0,0,0,0,0,0
 14-21,0,0,1.96,14.91,1.77,0,0.96,0,0.82,0,0,0,0,0,0,0.84,0,0.92,0,0,5.34,0,0,3.44,77.6,3.25,0,1.78,1.93,0,2.63,1.12,16.51,0.91,7.63,36.43,33.73,0,0,0,0,0
 24-34,0,0,0.59,1.97,0.91,0,16.93,0,0,0,5.55,0,0,0,2.7,0.62,0,0,0,0,14.73,0,0,5.8,227.65,0,1.12,0.95,0,3.82,6.9,0,0,0,0,4.63,52.15,0,0,2.78,0,1.01
 36-46,0,0,0,0,0,0,31.64,0.85,0,0,6.91,0,0,0,0,0,0,1.19,0,0,15.56,0,0,1.85,256.46,0.62,0,2.98,0,0,5.97,0,0,0,0,0,66.05,0,0,4.42,0,0.64
 48-58,0,0,0.43,3.53,0,0,56.58,0,1.03,1.27,10.41,0,0,0,0,0,0,0.42,0,0,21.37,0,0.48,1.06,213.93,0.55,1.65,0,0,0,2.95,0,0,0,0,0,54.31,0,0,1.33,0,7.01
 60-70,0,0,0,1.77,0,0,110.73,0,0,0,9.6,6.9,0,0,0,0,0,0,1.06,0,22.44,0,1.52,3.13,262.02,0,0.88,0,0,0,5.95,0,0,0,0,0,32.5,0,3.01,0,0,0
 72-82,0,0,0,2.32,0,0,75.01,0,0,0,5.93,0,0,2.04,1.75,0,0,0,0,0,18.88,0,0.55,3.05,127.67,0,1.44,0.51,0,0,1.22,0,0,0,0,0,6.96,0,0,0,3.3,3.76
 84-94,0,0,0,13.62,7.66,0,65.55,0,0.58,1.05,9.16,0,0,0,0.55,0,0,0,0,0,25.97,0,5.02,2.15,81.39,0,0,0.66,0,0,5.67,0,0,0,0,0,7.78,0,0.63,0,0,0
 96-106,0,0,0,2.23,0,0,22.41,0,1.39,0.65,11.23,1.11,0,0,0.65,0,0,0,0,0,32.74,2.99,0,0,71.38,0,0.67,1.22,0,0,4.13,2.06,0,0,0,0,3.45,1.04,0,5.02,0,0
108-118,0,0,0,3.97,0,0.92,44.74,0,0,0,15.15,1.71,0,0,3.07,0.41,0.92,2.32,0,0.61,11.49,0,0.46,1.35,107.6,0,0,0.72,0,0,2.43,0,0,0,0,0,3.86,5.48,0,1.27,0,0.99
120,0,0,0,2.71,0,0,24.14,1.76,0,0,5.22,2.57,0,0,0,0,0,1.76,2.32,0,17.21,0,0,1.9,89.59,0,1.57,0,0,0,11.45,0,0,0,0,0,0,0,0,0,0,1.1
