stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,230.37,2105.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.23,0,0,0,0,0,0,0,0,0,0,0
  5-6,415.12,4491.13,0,30.24,0,0,0,0,0,0,0,0,44.54,0,0,0,0,0,0,0,0,0,0,0,384.12,0,0,0,68.86,0,66.96,0,0,0,0,0,0,0,0,0,0,0
  7-9,420.57,101.24,0,395.43,0,0,516.64,0,0,0,0,0,835.41,0,0,0,0,0,0,0,0,0,0,0,4014.27,216.88,0,0,1354.75,0,0,48.68,0,0,0,0,0,0,0,0,0,0
 10-12,9.55,176.4,0,223.81,0,44.31,487.46,0,0,0,0,0,129.84,0,0,0,0,0,0,0,0,0,0,0,3518.36,71.16,0,0,1382.14,0,0,8.5,13.88,107.1,0,25.25,3.51,0,0,0,0,0
 14-21,0,1.36,1.05,80.92,718.74,26.16,221.89,0,0,0,14.25,15.58,7.34,7.41,0,1.14,0,0,0,0.89,289.86,2.53,0,273.51,907.29,10.3,8.14,5.07,21.66,0,0.96,0.91,400.21,7.36,43.92,482.87,375.73,0,0,1.7,0,0
 24-34,0,0.83,0.8,15.85,168.3,4.76,156.6,0.68,3.4,2.92,15.07,6.49,0,3.6,0,0.62,1.21,5.66,1.88,3.53,399.37,0,2.1,186.53,1370.67,19.17,21.67,14.88,0,0,3.39,0,0.93,1.58,4.44,51.53,380.41,0,0,14.26,0,0.69
 36-46,0,0,0.73,3.12,49.49,2.51,221.91,1.26,4.25,3.21,32.47,3.67,0,14.21,0,5.09,9,0.7,2.17,10.13,413.07,0,5.2,137.44,1961.79,9.77,23.13,8.42,0,0,0,0.98,0,0,7.73,1.85,484.62,0,1.67,14.26,0.78,1.04
 48-58,0,0,0,0,74.94,0,674.83,1.62,10,22.68,122.75,0,0,7.76,0.47,0,10.62,0.94,1.41,3.68,633.55,3.09,11.57,98.46,2334.15,18.74,7.77,8.58,6.64,1.01,2.13,0,0,0.73,11.46,0,606.17,0,2.73,5.43,0,3.38
 60-70,0,0,0,0,44.59,0.85,774.46,6.97,18.85,16.89,79.17,0,0,3.23,2.67,0.95,7.94,0,0.68,2.05,600.74,0,16.56,64.72,1678.84,23.79,7.65,3.6,0,4.78,10.17,0,0,0.73,3.94,0,372.29,0,13.16,9.94,0,0
 72-82,0,0,3.18,0,25.3,2.71,576.65,6.78,2.28,16,154.76,4.73,0.5,4.15,6.14,0,11.65,0.68,0,13.08,1041.96,0,14.58,115.5,1396.65,6.09,17.79,5.41,0,18.35,1.51,0,0,0,1.65,0,213,4.94,13.88,13.08,18.6,11.99
 84-94,0,0,3.81,0,47.84,6.73,408.84,7.7,10.61,19.89,95.38,4.73,1.99,9.7,11.47,1.2,24.78,0,0,4.39,851.33,1.37,27.13,109.15,878.3,14.69,10.56,8.23,0,17.2,2.87,0,0,0,2.59,0,162.25,8.71,16.53,7.57,17.82,0.8
 96-106,0,0,3.13,0,38.15,0,322.92,9.43,12.78,8.3,148.93,15.25,0,5.44,11.27,7.5,24.06,0.92,12.58,1.06,953.57,0,15.89,91.52,705.74,15.04,25.53,9.82,0,15.13,2.8,1.35,0,0.73,7.61,0,79.78,14.57,29.14,12.9,16.24,10.21
108-118,0,0,1.66,0,22.13,10.46,280.42,15.51,15.79,13.97,159.67,9.02,0,7.04,16.35,9.24,48.51,1.48,0,4.4,882.32,1.15,9.6,85.1,996.78,13.14,20.8,11.99,0,20.72,8.54,0,0,0,5.93,0,77.2,8.38,17.25,16.15,20.6,8.16
120,0,0,0,0,8.02,1.88,259.99,28.29,9.25,15.75,127.45,3.68,0,7.5,10.53,2.56,40.07,0,1.86,4.74,662.46,4.72,14.54,48.6,964.32,26.96,30.61,17.85,0,47.27,3.26,0,0,0,0,0,38.6,4.81,37.7,10.91,18.96,3.64
