stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,459.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,43.42,174.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.42,0,0,0,0,0,19.09,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,17.97,0,0,0,0,0,19.99,0,0,0,0,0,0,0,0,0,0,0,64.3,17.94,0,0,9.14,0,0,10.61,0,0,0,0,0,0,0,0,0
 10-12,0,7.52,0,11.79,0,4.95,0,11.79,0,0,0,0,0,16.81,0,0,0,0,0,0,0,0,0,0,0,285.11,11.32,0,0,60.23,0,0,4.94,0,7.17,0,0,0,0,0,0,0
 14-21,0,0,0,0,14.9,2.63,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,12.12,0,0,15.29,40.87,0.96,0,2.16,0,0,4.02,0,6.14,0,9.12,23.52,0,0,1.45,0,0
 24-34,0,0,0,0,3.42,2.91,0,7.65,0,0,0,2.02,0,0,0,0,0.69,0,0,0,0.78,9.83,0,0,9.57,105.69,1.68,2.84,1.4,0,0,13.8,0,0,0,2.92,27.1,0,0,8.22,0,0.79
 36-46,0,0,0,0,10.02,0,0,21.77,0,0,0,7.33,0,0,0,3.5,1.53,0.65,0,0,0,15.71,3.23,0,3.67,230.6,13.92,9.55,0,0,0,27.28,0,0,15.54,0,37.88,0,0,2.2,0,12.04
 48-58,0,0,0,0,8.47,2.19,0,50.51,0.94,0,2.71,17.34,1.54,0,0.42,3.11,0,0.51,0,0,1.69,22.82,1.84,0,2.18,146.85,0,0,0.55,0,0,0.95,0,0,0,0,30.32,0,0,10.58,0,0
 60-70,0,0,0,0,10.87,0.59,0,74.87,0,0,1.65,29.43,0,0,0,11.37,0.6,0.61,0,0,2.45,18.59,0,0,2.46,196.58,0,0.98,0.83,0,0,22.37,0,0,0,0,37.97,0,0,5.01,0,0
 72-82,0,0,1.36,0,0.94,0.71,0,75.89,0.59,0,0,10.6,1.32,0,0,1.84,0.7,0,0,0,0,31.57,1.5,0.63,1.97,158.52,0.72,0,2.56,0,0,1.47,0,0,0.5,0,18.55,0.74,1.77,3.68,0,4.1
 84-94,0,0,2.31,0,3.77,0,0,74.77,0,0,0,9.23,1.31,0.77,0,7.51,0.78,2.55,0,0,0.72,22.28,0,0,4.12,70.26,1.43,6.42,1.1,0,0,13.91,0,0,0,0,14.38,1.46,1.52,4.75,0,0
 96-106,0,0,0,0,3.12,4.84,0,52.2,0,9.73,2.44,16.57,0,0,0,2.15,2.6,0.81,2.39,0.6,0,26.06,0,1.34,1.94,78.27,0,2.44,3.52,0,1.67,8.55,0,0,0,0,2.98,0,0.88,1.39,1.78,0
108-118,0,0,0,0,6.26,0,0.47,55.02,0.49,1.78,0,9.19,0,0,0,10.04,1.58,7.02,1.43,0.59,3.12,24.97,0,0.49,2.88,111.86,0,4.72,1.13,0,0,5.96,0,0,0,0,1.33,0,0,0.72,0,0.51
120,0,0,0,0,2.44,6.56,0,27.55,0,1.42,0,12.02,15.57,0,0,2.54,0,0,0,4.65,1.33,18,0,0,5.23,259.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.33,0
