stage,epidermis,glial,gut,mesenchyme,mucous,neural,periderm,taste,xanthophores
 48-58,0,0,0,0,0,1.44,0,0,0
 60-70,0,0,0,0,0,9.3,0,0,0
 72-82,8.79,0,0,1.42,0,2.23,0,0,0
 84-94,4.73,0,0,0,0,4.55,0,0,0
 96-106,20.06,0,3.34,1.27,0,5.61,1.23,0,15.32
108-118,16.14,0,2.13,1.49,0.53,0,0,0.48,11.09
120,51.72,4.59,0,0,0,4.95,0,1.99,3.14
