stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.01,488.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0
  5-6,14.81,276.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,6.67,0,0,0,0,0,0,0,0,0,0,0,0,16.05,0,0,0,0,0,0,0,0,0,0,0,59.42,6.18,0,0,34.42,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,4.94,0,28.04,0,37.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.59,0,0,0,32.16,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,12.02,38.02,199.36,0,11.66,0,4.12,0,2.7,12.27,0,1.66,0,0,0,0,3.21,0,14.26,0,0,17.63,57.11,2.86,0,0,0.83,0,0,4.99,15.87,4.08,22.15,19.31,0,0,129.24,0,0.97
 24-34,0,0,0.66,2.81,57.52,30.36,0,36.16,0,13.61,1.31,23.33,7.56,0,1.04,5.09,0.63,8.27,2.03,2.19,6.92,19.16,5.23,0,11.05,139.03,0,0.77,27.48,0,0,1.88,0,45.44,0,9.71,32.49,0,0,589.12,0,5.38
 36-46,0,0,2.02,1.46,42.31,0,0,19.42,0,24.48,1.62,29.82,4.61,0,0,6.56,0,85.42,1.93,1.62,27.32,10.1,2.22,0,11.65,130.46,0,2.98,9.18,0,0,1.64,0,15.48,0,0,33.5,0,0,95.55,0,4.94
 48-58,0,0,0.74,0,40.79,0,0,53.09,1.13,11.27,1.55,48.14,0.91,0,0.65,3.22,0,142.68,8.05,2.99,18.86,20.12,6.32,0,5.66,62.81,0,2.94,17.35,0,0.4,2.96,0,5.16,2.18,0,16.52,0,0,33.74,1.4,43.2
 60-70,0,0,0,0,43.07,0,0,125.43,0.94,21.71,0.67,73.63,14.55,0,0,5.78,0.86,336.94,11.35,7.59,5.98,23.39,0,0,5.39,123.62,0,1.74,39.64,0,0,10.29,0,2.39,0,0,16.77,0,0,30.33,0,42.93
 72-82,0,0,0.88,0,48.65,1.19,0,281.23,1.38,3.99,2.88,96.08,12.51,0,4.86,5.09,0.95,359.73,35.48,2.24,13.45,53.55,4.67,2.03,7.8,118.73,0,4.54,59.79,0,0,0.76,0,3.34,0,0,12.11,9.46,2.24,33.53,1.81,36.45
 84-94,0,0,3.15,0,104.87,0.72,0,258.22,2.66,12.55,1.65,105.25,19.15,0,0,5.4,1.99,494.86,20.78,8.65,23.27,27.15,6.47,0,6.75,62.19,0,6.53,72.9,0,0.57,1.52,0,13.29,0,0,7.92,9.33,0,44.8,1.73,43.48
 96-106,1.12,0,1.07,2.26,111.43,1.49,0,523.05,0.9,15.08,1.73,249.56,19.35,0,1.61,11.75,5.17,535.01,66.11,25.24,5.86,51.37,10.97,5.14,4.92,104.66,1.7,10.67,121.16,0,0,8.2,0,4.41,0,0,2.56,4.57,0,30.31,2.82,67.36
108-118,0,0,1.52,0,122.99,6.51,9.23,522.37,0.54,17.76,0.43,162.04,18.08,0,0,10.27,2.85,844.93,36.61,11.6,11.96,40.42,2.61,5.54,1.56,115.14,0,9.87,69.67,0,0,10.39,0,3.6,0,0,0.75,16.25,0,46.46,2.75,58.54
120,0,0,1.22,4.41,89.87,0,0,270.49,0,4.96,17,167.5,49.03,5.2,0,16.8,5.91,532.65,38,12.36,0,29.2,3.81,0,6.66,94.94,0,0,158.19,0,2.54,2.39,0,4.13,0,0,0,7.87,0,40.8,13.18,30.57
