stage,eye,glial,immune,mesenchyme,neural
 14-21,0,0,4.17,0,0
 24-34,0,0,13.07,0,0
 36-46,0,0,17.36,0,1.05
 48-58,0.69,0,44.55,0,1.57
 60-70,0,0,120.47,0,0.6
 72-82,1.45,0,93.76,0,0
 84-94,0,0,151.14,0,0
 96-106,0,0,202.47,0,7.07
108-118,4.02,0,193.99,1.29,4.7
120,5.78,8.34,218.67,0,3.91
