stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,44.77,438.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,32.89,778.9,0,0,0,0,0,0,0,0,0,0,14.25,0,0,0,0,0,0,0,0,0,0,0,24.07,14.56,0,0,27.09,0,16.59,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.81,34.41,0,5.52,0,0,79.93,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,673.48,13.32,0,0,185.62,0,0,3.79,0,0,0,0,0,0,0,0,0,0
 10-12,0,30.05,0,139.57,0,0,193.68,0,0,0,0,0,4.71,0,0,0,0,0,0,0,0,0,0,0,1852.39,96.62,0,0,615.48,0,0,3.03,0,62.93,0,36.48,5.88,0,0,0,0,0
 14-21,0,0,0,26.97,446.77,51.64,95.24,0,0,0,44.02,17.15,0,4.45,0,8.36,0,0,0,1.08,342.68,0,0,202.65,1462.69,18.65,1.93,15.33,34.06,0,3.62,7.66,124.58,12.83,1.33,126.98,384.32,0,0,10.47,0,0
 24-34,0,0,0,14.53,505.3,17.54,105.89,1.87,14.71,4.07,47.84,8.17,0,55.14,1.23,10.4,4.91,3.61,3.58,0,633.74,8.29,0,242.11,1733.6,3.49,0.98,21.47,0,0.99,22.04,1.47,0,6.89,0,30.76,627.47,0,0,200.09,0,0
 36-46,0,0,0,3.05,271.62,0.76,54.01,0.59,18.39,15.28,155.36,7.51,0,84.78,0,0,2.22,2.09,0,0,471.92,1.76,10.71,141.1,891.4,4.31,3.23,12.66,0,0,23.84,5.56,0,3.57,0.7,0,323.46,0,2.27,207.26,0,0.57
 48-58,0,0,0,3.17,170.37,0.45,133.49,0.6,34.09,17.9,293.5,1.55,0,49.73,0.48,1.7,2.13,0.83,3.86,1.12,572.56,0.89,12.43,116.47,662.82,11.65,0.8,11.78,0,1.12,15.64,0.65,0,2.41,0,0,160.53,0,0.89,161.53,0.5,0.92
 60-70,0,0,0,0,201.51,0,117.52,0,86.64,14.28,199.88,2.6,0,38.26,3.56,0,3.11,1.16,0,10,603.8,0.7,15.61,48.31,369.95,1,2.13,8.78,0,26.53,13.82,0,0,1.44,0,0,47.98,0,2.59,131.45,5.83,6.89
 72-82,0,0,0,0,162.79,9.85,125.39,0,50.81,21.51,146.94,2.49,0,31.32,0.65,2.97,3.8,0,3.41,0,910.88,1.63,32.89,91.78,363.11,1.47,3.14,14.37,0,40.75,6.59,0,0,9.88,0,0,37.17,1.03,23.19,304.17,28.59,12.85
 84-94,0,0,0,1,384.51,0.78,144.24,0.69,114.19,11.69,120.44,3.49,0,31.83,1.36,7.16,1.99,0,0,0.91,658.78,6.48,40.84,55.48,261.14,3.99,2.89,23.34,0,39.71,5.65,1.4,0,17.52,0,0,12.94,5.29,7.81,245.6,18.69,3.14
 96-106,0,0,0,0,506.67,5.93,150.29,1.63,169.06,12.72,104.51,3.89,0,28.28,5.64,2.89,0,4.69,2.99,2.16,943.46,3.89,37.73,111.13,308.74,3.02,13.05,24.9,0,67.17,18.59,0,0,2.35,0.6,0,21.59,5.26,18.71,392.34,28.16,10.83
108-118,0,0,0.52,0.94,594.69,8.88,96.13,0.49,245.4,18.52,104.11,5.17,0,19.44,2.83,5.72,4.67,4.65,6.46,0,915.61,2.69,20.45,99.81,353.14,9.86,5.17,18.97,0,114.08,3.6,1.06,0,8.65,0.43,0,8.58,2.89,15.68,359.05,35.33,4.23
120,0,0,0,0,526.39,0,98.89,0,212.92,14.26,140.18,3.49,0,30.2,7.2,10.14,0,0,9.35,0,823.84,14.78,33.85,84.58,352.51,3.28,1.46,25.58,0,65.65,1.36,0,0,0,0,0,13.59,9.77,10.2,303.91,62.3,0
