stage,axial,blastomeres,endoderm,epidermis,glial,immune,mesenchyme,neural,periderm,spinal.cord,xanthophores
  3-4,9.79,42.26,0,0,0,0,0,0,48.98,0,0
  5-6,27.2,8.79,0,0,0,0,0,0,0,0,0
  7-9,0,0,3.23,0,0,0,0,0,0,0,0
 36-46,0,0,0,0,0,0,0.71,0,0,0,0
 60-70,0,0,0,0,0,0,0,0,0,0,0.79
 72-82,0,0,0,0,0,1.18,0,0,0,3.21,0
 84-94,0,0,0,0.82,1.14,0,0,0,0,0,0
 96-106,0,0,0,0,0,0,0,0.85,0,0,0
108-118,0,0,0,0,0,0,0,0,0.56,0,0
