stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,61.29,1466.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,35.18,1873.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.56,13.91,0,0,13.15,65.17,0,0,0,0,0,0,0,0,0,0,0
  7-9,78.05,154.27,0,163.45,0,5.98,0,520.78,0,0,0,0,0,82.49,0,0,0,0,0,0,0,0,0,0,0,3340.86,122.38,0,0,1131.21,9.12,7.62,0,0,0,0,0,0,0,0,0,0
 10-12,0,99.49,0,197.1,0,22.21,0,386.96,0,0,0,0,0,77.28,0,0,0,0,0,0,0,0,0,0,0,2955.4,5.46,0,0,852.99,0,17.6,0,138.04,0,6.05,8.05,0,0,0,0,0
 14-21,0,0,0,1.77,12.4,3.61,0,6.32,0,0,0,1.25,0.85,0,0,0,0,0,0,0,0,4.75,0,0,4.85,130.43,1.8,0,0,1.09,4.16,0,9.83,0,0,3.66,31.32,0,0,0,0,0.84
 24-34,0,0,0,0,3.91,0,0,27.52,0,0,0,5.98,0,0,1.55,0,0.74,0,0,0,0,11.3,0,0,4.93,347.29,0.8,2.49,0,0,1.58,0,0,0.98,2.34,2.18,72.43,0,0,10.09,0,2.54
 36-46,0,0,0,0,7.52,1.07,0,102.66,4.65,0,9.54,11.49,0,0,0,2.75,1.57,0,3.76,4.9,0,28.22,0,0,15.89,498.64,2.31,2.2,0,0,5.81,0,0,0,5.85,0,113.04,0,0,0.63,0,0
 48-58,0,0,0,0,5.98,0,0,102.19,7.82,4.37,1.96,17.84,1.15,0,0,0,0,0.62,0.48,0,0,31.46,0,2.11,6.59,494.15,2.65,2.37,3.69,0,12.01,0,0,0,5.19,0,58.08,0,0,7.9,0,2.41
 60-70,0,0,0,0,0.64,0,0,113.63,2.95,1.49,5.22,26.14,0,0,0,16.7,0,6.89,0,1.35,0,21.41,0,0,2.9,409.5,0,0,0,0,0,0,0,4.67,8.69,0,36.27,0,0,8.7,0,0
 72-82,0,0,0,0,1.21,0.56,0,123.25,12.55,0,2.14,4.18,0,0,0,3.44,0,11.47,0,9.13,0.49,13.15,0,0.55,6.95,254.41,0,1.38,2.28,0,0.9,0,0,0,2.25,0,9.77,0,2.12,4.06,3.97,8.35
 84-94,0,0,1.05,0,0.7,2.11,0,57.23,2.67,0,0,5.88,0.69,0,0,2,0,16.9,2.78,9.62,0,5.96,0.78,0,5.87,110.71,0,7.21,0,0,3.69,0,0,0,6.07,0,20.11,0.9,0.88,1.71,0,0
 96-106,0,0,1.28,0,1.48,0,0,27.14,4.95,0,3.57,11.23,2.04,0,0,6.09,0,10.34,0,0,0,11.37,0,0.76,10.67,79.81,0,0.58,0,0,0.99,0,0,0,3.46,0,0,0,0,0,0,7.77
108-118,0,0,0,0,2.27,3.81,0.77,21.97,2.22,0,0,3.66,0.71,0,1.52,1.19,0,18.88,0,0,0.58,5.23,0,0,3.94,75.94,0,0,0,0,2.42,0,0,0,6.19,0,1.21,0,0,0,0,0
120,0,0,0,0,6.02,4.34,0,31.25,8.78,0,0,22.37,0,0,0,4.43,0,51.37,0,0,0,7.18,0,9,3.64,307.18,0,1.29,0,0,0,0,0,0,4.97,0,4.78,0,0,5.52,0,0
