stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,17.22,1031.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.61,0,0,0,0,0,0,0,0,0,0,0
  5-6,36.67,539.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,7.17,0,10.85,0,0,22.61,0,0,0,0,0,14.23,0,0,0,0,0,0,0,0,0,0,0,334.01,38.06,0,0,152.57,0,3.33,11,0,0,0,0,0,0,0,0,0,0
 10-12,0,45.07,0,74.19,0,0,113.74,0,0,0,0,0,89.17,0,0,0,0,0,3.73,0,0,0,0,0,905.32,27.38,0,0,408.44,0,18.19,0,8.55,33.1,0,7.28,0,0,0,0,0,0
 14-21,0,0,1.05,9.72,173.57,42.89,50.86,0,6.23,0,11.39,3.92,3.34,2.22,0,6.65,0,0.93,0,3.43,42.42,0,0,44.42,941.21,7.28,1.09,2.68,12.54,0,1.03,0,83.21,3.65,26.63,140.26,225.6,0,0,8.96,0,0.84
 24-34,0,0,1.77,3.29,119.37,3.75,38.67,0,34.94,2.49,30.68,0,0,8.3,0,3.52,0.92,11.44,2.39,0.64,116.21,1.78,0.89,54.53,1605.4,5.87,17.83,5.27,0,0,4.77,0,1.03,0,9.22,23.36,491.24,0,0,50.2,0,1.54
 36-46,0,0,0,0,52.39,0,31.21,5.68,28.49,19.57,61.78,2.53,0,3.42,1.03,0.83,0.65,12.68,0,0.58,118.71,0.65,1.36,43.05,835.86,6.53,31.77,5.97,0,0.97,17.08,0,0,0,5.67,0,435.35,0,0.62,22.54,0,4.31
 48-58,0,0,0,0,51.22,0,48.42,0,9.16,28.48,95.95,0.49,0.98,0,0,1.87,0,11.16,0,0.87,125.86,0.44,3.9,42.86,335.72,2.45,18.88,7.13,0,0,8.39,0,0,0,0.4,0,250.86,0,0.81,16.86,0,10.55
 60-70,0,0,0,0,57.45,0,64.37,1.97,25.57,41.12,149.81,4.35,1.77,1.38,0,0,0,16.07,7.89,6.42,231.95,0.63,5.72,22.43,191.51,0,27.17,5.06,0,1.84,5.49,0,0,0,1.34,0,145.98,0,5.31,12.77,1.73,36.87
 72-82,0,0,0.68,0,31.86,0.96,51.52,0.51,6.58,35.68,135.68,0.73,0,3.13,0,0.68,3.1,35.12,0,0.49,242.42,0,5.33,23.15,210.91,4.04,34.99,8.85,0,2.41,1.8,0,0,3.77,2.31,0,50.16,0.62,2.34,20.62,9.27,10.52
 84-94,0,0,1.16,0,57.13,1.54,47.1,0.73,15.15,32.27,92.93,4.8,0,1.66,2.62,3.38,6.74,32.75,0,0,230.99,0.59,7.14,20.61,132.21,1.41,22.78,10.05,0,0,6.66,0,0,0.74,0.55,0,71.36,1.59,11.48,33.37,4.3,11.58
 96-106,0,0,0,0,37.44,2.85,98.32,0.67,16.21,28.59,95.75,2.85,0,0,1.97,2.81,0.57,27.8,1.69,0,186.37,2.71,13.16,19.47,104.57,0.79,25.8,8.58,0,0.79,5.02,0,0,0.71,0.8,0,21.89,2.08,7.58,57.96,10.17,1.69
108-118,0,0,0.62,0,55.16,1.7,49.77,0,6.19,25.44,113.77,2.46,0,1,0,0.41,2.78,27.1,1.74,0,224.8,2.47,8.52,16.8,155.54,2.44,28.32,13.35,0,2.37,1.63,0,0,0,2.39,0,20.44,1.82,2.46,48.94,6.33,2.03
120,0,0,0,0,42.11,0,81.33,0,22.19,29.9,130.24,3.22,0,3.83,0,1.4,0,4.01,0,0,171.77,0,12.94,5.24,197.2,8.47,12.82,10.1,0,0,3.22,0,0,1.22,1.37,0,27.29,0,1.95,30.54,17.79,3.64
