stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,10.75,594.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.63,0,0,0,0,0,0,0,0,0,0,0
  5-6,28.06,208.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,19.76,0,26.84,0,0,23.83,0,0,0,0,0,17.62,0,0,0,0,0,0,0,0,0,0,0,345.75,9.03,0,0,123.04,0,0,8.66,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.31,0,52.17,0,0,37.01,0,0,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,357.47,0,0,0,120.97,0,4.33,4.37,0,9.01,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.04,15.84,7.72,11.75,0,0,0,6.45,0.85,0,0,0,0,0,0,0,0,8.86,0,0,11.6,97.88,1.79,2.44,0,1.12,0,9.13,0,15.18,1.81,10.32,46.56,36.31,0,0,1.16,0,0
 24-34,0,0,1.56,1.36,11.85,0,22.95,0.91,0.68,0.61,6.29,0,0,4.66,1.36,0,0,0,0.73,2.83,38.61,0,0,14.11,397.72,7.66,20.65,4.62,0,0,62.04,0,0,1.58,9.64,8.37,92.19,0,0,16.92,0,0.77
 36-46,0,0,0,0,18.46,1.13,20.31,0.68,0,16.64,11.4,0.72,0,5.53,2.57,0,0,0,0,0,36.53,0,0,14.59,759.33,7.64,10.11,0.59,0,0,70.39,0,0,0.59,2.65,0.9,161.48,0,0,15.79,0,10.89
 48-58,0,0,0,0,17.5,0,71.92,6.6,12.3,0.48,29.68,0.49,0.49,17.06,0.45,0,0.98,0.68,0.39,1.65,44.46,0.82,1.01,10.03,806.97,2.4,17.22,0.4,0,0.56,34.33,0,0,0,0,0,193.5,0,0,11.52,0,12.14
 60-70,2.52,0,0.89,0,50.68,0,679.96,3.25,6.91,10.85,73.53,0.85,0,0,8.78,0,0,1.63,1.41,0,118.03,2.15,0,11.12,1178.36,12.68,12.91,0.71,0,0,28.75,0,0,2.11,1.38,0,283.01,0,3.46,9.59,0,8.11
 72-82,0,0,0.53,0,14,0.69,978.74,1.21,2.19,4.87,98.31,1.91,0,3.4,5.96,1.15,0.93,2.41,0.8,0,202.53,4,4.56,16.89,1323.03,0,24.94,4.85,0,0,31.91,0,0,4.35,0,0,192.23,3.37,3.83,16.96,6.61,0.82
 84-94,0,0,3.73,0,35.39,9.39,849.79,0,8.75,8.88,81.25,9.29,0.91,0.8,9.58,2.47,0.86,9.13,2.64,6.11,160.35,7.01,8,22.65,1039.32,3.89,20.53,6.72,0,1.66,80.14,0,0,1.04,0,0,135.54,0.61,8.91,26.81,4.99,14.74
 96-106,0,0,3.31,0,34.21,18.52,1052.4,4.47,3.85,0.59,122.01,4.77,0,4.16,12.27,1.45,8.12,3.53,2.04,0,221.93,4.35,9.9,8.58,937.38,2.57,44.22,10.66,0,2.87,101.31,0,0,0.73,5.77,0,30.78,3.06,3.28,38.2,6.52,14.2
108-118,0,0,0.93,0,46.39,0.41,995.19,7.03,6.17,8.01,143.21,5.8,0,1.3,12.5,9.07,6.26,8.94,2.01,2.34,210.39,4.14,10.1,21.66,1320.09,5.02,22.73,14.56,0,3.76,57.02,0,0,0.85,1.69,0,79.3,3.5,5.54,24.22,7.92,15.81
120,1.19,0,1.22,0,62.74,0,627.65,5.79,15.76,71.51,185.31,6.44,0,4.46,8.26,5.55,0,2.88,5.91,3.58,215.7,4.56,11.31,10.87,1692.55,18.14,65.8,4.44,0,4.48,39.91,0,0,4.05,0,0,68.65,0,1.46,41.81,7.9,7.15
